Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Ball H.N.","8972942200;","Death in restraint: Lessons",2005,"Psychiatric Bulletin","29","9",,"321","323",,6,"10.1192/pb.29.9.321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944468241&doi=10.1192%2fpb.29.9.321&partnerID=40&md5=fd37cdaa8299b6f43a366e7698480c43","Department of Forensic Psychiatry, Norvic Clinic, St Andrew's Business Park, Thorpe St Andrew, Norwich NR7 0HT, United Kingdom","Ball, H.N., Department of Forensic Psychiatry, Norvic Clinic, St Andrew's Business Park, Thorpe St Andrew, Norwich NR7 0HT, United Kingdom",,"catecholamine; creatine kinase; neuroleptic agent; potassium ion; body posture; cause of death; competence; drug blood level; editorial; forensic identification; health care policy; health care quality; heart arrhythmia; human; hypoxia; immobilization; immobilization stress; law enforcement; mental health care; muscle injury; national health service; patient care; practice guideline; primary medical care; schizophrenia; staff training; United Kingdom; violence","Ball, H.N.; Department of Forensic Psychiatry, St Andrew's Business Park, Thorpe St Andrew, Norwich NR7 0HT, United Kingdom; email: hadrian.ball@nwmhp.nhs.uk",Editorial,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-24944468241
"Loewe C., Diaz F., Jackson A.","8725440700;36855004000;8725440900;","LAP-banding obesity: A case of stomach perforation, peritonitis, and death",2005,"American Journal of Forensic Medicine and Pathology","26","3",,"297","301",,8,"10.1097/01.paf.0000176282.71566.69","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644515329&doi=10.1097%2f01.paf.0000176282.71566.69&partnerID=40&md5=23d79967c3711f6195f329caa68d5c0f","Office of the Wayne County Medical Examiner, Detroit, MI, United States; Office of the Wayne County Medical Examiner, 1300 E. Warren, Detroit, MI 48207, United States","Loewe, C., Office of the Wayne County Medical Examiner, Detroit, MI, United States, Office of the Wayne County Medical Examiner, 1300 E. Warren, Detroit, MI 48207, United States; Diaz, F., Office of the Wayne County Medical Examiner, Detroit, MI, United States; Jackson, A., Office of the Wayne County Medical Examiner, Detroit, MI, United States","LAP-band; Laparoscopic adjustable band; Obesity; Peritonitis; Stomach perforation","adult; article; autopsy; case report; computer assisted tomography; death; elective surgery; emergency; female; gastric banding; heart arrest; human; human tissue; iatrogenic disease; morbid obesity; peritonitis; stomach perforation; X ray analysis; Female; Forensic Pathology; Gastroplasty; Humans; Middle Aged; Obesity; Peritonitis; Stomach Diseases","Loewe, C.; Office of the Wayne County Medical Examiner, 1300 E. Warren, Detroit, MI 48207, United States; email: cloewe@co.wayne.mi.us",Article,"Final","",Scopus,2-s2.0-24644515329
"Gorniak J.M., Jenkins A.J., Felo J.A., Balraj E.","20433620600;57188995597;7801474419;6602251745;","Drug prevalence in drowning deaths in Cuyahoga County, Ohio: A ten-year retrospective study",2005,"American Journal of Forensic Medicine and Pathology","26","3",,"240","243",,20,"10.1097/01.paf.0000176280.74666.ab","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644487276&doi=10.1097%2f01.paf.0000176280.74666.ab&partnerID=40&md5=2fc7be94354c32de42817952593f8e1d","Office of the Cuyahoga County Coroner, Cleveland, OH, United States; Office of the Cuyahoga County Coroner, 11001 Cedar Avenue, Cleveland, OH 44106, United States","Gorniak, J.M., Office of the Cuyahoga County Coroner, Cleveland, OH, United States, Office of the Cuyahoga County Coroner, 11001 Cedar Avenue, Cleveland, OH 44106, United States; Jenkins, A.J., Office of the Cuyahoga County Coroner, Cleveland, OH, United States; Felo, J.A., Office of the Cuyahoga County Coroner, Cleveland, OH, United States; Balraj, E., Office of the Cuyahoga County Coroner, Cleveland, OH, United States","Death investigation; Drowning; Drugs of abuse; Substance abuse; Toxicology","alcohol; illicit drug; accident; accidental death; adolescent; adult; alcohol consumption; cause of death; child; drowning; drug abuse; female; homicide; human; infant; major clinical study; male; newborn; review; rural area; suicide; toxicology; United States; Accidents; Adolescent; Adult; Aged; Aged, 80 and over; Alcohol Drinking; Child; Child, Preschool; Drowning; Female; Forensic Medicine; Homicide; Humans; Infant; Infant, Newborn; Male; Middle Aged; Ohio; Retrospective Studies; Substance-Related Disorders; Suicide; Time Factors","Gorniak, J.M.; Office of the Cuyahoga County Coroner, 11001 Cedar Avenue, Cleveland, OH 44106, United States; email: drquincydo@sbcglobal.net",Review,"Final","",Scopus,2-s2.0-24644487276
"Kinoshita H., Taniguchi T., Kubota A., Nishiguchi M., Ouchi H., Minami T., Utsumi T., Motomura H., Nagasaki Y., Ameno K., Hishida S.","35366517000;7402003771;57220492164;7005355601;7005624518;7402422770;57198300454;35368766500;7006029888;7006256119;7003939556;","An autopsy case of imipramine poisoning",2005,"American Journal of Forensic Medicine and Pathology","26","3",,"271","274",,4,"10.1097/01.paf.0000176279.67733.5d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644473038&doi=10.1097%2f01.paf.0000176279.67733.5d&partnerID=40&md5=2ecab14b8e0922c9a79a99cb5ecb03d0","Department of Legal Medicine, Hyogo College of Medicine, Hyogo, Japan; Department of Surgical Pathology, Hyogo College of Medicine, Hyogo, Japan; Department of Ophthalmology, Hyogo College of Medicine, Hyogo, Japan; Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, Kobe, Japan; Hyogo Medical Examiners Office, Kobe, Japan; Department of Forensic Medicine, Faculty of Medicine, Kagawa University, Kagawa, Japan; Department of Legal Medicine, Hyogo College of Medicine, 1-1, Mukogawa-cho, Nishinomiya, Hyogo, 663-8501, Japan","Kinoshita, H., Department of Legal Medicine, Hyogo College of Medicine, Hyogo, Japan, Department of Legal Medicine, Hyogo College of Medicine, 1-1, Mukogawa-cho, Nishinomiya, Hyogo, 663-8501, Japan; Taniguchi, T., Department of Legal Medicine, Hyogo College of Medicine, Hyogo, Japan; Kubota, A., Department of Surgical Pathology, Hyogo College of Medicine, Hyogo, Japan; Nishiguchi, M., Department of Legal Medicine, Hyogo College of Medicine, Hyogo, Japan; Ouchi, H., Department of Legal Medicine, Hyogo College of Medicine, Hyogo, Japan; Minami, T., Department of Legal Medicine, Hyogo College of Medicine, Hyogo, Japan; Utsumi, T., Department of Ophthalmology, Hyogo College of Medicine, Hyogo, Japan; Motomura, H., Forensic Science Laboratory, Hyogo Prefectural Police Headquarters, Kobe, Japan; Nagasaki, Y., Hyogo Medical Examiners Office, Kobe, Japan; Ameno, K., Department of Forensic Medicine, Faculty of Medicine, Kagawa University, Kagawa, Japan; Hishida, S., Department of Legal Medicine, Hyogo College of Medicine, Hyogo, Japan","Desipramine; High-performance liquid chromatography; Imipramine; Poisoning; Postmortem redistribution","desipramine; drug metabolite; imipramine; adult; article; autopsy; case report; drug blood level; drug determination; drug overdose; fatality; female; femoral vein; heart; high performance liquid chromatography; human; human tissue; intoxication; Antidepressive Agents, Tricyclic; Autopsy; Cause of Death; Chromatography, High Pressure Liquid; Desipramine; Female; Forensic Medicine; Forensic Pathology; Humans; Imipramine; Japan; Kidney Tubules; Middle Aged; Overdose","Kinoshita, H.; Department of Legal Medicine, 1-1, Mukogawa-cho, Nishinomiya, Hyogo, 663-8501, Japan; email: kinochin@hyo-med.ac.jp",Article,"Final","",Scopus,2-s2.0-24644473038
"Shinar D., Schechtman E.","7006504506;6701610090;","Drug identification performance on the basis of observable signs and symptoms",2005,"Accident Analysis and Prevention","37","5",,"843","851",,13,"10.1016/j.aap.2005.04.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23844548316&doi=10.1016%2fj.aap.2005.04.002&partnerID=40&md5=81df5be4f04c74ec5d81cabd78b70c42","Industrial Engineering and Management, Ben Gurion University of the Negev, Ben Gurion Blvd, Beer Sheva 84105, Israel","Shinar, D., Industrial Engineering and Management, Ben Gurion University of the Negev, Ben Gurion Blvd, Beer Sheva 84105, Israel; Schechtman, E., Industrial Engineering and Management, Ben Gurion University of the Negev, Ben Gurion Blvd, Beer Sheva 84105, Israel","Drug detection; Drug identification; Drugs and behavior; Drugs and driving; Forensic science","Accident prevention; Alcohols; Driver licensing; Health risks; Laws and legislation; Motor transportation; Traffic surveys; Drug detection; Drug identification; Drugs and behavior; Drugs and driving; Forensic sciences; Drug dosage; addiction; analysis of variance; article; car driving; classification; clinical trial; controlled clinical trial; controlled study; double blind procedure; human; Israel; law enforcement; police; randomized controlled trial; reproducibility; sensitivity and specificity; substance abuse; traffic accident; Accidents, Traffic; Analysis of Variance; Automobile Driving; Double-Blind Method; Humans; Israel; Law Enforcement; Police; Reproducibility of Results; Sensitivity and Specificity; Substance Abuse Detection; Substance-Related Disorders","Shinar, D.; Industrial Engineering and Management, Ben Gurion Blvd, Beer Sheva 84105, Israel; email: shinar@bgumail.bgu.ac.il",Article,"Final","",Scopus,2-s2.0-23844548316
"Stange E.F., Tan E.-M.","35399854200;8888246600;","Off-label therapy of polyposis coli - Forensic aspects [Off-label-therapie bei polyposis coli- Forensische aspekte]",2005,"Internistische Praxis","45","3",,"616","618",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22344439625&partnerID=40&md5=f2cd9d75568451afa0bc81840880a066","Abteilung für Gastroenterologie, Hepatologie und Endokrinologie, Zentrum für Innere Medizin, Robert-Bosch-Krankenhaus, Auerbachstraße 110, 70376 Stuttgart, Germany","Stange, E.F., Abteilung für Gastroenterologie, Hepatologie und Endokrinologie, Zentrum für Innere Medizin, Robert-Bosch-Krankenhaus, Auerbachstraße 110, 70376 Stuttgart, Germany; Tan, E.-M., Abteilung für Gastroenterologie, Hepatologie und Endokrinologie, Zentrum für Innere Medizin, Robert-Bosch-Krankenhaus, Auerbachstraße 110, 70376 Stuttgart, Germany",,"celecoxib; nonsteroid antiinflammatory agent; raloxifene; sulindac; tamoxifen; clinical trial; colon polyposis; colon resection; drug efficacy; drug indication; drug labeling; forensic medicine; human; note; treatment indication; treatment outcome","Stange, E.F.; Abteilung für Gastroenterologie, Hepatologie und Endokrinologie, Auerbachstraße 110, 70376 Stuttgart, Germany",Note,"Final","",Scopus,2-s2.0-22344439625
"Kulkarni P.B., Reddy T.S., Nair J.K., Nazare A.N., Talawar M.B., Mukundan T., Asthana S.N.","8591894000;57197241159;35600606300;8521652600;6603801737;6701807654;7006820770;","Studies on salts of 3-nitro-1,2,4-triazol-5-one (NTO) and 2,4,6-trinitroanilino benzoic acid (TABA): Potential energetic ballistic modifiers",2005,"Journal of Hazardous Materials","123","1-3",,"54","60",,67,"10.1016/j.jhazmat.2005.04.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-21344453579&doi=10.1016%2fj.jhazmat.2005.04.010&partnerID=40&md5=950411e102784ef05b7a4c3d3cc6a978","High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India","Kulkarni, P.B., High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India; Reddy, T.S., High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India; Nair, J.K., High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India; Nazare, A.N., High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India; Talawar, M.B., High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India; Mukundan, T., High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India; Asthana, S.N., High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India","Ballistic modifiers; Burning rate; Composite propellants; Double base propellants; NTO; Pressure index; TABA; Thermal decomposition; Transition metals","Carboxylic acids; Catalysis; Combustion; Differential scanning calorimetry; Fourier transform infrared spectroscopy; Ketones; Nitrogen compounds; Pressure effects; Pyrolysis; Thermogravimetric analysis; Transition metal compounds; Catalytic effect; Exothermic decomposition; NTO; Pressure index; Salts; 2,4,6 trinitroanilinobenzoic acid; 3 nitro 1,2,4 triazol 5 one; 3 nitro 1,2,4 triazole derivative; benzoic acid derivative; unclassified drug; explosive; article; decomposition; energy transfer; evaluation; infrared spectroscopy; thermal analysis; Aniline Compounds; Benzoic Acids; Catalysis; Differential Thermal Analysis; Forensic Ballistics; Metals; Nitro Compounds; Salts; Thermogravimetry; Triazoles","Talawar, M.B.; High Energy Materials Research Laboratory (HEMRL), Sutarwadi, Pune 411021, India; email: mbtalawar@yahoo.com",Article,"Final","",Scopus,2-s2.0-21344453579
"Puzyński S., Langiewicz W.","7006714187;6507363052;","Current problems in psychiatric health care in Poland (2004) [Aktualne problemy psychiatrycznej opieki zdrowotnej w Polsce (2004 r.)]",2005,"Psychiatria Polska","39","4",,"617","627",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23844481141&partnerID=40&md5=46cc57ea7e08e3f42141b4e85ece93dd","II Klinika Psychiatrii, IPiN, Warszawa, Poland; Zakład Organizacji Ochrony Zdrowia, IPiN, Warszawa, Poland","Puzyński, S., II Klinika Psychiatrii, IPiN, Warszawa, Poland; Langiewicz, W., Zakład Organizacji Ochrony Zdrowia, IPiN, Warszawa, Poland","Financing of psychiatric health care; National programme of mental health protection; Postgraduate training in psychiatry; Psychiatric health care in Poland","psychotropic agent; continuing education; financial management; health care delivery; health promotion; hospital management; human; medical ethics; mental health service; outpatient; Poland; psychiatry; public health; review; risk assessment; Forensic Psychiatry; Hospitals, Psychiatric; Humans; Mental Disorders; Mental Health Services; Mentally Ill Persons; National Health Programs; Patient Advocacy; Patient Rights; Poland; Primary Prevention; Professional-Patient Relations; Psychotropic Drugs; Quality Assurance, Health Care","Puzyński, S.; II Klinika Psychiatrii, , Warszawa, Poland",Review,"Final","",Scopus,2-s2.0-23844481141
"Ishida T., Kudo K., Kiyoshima A., Inoue H., Tsuji A., Ikeda N.","8653643500;7402923276;6507317502;57192096796;7201580850;7202414758;","Sensitive determination of alpha-methyltryptamine (AMT) and 5-methoxy-N,N-diisopropyltryptamine (5MeO-DIPT) in whole blood and urine using gas chromatography-mass spectrometry",2005,"Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences","823","1",,"47","52",,19,"10.1016/j.jchromb.2004.10.067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044496715&doi=10.1016%2fj.jchromb.2004.10.067&partnerID=40&md5=0975c7c74afaa9c30128ec66ec85d00c","Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1 Maidashi, Higashi-Ku, Fukuoka 812-8582, Japan; Department of Legal Medicine, Division of Organ Pathophysiology, Stress and Bio-response Medicine, Yamaguchi University School of Medicine, Yamaguchi 755-8505, Japan","Ishida, T., Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1 Maidashi, Higashi-Ku, Fukuoka 812-8582, Japan; Kudo, K., Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1 Maidashi, Higashi-Ku, Fukuoka 812-8582, Japan; Kiyoshima, A., Department of Legal Medicine, Division of Organ Pathophysiology, Stress and Bio-response Medicine, Yamaguchi University School of Medicine, Yamaguchi 755-8505, Japan; Inoue, H., Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1 Maidashi, Higashi-Ku, Fukuoka 812-8582, Japan; Tsuji, A., Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1 Maidashi, Higashi-Ku, Fukuoka 812-8582, Japan; Ikeda, N., Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1 Maidashi, Higashi-Ku, Fukuoka 812-8582, Japan","5-Methoxy-N,N-diisopropyltryptamine; Alpha-methyltryptamine","Amines; Blood; Derivatives; Mass spectrometers; Alpha-methyltryptamine (AMT); Derivatization; Forensic; Urine samples; Gas chromatography; acetic anhydride; bupivacaine; hydroxyamphetamine; n,n diisopropyl 5 methoxytryptamine; tryptamine derivative; unclassified drug; accuracy; analytical equipment; blood analysis; blood sampling; calibration; conference paper; derivatization; gas chromatography; hemoconcentration; human; mass spectrometry; normal human; priority journal; sensitivity and specificity; urinalysis; urine level; 5-Methoxytryptamine; Gas Chromatography-Mass Spectrometry; Humans; Reproducibility of Results; Tryptamines","Ikeda, N.; Department of Forensic Pathology and Sciences, 3-1-1 Maidashi, Higashi-Ku, Fukuoka 812-8582, Japan; email: norii@forensic.med.kyushu-u.ac.jp",Conference Paper,"Final","",Scopus,2-s2.0-23044496715
"Daéid N.N., Waddell R.J.H.","23066390300;7006383201;","The analytical and chemometric procedures used to profile illicit drug seizures",2005,"Talanta","67","2",,"280","285",,38,"10.1016/j.talanta.2005.05.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23344451067&doi=10.1016%2fj.talanta.2005.05.018&partnerID=40&md5=340a579fdc3bf00436325fac410e5cd8","Centre for Forensic Science, University of Strathclyde, Glasgow, United Kingdom","Daéid, N.N., Centre for Forensic Science, University of Strathclyde, Glasgow, United Kingdom; Waddell, R.J.H., Centre for Forensic Science, University of Strathclyde, Glasgow, United Kingdom","Chemometrics; Drug analysis; Forensic analysis","Drug products; Impurities; Law enforcement; Mass spectrometry; Microscopic examination; Reaction kinetics; Robustness (control systems); Statistical methods; Synthesis (chemical); Chemometrices; Drug analysis; Forensic analysis; Mass spectrum; Gas chromatography","Daéid, N.N.; Centre for Forensic Science, , Glasgow, United Kingdom; email: n.nicdaeid@strath.ac.uk",Article,"Final","",Scopus,2-s2.0-23344451067
"Anastos N., Barnett N.W., Lewis S.W.","6506597929;7102019403;7404038754;","Capillary electrophoresis for forensic drug analysis: A review",2005,"Talanta","67","2",,"269","279",,76,"10.1016/j.talanta.2005.03.038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23344446208&doi=10.1016%2fj.talanta.2005.03.038&partnerID=40&md5=5448c824c85845460f5fad64088ab44c","School of Biological and Chemical Sciences, Deakin University, Geelong, Vic. 3217, Australia","Anastos, N., School of Biological and Chemical Sciences, Deakin University, Geelong, Vic. 3217, Australia; Barnett, N.W., School of Biological and Chemical Sciences, Deakin University, Geelong, Vic. 3217, Australia; Lewis, S.W., School of Biological and Chemical Sciences, Deakin University, Geelong, Vic. 3217, Australia","Capillary electrophoresis; Forensic analysis; Review","Chemical analysis; Drug products; Electric fields; Explosions; Gas chromatography; High performance liquid chromatography; High temperature effects; Reviews; Benzodiazepines; Capillary electrophoresis; Drug analysis; Forensic analysis; Electrophoresis","Lewis, S.W.; School of Biological and Chemical Sciences, , Geelong, Vic. 3217, Australia; email: swlewis@deakin.edu.au",Article,"Final","",Scopus,2-s2.0-23344446208
"Yarema M.C., Becker C.E.","8550407600;57198969050;","Key concepts in postmortem drug redistribution",2005,"Clinical Toxicology","43","4",,"235","241",,118,"10.1081/CLT-200058950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044504753&doi=10.1081%2fCLT-200058950&partnerID=40&md5=d62b7f2d293cd852c185b0f878f8f2f6","Department of Medical Toxicology, Banner Good Samaritan Medical Center, Phoenix, AZ, United States; Department of Emergency Medicine, Maricopa Medical Center, Phoenix, AZ, United States; Department of Emergency Medicine, Foothills Medical Centre, 1403 29th St., NW, Calgary, Alta. T2N 2T9, Canada","Yarema, M.C., Department of Medical Toxicology, Banner Good Samaritan Medical Center, Phoenix, AZ, United States, Department of Emergency Medicine, Maricopa Medical Center, Phoenix, AZ, United States, Department of Emergency Medicine, Foothills Medical Centre, 1403 29th St., NW, Calgary, Alta. T2N 2T9, Canada; Becker, C.E., Department of Medical Toxicology, Banner Good Samaritan Medical Center, Phoenix, AZ, United States","Antidepressants; Cocaine; Forensic sciences; Pharmacokinetics; Postmortem changes; Tricyclic","amphetamine; cocaine; digoxin; morphine; tricyclic antidepressant agent; cadaver; cell death; drug blood level; drug concentration; drug diffusion; drug distribution; forensic science; human; lipophilicity; nonhuman; review; Cell Death; Diffusion; Humans; Pharmaceutical Preparations; Pharmacokinetics; Postmortem Changes; Time Factors; Tissue Distribution","Yarema, M.C.; Department of Emergency Medicine, 1403 29th St., NW, Calgary, Alta. T2N 2T9, Canada; email: mcyarema@ucalgary.ca",Review,"Final","",Scopus,2-s2.0-23044504753
"Han E., Yang W., Lee J., Park Y., Kim E., Lim M., Chung H.","57204586830;8567465400;36998896200;55583106900;57203519538;57203682181;8567465900;","The prevalence of MDMA/MDA in both hair and urine in drug users",2005,"Forensic Science International","152","1",,"73","77",,20,"10.1016/j.forsciint.2005.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444422232&doi=10.1016%2fj.forsciint.2005.03.010&partnerID=40&md5=17a82ce318e807df567411f839776647","Department of Narcotics Analysis, National Institute of Scientific Investigation, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea","Han, E., Department of Narcotics Analysis, National Institute of Scientific Investigation, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea; Yang, W., Department of Narcotics Analysis, National Institute of Scientific Investigation, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea; Lee, J., Department of Narcotics Analysis, National Institute of Scientific Investigation, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea; Park, Y., Department of Narcotics Analysis, National Institute of Scientific Investigation, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea; Kim, E., Department of Narcotics Analysis, National Institute of Scientific Investigation, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea; Lim, M., Department of Narcotics Analysis, National Institute of Scientific Investigation, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea; Chung, H., Department of Narcotics Analysis, National Institute of Scientific Investigation, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea","Designer drugs; Hair analysis; MDA; MDMA","3,4 methylenedioxyamphetamine; 3,4 methylenedioxymethamphetamine; drug metabolite; accuracy; adult; aged; article; concentration (parameters); drug abuse; evaluation; gas chromatography; hair analysis; human; human tissue; Korea; male; mass spectrometry; prevalence; priority journal; urinalysis; 3,4-Methylenedioxyamphetamine; Adult; Female; Fluorescence Polarization Immunoassay; Forensic Medicine; Gas Chromatography-Mass Spectrometry; Hair; Hallucinogens; Humans; Male; Middle Aged; N-Methyl-3,4-methylenedioxyamphetamine; Substance Abuse Detection; Urinalysis","Han, E.; Department of Narcotics Analysis, 331-1 Shinwol 7-Dong, Yang-Chun Gu, Seoul, South Korea; email: hago@nisi.go.kr",Article,"Final","",Scopus,2-s2.0-20444422232
"Häkkänen H.","26040757200;","Homicide by ligature strangulation in Finland: Offence and offender characteristics",2005,"Forensic Science International","152","1",,"61","64",,21,"10.1016/j.forsciint.2005.02.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444412359&doi=10.1016%2fj.forsciint.2005.02.032&partnerID=40&md5=486548211aa095a262bda3dba2747e21","National Bureau of Investigation, Finland; Department of Psychology, University of Helsinki, Helsinki, Finland","Häkkänen, H., National Bureau of Investigation, Finland, Department of Psychology, University of Helsinki, Helsinki, Finland","Gender; Homicide; Ligature strangulation; Motive; Relationship","adult; alcohol abuse; article; crime; domestic violence; drug intoxication; female; Finland; homicide; human; injury; male; offender; personality disorder; priority journal; retrospective study; sadism; schizophrenia; sexuality; strangulation; unemployment; victim; Adolescent; Adult; Crime Victims; Female; Finland; Forensic Psychiatry; Homicide; Humans; Male; Methods; Middle Aged; Motivation; Neck Injuries; Personality Disorders; Retrospective Studies; Schizophrenia; Substance-Related Disorders","Häkkänen, H.; Department of Psychology, , Helsinki, Finland; email: helina.hakkanen@krp.poliisi.fi",Article,"Final","",Scopus,2-s2.0-20444412359
"Juusola J., Ballantyne J.","57194478166;7103216781;","Multiplex mRNA profiling for the identification of body fluids",2005,"Forensic Science International","152","1",,"1","12",,261,"10.1016/j.forsciint.2005.02.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444399544&doi=10.1016%2fj.forsciint.2005.02.020&partnerID=40&md5=b9f2d3a0cfaf22fe0e60f288460424bc","Graduate Program in Biomolecular Sciences, University of Central Florida, P.O. Box 162366, Orlando, FL 32816-2366, United States; Department of Chemistry, University of Central Florida, Bldg. #5, 4000 Central Boulevard, Orlando, FL 32816-2366, United States; National Center for Forensic Science, P.O. Box 162367, Orlando, FL 32816-2367, United States","Juusola, J., Graduate Program in Biomolecular Sciences, University of Central Florida, P.O. Box 162366, Orlando, FL 32816-2366, United States, National Center for Forensic Science, P.O. Box 162367, Orlando, FL 32816-2367, United States; Ballantyne, J., Graduate Program in Biomolecular Sciences, University of Central Florida, P.O. Box 162366, Orlando, FL 32816-2366, United States, Department of Chemistry, University of Central Florida, Bldg. #5, 4000 Central Boulevard, Orlando, FL 32816-2366, United States, National Center for Forensic Science, P.O. Box 162367, Orlando, FL 32816-2367, United States","Blood identification; Body fluid identification; Menstrual blood identification; mRNA profiling; Multiplex RT-PCR; RNA; Saliva identification; Semen identification; Vaginal secretions identification","beta defensin 1; histatin; histatin 3; messenger RNA; mucin 4; protamine; protamine p1; protamine p2; statherin; unclassified drug; article; blood analysis; body fluid; capillary electrophoresis; female; fluorescence analysis; gene expression; gene expression profiling; gene identification; human; laser; male; priority journal; reverse transcription polymerase chain reaction; saliva analysis; semen analysis; serology; tissue specificity; vagina secretion; beta-Defensins; Blood; Blood Coagulation Factors; DNA Fingerprinting; Female; Gene Expression Profiling; Genetic Markers; Humans; Hydroxymethylbilane Synthase; Male; Matrix Metalloproteinase 7; Menstrual Cycle; Mucins; Protamines; Proteins; Reverse Transcriptase Polymerase Chain Reaction; RNA, Messenger; Saliva; Salivary Proteins; Semen; Sensitivity and Specificity; Spectrin; Vagina","Ballantyne, J.; Graduate Program in Biomolecular Sciences, P.O. Box 162366, Orlando, FL 32816-2366, United States; email: jballant@mail.ucf.edu",Article,"Final","",Scopus,2-s2.0-20444399544
"Ebejer K.A., Brereton R.G., Carter J.F., Ollerton S.L., Sleeman R.","8698689800;7103019684;7403988730;8698689600;6602770698;","Rapid comparison of diacetylmorphine on banknotes by tandem mass spectrometry",2005,"Rapid Communications in Mass Spectrometry","19","15",,"2137","2143",,37,"10.1002/rcm.2042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044501202&doi=10.1002%2frcm.2042&partnerID=40&md5=3ba8dd50ade062a57e87920315fd63f8","Mass Spec. Analytical Ltd., Building 20F, Golf Course Lane, Filton, Bristol BS99 7AR, United Kingdom; School of Chemistry, University of Bristol, Cantock's Close, Bristol BS8 1TS, United Kingdom","Ebejer, K.A., Mass Spec. Analytical Ltd., Building 20F, Golf Course Lane, Filton, Bristol BS99 7AR, United Kingdom; Brereton, R.G., School of Chemistry, University of Bristol, Cantock's Close, Bristol BS8 1TS, United Kingdom; Carter, J.F., Mass Spec. Analytical Ltd., Building 20F, Golf Course Lane, Filton, Bristol BS99 7AR, United Kingdom; Ollerton, S.L., Mass Spec. Analytical Ltd., Building 20F, Golf Course Lane, Filton, Bristol BS99 7AR, United Kingdom; Sleeman, R., Mass Spec. Analytical Ltd., Building 20F, Golf Course Lane, Filton, Bristol BS99 7AR, United Kingdom",,"diamorphine; narcotic agent; article; comparative study; electrospray mass spectrometry; forensic science; instrumentation; methodology; paper; Forensic Sciences; Heroin; Narcotics; Paper; Spectrometry, Mass, Electrospray Ionization","Carter, J.F.; Mass Spec. Analytical Ltd., Golf Course Lane, Filton, Bristol BS99 7AR, United Kingdom; email: jimc@msaltd.co.uk",Article,"Final","",Scopus,2-s2.0-23044501202
