Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Bade R., Abbate V., Abdelaziz A., Nguyen L., Trobbiani S., Stockham P., Elliott S., White J.M., Gerber C.","37036806400;35188599600;57195483097;57208485884;57193927253;6506198972;23982141800;7405246388;8338077900;","The complexities associated with new psychoactive substances in influent wastewater: The case of 4-ethylmethcathinone",2020,"Drug Testing and Analysis","12","10",,"1494","1500",,3,"10.1002/dta.2890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088264010&doi=10.1002%2fdta.2890&partnerID=40&md5=d22aea7b90bfd07e36ef04aae8a672e8","UniSA: Clinical and Health Sciences, Health and Biomedical Innovation, University of South Australia, Adelaide, SA, Australia; King’s Forensics, Department of Analytical, Environmental and Forensic Sciences, King’s College London, London, United Kingdom; Forensic Science SA, GPO Box 2790, Adelaide, Australia; College of Science and Engineering, Flinders University, Bedford Park, SA, Australia; Elliott Forensic Consulting, Birmingham, United Kingdom","Bade, R., UniSA: Clinical and Health Sciences, Health and Biomedical Innovation, University of South Australia, Adelaide, SA, Australia; Abbate, V., King’s Forensics, Department of Analytical, Environmental and Forensic Sciences, King’s College London, London, United Kingdom; Abdelaziz, A., UniSA: Clinical and Health Sciences, Health and Biomedical Innovation, University of South Australia, Adelaide, SA, Australia; Nguyen, L., UniSA: Clinical and Health Sciences, Health and Biomedical Innovation, University of South Australia, Adelaide, SA, Australia; Trobbiani, S., Forensic Science SA, GPO Box 2790, Adelaide, Australia; Stockham, P., Forensic Science SA, GPO Box 2790, Adelaide, Australia, College of Science and Engineering, Flinders University, Bedford Park, SA, Australia; Elliott, S., King’s Forensics, Department of Analytical, Environmental and Forensic Sciences, King’s College London, London, United Kingdom, Elliott Forensic Consulting, Birmingham, United Kingdom; White, J.M., UniSA: Clinical and Health Sciences, Health and Biomedical Innovation, University of South Australia, Adelaide, SA, Australia; Gerber, C., UniSA: Clinical and Health Sciences, Health and Biomedical Innovation, University of South Australia, Adelaide, SA, Australia","Australia; high resolution mass spectrometry; synthetic cathinones","article; Australia; liquid chromatography; mass spectrometry; waste water; environmental monitoring; wastewater; water pollutant; 4-methylethcathinone; amphetamine derivative; propiophenone derivative; psychotropic agent; Amphetamines; Environmental Monitoring; Illicit Drugs; Mass Spectrometry; Propiophenones; Psychotropic Drugs; Waste Water; Water Pollutants, Chemical","Gerber, C.; UniSA: Clinical and Health Sciences, Australia; email: cobus.gerber@unisa.edu.au",Article,"Final","",Scopus,2-s2.0-85088264010
"de Oliveira F.M., Ferreira P.A., Neves C.G., Rosa T.M., dos Santos W.T.P., de Melo E.I., da Silva R.A.B.","57204800994;57203592926;57218168944;57196410517;23977612300;55165774300;35387683300;","Fast Screening and Determination of Tadalafil in Pharmaceutics by Batch Injection Analysis (BIA) with Amperometric Detection",2020,"Electroanalysis","32","10",,"2253","2259",,5,"10.1002/elan.202060106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088109772&doi=10.1002%2felan.202060106&partnerID=40&md5=90f1b63fcaf2a691c37657885eb684c2","Instituto de Química, Universidade Federal de Uberlândia, Monte Carmelo-MG, 38500-000, Brazil; Faculdade de Ciências Exatas e Tecnológicas, Universidade Federal da Grande Dourados, Dourados-MS, 79804-970, Brazil; Departamento de Farmácia, Universidade Federal dos Vales do Jequitinhonha e Mucuri, DiamantinaMG, 39100-000, Brazil","de Oliveira, F.M., Instituto de Química, Universidade Federal de Uberlândia, Monte Carmelo-MG, 38500-000, Brazil; Ferreira, P.A., Faculdade de Ciências Exatas e Tecnológicas, Universidade Federal da Grande Dourados, Dourados-MS, 79804-970, Brazil; Neves, C.G., Faculdade de Ciências Exatas e Tecnológicas, Universidade Federal da Grande Dourados, Dourados-MS, 79804-970, Brazil; Rosa, T.M., Faculdade de Ciências Exatas e Tecnológicas, Universidade Federal da Grande Dourados, Dourados-MS, 79804-970, Brazil; dos Santos, W.T.P., Departamento de Farmácia, Universidade Federal dos Vales do Jequitinhonha e Mucuri, DiamantinaMG, 39100-000, Brazil; de Melo, E.I., Instituto de Química, Universidade Federal de Uberlândia, Monte Carmelo-MG, 38500-000, Brazil; da Silva, R.A.B., Instituto de Química, Universidade Federal de Uberlândia, Monte Carmelo-MG, 38500-000, Brazil","3D Printing; Cathodically pre-treated BDD electrode; Hydrodynamic mass transport; Phosphodiesterase type 5 inhibitor; Wall jet configuration",,"da Silva, R.A.B.; Instituto de Química, Brazil; email: rabsilva@ufu.br",Article,"Final","",Scopus,2-s2.0-85088109772
"Kavanagh P., Gofenberg M., Shevyrin V., Dvorskaya O., Dowling G., Grigoryev A.","57194867476;57210266627;57188651280;36162903700;15844955700;37074585100;","Tentative identification of the phase I and II metabolites of two synthetic cathinones, MDPHP and α-PBP, in human urine",2020,"Drug Testing and Analysis","12","10",,"1442","1451",,5,"10.1002/dta.2891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087790900&doi=10.1002%2fdta.2891&partnerID=40&md5=26d076e5517005d6a4688ffc313f295a","Department of Pharmacology and Therapeutics, School of Medicine, Trinity Centre for Health Sciences, Saint James’s Hospital, Dublin, Ireland; Regional Clinical Psychiatric Hospital, Ekaterinburg, Russian Federation; Institute of Chemistry and Technology, Ural Federal University, Ekaterinburg, Russian Federation; Perm State Pharmaceutical Academy, Perm, Russian Federation; School of Science, Institute of Technology Sligo, Sligo, Ireland; Forensic-Chemical Division, Bureau of Forensic-Medical Expertise, Moscow, Russian Federation","Kavanagh, P., Department of Pharmacology and Therapeutics, School of Medicine, Trinity Centre for Health Sciences, Saint James’s Hospital, Dublin, Ireland; Gofenberg, M., Regional Clinical Psychiatric Hospital, Ekaterinburg, Russian Federation, Institute of Chemistry and Technology, Ural Federal University, Ekaterinburg, Russian Federation; Shevyrin, V., Institute of Chemistry and Technology, Ural Federal University, Ekaterinburg, Russian Federation; Dvorskaya, O., Perm State Pharmaceutical Academy, Perm, Russian Federation; Dowling, G., Department of Pharmacology and Therapeutics, School of Medicine, Trinity Centre for Health Sciences, Saint James’s Hospital, Dublin, Ireland, School of Science, Institute of Technology Sligo, Sligo, Ireland; Grigoryev, A., Forensic-Chemical Division, Bureau of Forensic-Medical Expertise, Moscow, Russian Federation","human urine; LC-HRMS/MS; MDPHP; metabolite; α-PBP","3,4 methylenedioxy alpha pyrrolidinohexanophenone; alpha pyrrolidinobutiophenone; aminotransferase; cathinone; lactam; psychotropic agent; unclassified drug; alkaloid; cathinone; psychotropic agent; adult; alcohol blood level; alcohol consumption; aminotransferase blood level; Article; biotransformation; carboxylation; case report; chemical modification; chemical structure; clinical article; demethylenation; drug identification; drug intoxication; glucuronidation; human; hydroxylation; liquid chromatography-mass spectrometry; male; medical history; metabolite; methylation; oxidation; priority journal; signal transduction; suicide attempt; urine level; metabolism; procedures; substance abuse; tandem mass spectrometry; urine; Adult; Alkaloids; Humans; Male; Metabolic Networks and Pathways; Psychotropic Drugs; Substance Abuse Detection; Tandem Mass Spectrometry","Grigoryev, A.; Forensic-Chemical Division, Russian Federation; email: chrzond4250@yandex.ru",Article,"Final","",Scopus,2-s2.0-85087790900
"Gilmore A.K., Ward-Ciesielski E.F., Smalling A., Limowski A.R., Hahn C.K., Jaffe A.E.","36140231900;54279555300;57214824545;57209293516;57202508082;55556460600;","Managing post-sexual assault suicide risk",2020,"Archives of Women's Mental Health","23","5",,"673","679",,,"10.1007/s00737-020-01047-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087570564&doi=10.1007%2fs00737-020-01047-7&partnerID=40&md5=3ca6c1bda1200e0e334c456892f8f97c","Department of Health Policy & Behavioral Sciences, School of Public Health, Georgia State University, PO Box 3995, Atlanta, GA  30302, United States; Mark Chaffin Center for Healthy Development, School of Public Health, Georgia State University, Atlanta, GA, United States; Center for Anxiety and Related Disorders, Department of Psychological and Brain Sciences, Boston University, Boston, MA, United States; Department of Psychiatry & Behavioral Sciences, Medical University of South Carolina, Charleston, SC, United States; Department of Psychology, Hofstra University, New York, NY, United States; Department of Psychiatry & Behavioral Sciences, University of Washington, Seattle, WA, United States","Gilmore, A.K., Department of Health Policy & Behavioral Sciences, School of Public Health, Georgia State University, PO Box 3995, Atlanta, GA  30302, United States, Mark Chaffin Center for Healthy Development, School of Public Health, Georgia State University, Atlanta, GA, United States; Ward-Ciesielski, E.F., Center for Anxiety and Related Disorders, Department of Psychological and Brain Sciences, Boston University, Boston, MA, United States; Smalling, A., Department of Psychiatry & Behavioral Sciences, Medical University of South Carolina, Charleston, SC, United States; Limowski, A.R., Department of Psychology, Hofstra University, New York, NY, United States; Hahn, C.K., Department of Psychiatry & Behavioral Sciences, Medical University of South Carolina, Charleston, SC, United States; Jaffe, A.E., Department of Psychiatry & Behavioral Sciences, University of Washington, Seattle, WA, United States","Behavioral health; Sexual assault; Suicide","acute stress; acute stress disorder; adult; alcohol consumption; Article; criminalistics; depression; disease severity; drug misuse; evidence based practice; female; follow up; homeless person; homelessness; hospitalization; human; major clinical study; mental health; motivational interviewing; Patient Health Questionnaire 9; patient referral; priority journal; risk; risk assessment; risk factor; screening test; sexual assault; suicidal ideation; adolescent; middle aged; posttraumatic stress disorder; psychology; sexual crime; suicidal ideation; suicide; suicide attempt; United States; young adult; Adolescent; Adult; Depression; Female; Humans; Mental Health; Middle Aged; Risk Factors; Sex Offenses; Stress Disorders, Post-Traumatic; Suicidal Ideation; Suicide; Suicide, Attempted; United States; Young Adult","Gilmore, A.K.; Department of Health Policy & Behavioral Sciences, PO Box 3995, United States; email: agilmore12@gsu.edu",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85087570564
"Simpson A.I.F., Chatterjee S., Darby P., Jones R.M., Maheandiran M., Penney S.R., Saccoccio T., Stergiopoulos V., Wilkie T.","7402780451;57200701411;7003431032;57203513483;56027453200;6602096598;57217219349;14061283500;55523246300;","Management of COVID-19 Response in a Secure Forensic Mental Health Setting: Réponse à la gestion de la COVID-19 dans un établissement sécurisé de santé mentale et de psychiatrie légale",2020,"Canadian Journal of Psychiatry","65","10",,"695","700",,15,"10.1177/0706743720935648","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086788325&doi=10.1177%2f0706743720935648&partnerID=40&md5=d8774b0fc212eb6c4f06e56d5cb58824","Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada","Simpson, A.I.F., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada; Chatterjee, S., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada; Darby, P., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada; Jones, R.M., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada; Maheandiran, M., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada; Penney, S.R., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada; Saccoccio, T., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada; Stergiopoulos, V., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada; Wilkie, T., Complex Care and Recovery Program, Centre for Addition and Mental Health, Division of Forensic Psychiatry, Department of Psychiatry, University of TorontoON, Canada","COVID-19; forensic mental health; isolation units; secure hospital","adult; aged; Article; Canada; community; coronavirus disease 2019; detention; disinfection; female; forensic science; hand washing; health care delivery; health care system; human; infection control; infection risk; isolation facility; major clinical study; male; mental health service; mental hospital; pandemic; psychiatrist; quarantine station; screening; shift schedule; social distancing; comorbidity; Coronavirus infection; developmental disorder; drug dependence; forensic psychiatry; middle aged; Ontario; organization and management; pandemic; patient isolation; psychosis; virus pneumonia; Adult; Aged; Comorbidity; Coronavirus Infections; Developmental Disabilities; Female; Forensic Psychiatry; Hospitals, Psychiatric; Humans; Male; Middle Aged; Ontario; Pandemics; Patient Isolation; Pneumonia, Viral; Psychotic Disorders; Substance-Related Disorders","Simpson, A.I.F.; Complex Care and Recovery Program, Canada; email: sandy.simpson@camh.ca",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85086788325
"Zhang W.-J., Lin Z.-Q., Zhang W., Xu Y.-J., Zheng J.-L.","57208674991;55967110900;57216546846;23096589900;15756680500;","Extraction and simultaneous determination of metoprolol and α-hydroxy metoprolol in latent fingerprints by liquid chromatography tandem mass spectrometry",2020,"Journal of Liquid Chromatography and Related Technologies","43","15-16",,"589","596",,,"10.1080/10826076.2020.1755681","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083857000&doi=10.1080%2f10826076.2020.1755681&partnerID=40&md5=8041ed38d7714283f06d61c0e81fb311","Department of Forensic Medicine, Criminal Investigation Police University of China, Shenyang, Liaoning, China; Department of Forensic Chemistry, Criminal Investigation Police University of China, Shenyang, Liaoning, China","Zhang, W.-J., Department of Forensic Medicine, Criminal Investigation Police University of China, Shenyang, Liaoning, China; Lin, Z.-Q., Department of Forensic Medicine, Criminal Investigation Police University of China, Shenyang, Liaoning, China; Zhang, W., Department of Forensic Medicine, Criminal Investigation Police University of China, Shenyang, Liaoning, China; Xu, Y.-J., Department of Forensic Chemistry, Criminal Investigation Police University of China, Shenyang, Liaoning, China; Zheng, J.-L., Department of Forensic Medicine, Criminal Investigation Police University of China, Shenyang, Liaoning, China","HPLCMS/MS; latent fingerprint; metoprolol; sweat analysis; α-hydroxy metoprolol","Electrospray ionization; Liquid chromatography; Mass spectrometry; Metabolites; Methanol; Ultrasonic applications; Criminal investigation; Limit of quantifications; Liquid chromatography - mass spectrometries; Liquid chromatography-tandem mass spectrometry; Positive electrospray ionization; Simultaneous analysis; Simultaneous determinations; Ultrasonic assistance; Extraction; alpha hydroxy metoprolol; formic acid; methanol; metoprolol; unclassified drug; Article; criminalistics; drug use; electrospray; human; limit of detection; limit of quantitation; liquid chromatography-mass spectrometry; retention time; sweat; ultrasound","Zhang, W.-J.; Department of Forensic Medicine, 83 Tawan Street, Huanggu District, China; email: syphuzwj@163.com",Article,"Final","",Scopus,2-s2.0-85083857000
"Craster L., Forrester A.","57216550428;35605583800;","The early identification of people with personality disorder in the criminal justice system",2020,"Medicine, Science and the Law","60","4",,"294","300",,3,"10.1177/0025802420917837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083847358&doi=10.1177%2f0025802420917837&partnerID=40&md5=59e3ecf25184874cc08247a7c5d45d43","Barnet, Enfield and Haringey Mental Health NHS Trust, United Kingdom; Greater Manchester Mental Health NHS Foundation Trust, United Kingdom","Craster, L., Barnet, Enfield and Haringey Mental Health NHS Trust, United Kingdom; Forrester, A., Greater Manchester Mental Health NHS Foundation Trust, United Kingdom","Forensic; personality disorder; police custody; psychiatry","comorbidity; criminal law; drug dependence; human; mental disease; mental health service; offender; personality disorder; psychology; United Kingdom; Comorbidity; Criminal Law; Criminals; Diagnostic Screening Programs; Humans; Mental Disorders; Mental Health Services; Personality Disorders; Substance-Related Disorders; United Kingdom","Craster, L.; Barnet, United Kingdom; email: laura.craster@nhs.net",Article,"Final","",Scopus,2-s2.0-85083847358
"Uhrskov Sørensen L., Bengtson S., Lund J., Ibsen M., Långström N.","57215220619;19933431700;57225367259;57211525066;57736823500;","Mortality among male forensic and non-forensic psychiatric patients: matched cohort study of rates, predictors and causes-of-death",2020,"Nordic Journal of Psychiatry","74","7",,"489","496",,8,"10.1080/08039488.2020.1743753","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082977252&doi=10.1080%2f08039488.2020.1743753&partnerID=40&md5=d8d61b696fbfc5c5222501f3d46a2f16","Department of Forensic Psychiatry, Aarhus University Hospital Psychiatry, Denmark; Faculty of Health, Department of Clinical Medicine, Aarhus University, Denmark; Sexological Clinic, Psychiatric Centre Copenhagen, Denmark; I2Minds, Aarhus, Denmark; Department of Medical Epidemiology and Biostatistics, Karolinska Institutet, Stockholm, Sweden","Uhrskov Sørensen, L., Department of Forensic Psychiatry, Aarhus University Hospital Psychiatry, Denmark, Faculty of Health, Department of Clinical Medicine, Aarhus University, Denmark; Bengtson, S., Department of Forensic Psychiatry, Aarhus University Hospital Psychiatry, Denmark, Sexological Clinic, Psychiatric Centre Copenhagen, Denmark; Lund, J., Department of Forensic Psychiatry, Aarhus University Hospital Psychiatry, Denmark; Ibsen, M., I2Minds, Aarhus, Denmark; Långström, N., Department of Forensic Psychiatry, Aarhus University Hospital Psychiatry, Denmark, Department of Medical Epidemiology and Biostatistics, Karolinska Institutet, Stockholm, Sweden","Forensic psychiatry; mental illness; mentally disordered offender; mortality; substance abuse","accident; age; all cause mortality; Article; cause of death; cohort analysis; controlled study; digestive system disease; drug dependence; educational status; employment; follow up; forensic psychiatry; hospital admission; human; immigrant; International Classification of Diseases; law; length of stay; major clinical study; male; marriage; mental health care; mental hospital; mental patient; mortality; neurologic disease; population; psychiatric treatment; risk factor; suicide; survival rate; drug dependence; hospital patient; hospitalization; mental disease; Cohort Studies; Hospitalization; Humans; Inpatients; Male; Mental Disorders; Risk Factors; Substance-Related Disorders","Uhrskov Sørensen, L.; Department of Forensic Psychiatry, Tyge Søndergaardsvej 26, Denmark; email: Lisbeth.Uhrskov@ps.rm.dk",Article,"Final","",Scopus,2-s2.0-85082977252
"Sant'Anna W.T., Mitsuhiro S.S., Figlie N.B., Diehl A., Pillon S.C., Laranjeira R.","57208320386;14043869600;6603322355;7102787306;6603006631;7004258086;","Relapse in involuntary substance treatment: a transversal study [Recaída en el tratamiento involuntario de sustancias: un estudio transversal]",2020,"Revista Colombiana de Psiquiatria","49","4",,"255","261",,,"10.1016/j.rcp.2019.02.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064433702&doi=10.1016%2fj.rcp.2019.02.004&partnerID=40&md5=38e04f95ee9f8f513578ce480dd39d95","Psychiatric Department, Federal University of São Paulo (UNIFESP), Brazil; Psychiatric Nursing and Human Science Department, Faculty of Nursing at Ribeirão Preto, University of São Paulo (USP), Brazil; PAHO/WHO Collaborating Centre for Nursing Research Development","Sant'Anna, W.T., Psychiatric Department, Federal University of São Paulo (UNIFESP), Brazil; Mitsuhiro, S.S., Psychiatric Department, Federal University of São Paulo (UNIFESP), Brazil; Figlie, N.B., Psychiatric Department, Federal University of São Paulo (UNIFESP), Brazil; Diehl, A., Psychiatric Department, Federal University of São Paulo (UNIFESP), Brazil; Pillon, S.C., Psychiatric Nursing and Human Science Department, Faculty of Nursing at Ribeirão Preto, University of São Paulo (USP), Brazil, PAHO/WHO Collaborating Centre for Nursing Research Development; Laranjeira, R., Psychiatric Department, Federal University of São Paulo (UNIFESP), Brazil","Cocaine; Commitment of the mentally ill; Crack; Relapse; Substance-related disorders; Therapeutic community","adult; alcoholism; ambivalence; anxiety; Article; Beck Anxiety Inventory; Beck Depression Inventory; cocaine dependence; cross-sectional study; depression; Diagnostic and Statistical Manual of Mental Disorders; drug dependence; family income; hospital admission; human; involuntary commitment; major clinical study; male; mental disease assessment; motivation; relapse; rural area; Sao Paulo (state); Stages Readiness and Treatment Eagerness Scale; Structured Clinical Interview for DSM Disorders; therapeutic community; University of Rhode Island Change Assessment Scale; adolescent; Brazil; drug dependence; forensic psychiatry; hospital readmission; involuntary commitment; middle aged; psychologic test; psychology; recurrent disease; rural health care; therapeutic community; treatment outcome; young adult; Adolescent; Adult; Brazil; Commitment of Mentally Ill; Cross-Sectional Studies; Humans; Involuntary Commitment; Male; Middle Aged; Patient Readmission; Psychological Tests; Recurrence; Rural Health Services; Substance-Related Disorders; Therapeutic Community; Treatment Outcome; Young Adult","Sant'Anna, W.T.; Psychiatric Department, Brazil; email: walmirsantanna@hotmail.com",Article,"Final","",Scopus,2-s2.0-85064433702
"Clinkard D., Priestap F., Ridi S., Bruder E., Ball I.M.","36617096200;15072998900;57194411590;23666146300;9436158100;","Anesthesiologist and Emergency Medicine Physician Attitudes and Knowledge Regarding Etomidate for Intubation",2020,"Journal of Intensive Care Medicine","35","10",,"1008","1012",,2,"10.1177/0885066618804989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059323681&doi=10.1177%2f0885066618804989&partnerID=40&md5=572c62cc97e1d8ad72afc296908eebbc","Department of Anesthesia, University of Toronto, Toronto, ON, Canada; Department of Medicine, Western University, London, ON, Canada; Department of Epidemiology and Biostatistics, Western University, London, ON, Canada; Department of Anesthesia, Queen’s University, Kingston, ON, Canada; Department of Emergency Medicine, Queen’s University, Kingston, ON, Canada","Clinkard, D., Department of Anesthesia, University of Toronto, Toronto, ON, Canada; Priestap, F., Department of Medicine, Western University, London, ON, Canada, Department of Epidemiology and Biostatistics, Western University, London, ON, Canada; Ridi, S., Department of Anesthesia, Queen’s University, Kingston, ON, Canada; Bruder, E., Department of Emergency Medicine, Queen’s University, Kingston, ON, Canada; Ball, I.M., Department of Medicine, Western University, London, ON, Canada, Department of Epidemiology and Biostatistics, Western University, London, ON, Canada","anesthesia; endotracheal intubation; etomidate","corticosteroid; etomidate; etomidate; intravenous anesthetic agent; adrenal suppression; anesthesiologist; Article; attitude; Canadian; critically ill patient; data analysis; digital forensics; emergency medicine; endotracheal intubation; general practitioner; health care survey; hemodynamic parameters; human; hypotension; injury; knowledge; Likert scale; priority journal; rapid sequence induction; resident; rural hospital; sepsis; septic shock; single drug dose; urban hospital; adult; anesthesiologist; attitude to health; Canada; clinical practice; endotracheal intubation; female; male; middle aged; physician; procedures; psychology; Adult; Anesthesiologists; Anesthetics, Intravenous; Canada; Emergency Medicine; Etomidate; Female; Health Care Surveys; Health Knowledge, Attitudes, Practice; Humans; Intubation, Intratracheal; Male; Middle Aged; Physicians; Practice Patterns, Physicians'","Clinkard, D.; Department of Anesthesia, Canada; email: david.clinkard@mail.utoronto.ca",Article,"Final","",Scopus,2-s2.0-85059323681
"Teymourian H., Parrilla M., Sempionatto J.R., Montiel N.F., Barfidokht A., Van Echelpoel R., De Wael K., Wang J.","54793568600;55241681100;56076197900;57219008374;35791675800;57219005868;8580814900;57213301788;","Wearable Electrochemical Sensors for the Monitoring and Screening of Drugs",2020,"ACS Sensors","5","9",,"2679","2700",,118,"10.1021/acssensors.0c01318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091026889&doi=10.1021%2facssensors.0c01318&partnerID=40&md5=31fbd7c31bcf8bb937d7601030663d16","Department of Nanoengineering, University of California San Diego, San Diego, CA  92093, United States; AXES Research Group, Bioscience Engineering Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium","Teymourian, H., Department of Nanoengineering, University of California San Diego, San Diego, CA  92093, United States; Parrilla, M., AXES Research Group, Bioscience Engineering Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Sempionatto, J.R., Department of Nanoengineering, University of California San Diego, San Diego, CA  92093, United States; Montiel, N.F., AXES Research Group, Bioscience Engineering Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Barfidokht, A., Department of Nanoengineering, University of California San Diego, San Diego, CA  92093, United States; Van Echelpoel, R., AXES Research Group, Bioscience Engineering Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium; De Wael, K., AXES Research Group, Bioscience Engineering Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Wang, J., Department of Nanoengineering, University of California San Diego, San Diego, CA  92093, United States","drug analysis; drugs of abuse; electrochemical sensors; epidermal patches; glove sensors; microneedle sensors; personalized medicine; therapeutic drug monitoring; wearable sensors","Body fluids; Diagnosis; Drug dosage; Drug interactions; Electrochemical sensors; Laws and legislation; Patient monitoring; Personalized medicine; Pharmacokinetics; Continuous glucosemonitoring (CGM); Forensic investigation; Market opportunities; Medication adherence; Non-invasive monitoring; Pharmacokinetic properties; Technological innovation; Therapeutic outcomes; Wearable sensors; drug; blood glucose monitoring; body fluid; electronic device; glucose blood level; human; Blood Glucose; Blood Glucose Self-Monitoring; Body Fluids; Humans; Pharmaceutical Preparations; Wearable Electronic Devices","De Wael, K.; AXES Research Group, Groenenborgerlaan 171, Belgium; email: karolien.dewael@uantwerpen.be
Wang, J.; AXES Research Group, Groenenborgerlaan 171, Belgium; email: josephwang@eng.ucsd.edu",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85091026889
"Ganesan M., Nagaraaj P.","57219049078;57210143553;","Quantum dots as nanosensors for detection of toxics: A literature review",2020,"Analytical Methods","12","35",,"4254","4275",,20,"10.1039/d0ay01293a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091128296&doi=10.1039%2fd0ay01293a&partnerID=40&md5=aa8019d99d1d060d0225f752b552a445","Toxicology Division, Regional Forensic Science Laboratory, Forensic Sciences Department, Forensic House, Chennai-4, India; Department of Chemistry, Anna University, Chennai-25, India","Ganesan, M., Toxicology Division, Regional Forensic Science Laboratory, Forensic Sciences Department, Forensic House, Chennai-4, India; Nagaraaj, P., Department of Chemistry, Anna University, Chennai-25, India",,"Nanocrystals; Nanosensors; Optical properties; Semiconductor quantum dots; Analytical toxicology; Chemical reagents; Detection of chemicals; Forensic toxicology; High sensitivity; Literature reviews; Literature survey; Scientific applications; Chemical detection; quantum dot; Quantum Dots",,Review,"Final","",Scopus,2-s2.0-85091128296
