Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Chang M., Kim J.-Y., Lee H., Lee E.-J., Lee W.-H., Moon S., Choe S., Choung C.M.","57226358674;57211615436;57191626213;57220794657;57222271902;57218317047;23491463200;6507347409;","Development of diagnostic SNP markers and a novel SNP genotyping assay for distinguishing opium poppies",2022,"Forensic Science International","339",,"111416","","",,,"10.1016/j.forsciint.2022.111416","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135915486&doi=10.1016%2fj.forsciint.2022.111416&partnerID=40&md5=2859a148f2a31ed5dfc655b09485a7ac","Forensic DNA Division, National Forensic Service, Wonju, 26460, South Korea; Crime-scene DNA Section, Gwangju Institute, National Forensic Service, Gwangju, 57231, South Korea; Forensic DNA Division, Seoul Institute, National Forensic Service, Seoul, 08036, South Korea; Forensic Toxicology and Chemistry Division, Seoul Institute, National Forensic Service, Seoul, 08036, South Korea; Division of Emerging Infectious Disease Response, Bureau of Infectious Disease Emergency Preparedness and Response, Korea Disease Control and Prevention Agency, Cheongju-si, 28159, South Korea","Chang, M., Forensic DNA Division, National Forensic Service, Wonju, 26460, South Korea, Division of Emerging Infectious Disease Response, Bureau of Infectious Disease Emergency Preparedness and Response, Korea Disease Control and Prevention Agency, Cheongju-si, 28159, South Korea; Kim, J.-Y., Forensic DNA Division, National Forensic Service, Wonju, 26460, South Korea; Lee, H., Forensic DNA Division, National Forensic Service, Wonju, 26460, South Korea; Lee, E.-J., Crime-scene DNA Section, Gwangju Institute, National Forensic Service, Gwangju, 57231, South Korea; Lee, W.-H., Forensic DNA Division, Seoul Institute, National Forensic Service, Seoul, 08036, South Korea; Moon, S., Forensic DNA Division, National Forensic Service, Wonju, 26460, South Korea; Choe, S., Forensic Toxicology and Chemistry Division, Seoul Institute, National Forensic Service, Seoul, 08036, South Korea; Choung, C.M., Forensic DNA Division, National Forensic Service, Wonju, 26460, South Korea","Forensic botany; matK; Opium poppy; Single nucleotide polymorphism; SNP genotyping assay; trnL-trnF","nucleotide; opiate; spacer DNA; transfer RNA; nucleotide; addiction; Article; chloroplast gene; comparative study; diagnostic procedure; DNA barcoding; DNA sequence; drug abuse; forensic botany; genetic analysis; genetic marker; genotyping; nonhuman; nucleic acid base substitution; pain; Papaver somniferum; phylogeny; single nucleotide polymorphism; South Korea; species identification; genetics; genotype; Papaver; single nucleotide polymorphism; Genotype; Nucleotides; Papaver; Phylogeny; Polymorphism, Single Nucleotide","Kim, J.-Y.; Forensic DNA Division, South Korea; email: jykim7112@korea.kr",Article,"Final","",Scopus,2-s2.0-85135915486
"Derakhshanfar A., Kian M., Dehghan Z., Valizadeh A., Moayedi J.","6603191645;57190666058;57882632200;57209022006;56668663700;","Comparison of the effects of two methods of euthanasia on post mortem changes in rats: histopathological and molecular findings",2022,"Comparative Clinical Pathology","31","5",,"815","826",,,"10.1007/s00580-022-03385-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135787010&doi=10.1007%2fs00580-022-03385-7&partnerID=40&md5=5c8a0b82c01339c9bb9295a2bceb27ed","Department of Comparative Biomedical Sciences, School of Advanced Medical Sciences and Technologies, Shiraz University of Medical Sciences, Shiraz, Iran; Diagnostic Laboratory Sciences and Technology Research Center, School of Paramedical Sciences, Shiraz University of Medical Sciences, Shiraz, Iran; Center of Comparative and Experimental Medicine, Shiraz University of Medical Sciences, Shiraz, Iran","Derakhshanfar, A., Department of Comparative Biomedical Sciences, School of Advanced Medical Sciences and Technologies, Shiraz University of Medical Sciences, Shiraz, Iran, Diagnostic Laboratory Sciences and Technology Research Center, School of Paramedical Sciences, Shiraz University of Medical Sciences, Shiraz, Iran, Center of Comparative and Experimental Medicine, Shiraz University of Medical Sciences, Shiraz, Iran; Kian, M., Department of Comparative Biomedical Sciences, School of Advanced Medical Sciences and Technologies, Shiraz University of Medical Sciences, Shiraz, Iran; Dehghan, Z., Department of Comparative Biomedical Sciences, School of Advanced Medical Sciences and Technologies, Shiraz University of Medical Sciences, Shiraz, Iran; Valizadeh, A., Center of Comparative and Experimental Medicine, Shiraz University of Medical Sciences, Shiraz, Iran; Moayedi, J., Diagnostic Laboratory Sciences and Technology Research Center, School of Paramedical Sciences, Shiraz University of Medical Sciences, Shiraz, Iran, Center of Comparative and Experimental Medicine, Shiraz University of Medical Sciences, Shiraz, Iran","Euthanasia; Laboratory animals; miR-122; Postmortem changes",,"Moayedi, J.; Diagnostic Laboratory Sciences and Technology Research Center, Iran; email: cbrc@sums.ac.ir",Article,"Final","",Scopus,2-s2.0-85135787010
"Giorgetti A., Brunetti P., Pelotti S., Auwärter V.","56740404600;57216851000;6603316643;13806029700;","Detection of AP-237 and synthetic cannabinoids on an infused letter sent to a German prisoner",2022,"Drug Testing and Analysis","14","10",,"1779","1784",,,"10.1002/dta.3351","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135630864&doi=10.1002%2fdta.3351&partnerID=40&md5=f7de0d3f5c4c8c71ac20776ecfb4c980","Department of Medical and Surgical Sciences, Unit of Legal Medicine, University of Bologna, Bologna, Italy; Institute of Forensic Medicine, Forensic Toxicology, Medical Center - University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg im Breisgau, Germany; Unit of Forensic Toxicology, Section of Legal Medicine, Department of Excellence of Biomedical Sciences and Public Health, Marche Polytechnic University, Ancona, Italy","Giorgetti, A., Department of Medical and Surgical Sciences, Unit of Legal Medicine, University of Bologna, Bologna, Italy, Institute of Forensic Medicine, Forensic Toxicology, Medical Center - University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg im Breisgau, Germany; Brunetti, P., Institute of Forensic Medicine, Forensic Toxicology, Medical Center - University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg im Breisgau, Germany, Unit of Forensic Toxicology, Section of Legal Medicine, Department of Excellence of Biomedical Sciences and Public Health, Marche Polytechnic University, Ancona, Italy; Pelotti, S., Department of Medical and Surgical Sciences, Unit of Legal Medicine, University of Bologna, Bologna, Italy; Auwärter, V., Institute of Forensic Medicine, Forensic Toxicology, Medical Center - University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg im Breisgau, Germany","drug-infused paper; forensic toxicology; novel synthetic opioids; prison","ap 237; cannabinoid; methyl 2 [[1 (5 fluoropentyl) 1h indazole 3 carbonyl]amino] 3,3 dimethylbutanoate; methyl 2 [[1 (pent 4 en 1 yl) 1h indazole 3 carbonyl]amino] 3,3 dimethylbutanoate; opiate; unclassified drug; 1-N-butyryl-4-cinnamylpiperazine; cannabinoid; MDMB-4en-PINACA; narcotic analgesic agent; piperazine derivative; solvent; Article; chemical analysis; concentration (parameter); controlled study; correctional facility; forensic toxicology; Germany; health hazard; high performance liquid chromatography; limit of detection; limit of quantitation; liquid chromatography-mass spectrometry; mass fragmentography; threat; human; liquid chromatography; prisoner; procedures; tandem mass spectrometry; Analgesics, Opioid; Cannabinoids; Chromatography, Liquid; Humans; Illicit Drugs; Piperazines; Prisoners; Solvents; Tandem Mass Spectrometry","Giorgetti, A.; Department of Medical and Surgical Sciences, Italy; email: ari.giorgetti@gmail.com",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85135630864
"Luginbühl M., Wurst F.M., Stöth F., Weinmann W., Stove C.P., Van Uytfanghe K.","57196325311;7006225505;57220197506;7003437303;6603082628;6507348111;","Consensus for the use of the alcohol biomarker phosphatidylethanol (PEth) for the assessment of abstinence and alcohol consumption in clinical and forensic practice (2022 Consensus of Basel)",2022,"Drug Testing and Analysis","14","10",,"1800","1802",,,"10.1002/dta.3340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134151434&doi=10.1002%2fdta.3340&partnerID=40&md5=f54575053182b3156c4d3ec6d86398a5","PEth-NET, Muttenz, Switzerland; Psychiatric University Hospital Basel, University of Basel, Basel, Switzerland; Institute of Forensic Medicine Bern, University of Bern, Bern, Switzerland; Laboratory of Toxicology, Department of Bioanalysis, Faculty of Pharmaceutical Sciences, Ghent University, Ghent, Belgium","Luginbühl, M., PEth-NET, Muttenz, Switzerland; Wurst, F.M., Psychiatric University Hospital Basel, University of Basel, Basel, Switzerland; Stöth, F., Institute of Forensic Medicine Bern, University of Bern, Bern, Switzerland; Weinmann, W., Institute of Forensic Medicine Bern, University of Bern, Bern, Switzerland; Stove, C.P., Laboratory of Toxicology, Department of Bioanalysis, Faculty of Pharmaceutical Sciences, Ghent University, Ghent, Belgium; Van Uytfanghe, K., Laboratory of Toxicology, Department of Bioanalysis, Faculty of Pharmaceutical Sciences, Ghent University, Ghent, Belgium",,"biological marker; phosphatidylethanol; unclassified drug; alcohol; biological marker; glycerophospholipid; phosphatidylethanol; alcohol abstinence; alcohol consumption; bioaccumulation; calibration; clinical practice; follow up; forensic science; human; Letter; practice guideline; risk factor; consensus; drinking behavior; Alcohol Drinking; Biomarkers; Consensus; Ethanol; Glycerophospholipids","Luginbühl, M.; PEth-NETSwitzerland; email: contact@peth-net.org",Letter,"Final","",Scopus,2-s2.0-85134151434
"Kintz P., Gheddar L., Raul J.-S.","16740075400;57200222069;6603947627;","Adverse analytical finding due to red blood cells transfusion: A rare case involving the diuretic dorzolamide",2022,"Drug Testing and Analysis","14","10",,"1785","1790",,,"10.1002/dta.3342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133945928&doi=10.1002%2fdta.3342&partnerID=40&md5=040f9c88ed6be1842860243eef0e8c46","X-Pertise Consulting, Mittelhausbergen, France; Institut de medecine légale, Strasbourg, France","Kintz, P., X-Pertise Consulting, Mittelhausbergen, France, Institut de medecine légale, Strasbourg, France; Gheddar, L., Institut de medecine légale, Strasbourg, France; Raul, J.-S., Institut de medecine légale, Strasbourg, France","adverse analytical finding; blood transfusion; diuretic; doping; dorzolamide","dorzolamide; diuretic agent; dorzolamide; sulfonamide; thiophene derivative; adverse analytical finding; analytic method; anemia; Article; athlete; blood donor; blood sampling; case report; clinical article; doping; elution; erythrocyte transfusion; flow rate; gravity; human; liquid chromatography-mass spectrometry; male; medical record; pH; urine; erythrocyte; liquid chromatography; tandem mass spectrometry; Chromatography, Liquid; Diuretics; Erythrocytes; Humans; Male; Sulfonamides; Tandem Mass Spectrometry; Thiophenes","Kintz, P.; X-Pertise ConsultingFrance; email: pascal.kintz@wanadoo.fr",Article,"Final","",Scopus,2-s2.0-85133945928
"Md Ghazi M.G., Lee L.C., Sino H., Abdul Halim M.I.","57776251100;55535827900;6505599257;41760958100;","Review of contemporary chemometric strategies applied on preparing GC-MS data in forensic analysis",2022,"Microchemical Journal","181",,"107732","","",,1,"10.1016/j.microc.2022.107732","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133302873&doi=10.1016%2fj.microc.2022.107732&partnerID=40&md5=40ebef206b99611d0e14ac8feae405f7","Forensic Science Programme, CODTIS, Faculty of Health Sciences, Universiti Kebangsaan Malaysia, Selangor, Bangi, Malaysia; Fire Investigation Division, Fire and Rescue Department of Malaysia (FRDM), Putrajaya, Malaysia; Institute of IR 4.0 (IIR4.0), Universiti Kebangsaan Malaysia, Selangor, Bangi, Malaysia; School of Chemistry & Environment, Faculty of Applied Sciences, Universiti Teknologi MARA Selangor, Selangor, Shah Alam, 40450, Malaysia","Md Ghazi, M.G., Forensic Science Programme, CODTIS, Faculty of Health Sciences, Universiti Kebangsaan Malaysia, Selangor, Bangi, Malaysia, Fire Investigation Division, Fire and Rescue Department of Malaysia (FRDM), Putrajaya, Malaysia; Lee, L.C., Forensic Science Programme, CODTIS, Faculty of Health Sciences, Universiti Kebangsaan Malaysia, Selangor, Bangi, Malaysia, Institute of IR 4.0 (IIR4.0), Universiti Kebangsaan Malaysia, Selangor, Bangi, Malaysia; Sino, H., Forensic Science Programme, CODTIS, Faculty of Health Sciences, Universiti Kebangsaan Malaysia, Selangor, Bangi, Malaysia; Abdul Halim, M.I., School of Chemistry & Environment, Faculty of Applied Sciences, Universiti Teknologi MARA Selangor, Selangor, Shah Alam, 40450, Malaysia","Forensic science; GC-MS; Peak table data; Pixel-level data; Targeted analysis; Untargeted analysis",,"Lee, L.C.; Forensic Science Programme, Selangor, Malaysia; email: lc_lee@ukm.edu.my",Review,"Final","",Scopus,2-s2.0-85133302873
"Shao Y., Zhang J., Luo M., Xu D., Ma L.","57191275735;57211399234;56609650800;7404074327;56344560600;","A review of anthropogenic radionuclide 236U: Environmental application and analytical advances",2022,"Journal of Environmental Radioactivity","251-252",,"106944","","",,1,"10.1016/j.jenvrad.2022.106944","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132226864&doi=10.1016%2fj.jenvrad.2022.106944&partnerID=40&md5=0b049b3efb7074ee14d26f9a4de4d045","Beijing Engineering Research Center of Radiographic Techniques and Equipment, Institute of High Energy Physics, Chinese Academy of Sciences, Beijing100049, China; State Nuclear Security Technology Center, Beijing102401, China","Shao, Y., Beijing Engineering Research Center of Radiographic Techniques and Equipment, Institute of High Energy Physics, Chinese Academy of Sciences, Beijing100049, China; Zhang, J., State Nuclear Security Technology Center, Beijing102401, China; Luo, M., Beijing Engineering Research Center of Radiographic Techniques and Equipment, Institute of High Energy Physics, Chinese Academy of Sciences, Beijing100049, China; Xu, D., Beijing Engineering Research Center of Radiographic Techniques and Equipment, Institute of High Energy Physics, Chinese Academy of Sciences, Beijing100049, China; Ma, L., Beijing Engineering Research Center of Radiographic Techniques and Equipment, Institute of High Energy Physics, Chinese Academy of Sciences, Beijing100049, China","236U; Automatic purification; Rapid pretreatment; Tracer application","Nuclear reactions; 236U; Anthropogenic radionuclides; Automatic purification; Environmental applications; Environmental tracers; Nuclear emergencies; Nuclear forensics; Pre-treatments; Rapid pretreatment; Tracer application; Radioisotopes; alkali; radioisotope; sea water; unclassified drug; uranium 236; uranium 238; radioisotope; uranium; radionuclide; automation; environmental radioactivity; fallout; human impact (environment); Review; soil analysis; water sampling; procedures; radiation monitoring; soil; soil pollutant; Radiation Monitoring; Radioisotopes; Soil; Soil Pollutants, Radioactive; Uranium","Ma, L.; Beijing Engineering Research Center of Radiographic Techniques and Equipment, Beijing, China; email: malingling@ihep.ac.cn",Review,"Final","",Scopus,2-s2.0-85132226864
"Paratz E.D., van Heusden A., Smith K., Ball J., Zentner D., Morgan N., Thompson T., James P., Connell V., Pflaumer A., Semsarian C., Ingles J., Parsons S., Stub D., La Gerche A.","16426024900;57219937669;55499767900;38662271300;6505630221;55915126400;55358904400;57207753655;52263615000;6507115806;6603828606;6604056326;56818496900;35313599200;23501677000;","Higher rates but similar causes of young out-of-hospital cardiac arrest in rural Australian patients",2022,"Australian Journal of Rural Health","30","5",,"619","627",,,"10.1111/ajr.12890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131819583&doi=10.1111%2fajr.12890&partnerID=40&md5=d5ba568b10327b6fd166dea059613a27","Baker Heart and Diabetes Institute, Prahran, VIC, Australia; Alfred Hospital, Prahran, VIC, Australia; St Vincent's Hospital Melbourne, Fitzroy, VIC, Australia; Ambulance Victoria, Doncaster, VIC, Australia; Department of Paramedicine, Monash University, Melbourne, VIC, Australia; Department of Public Health and Preventive Medicine, Monash University, Melbourne, VIC, Australia; Royal Melbourne Hospital, Parkville, VIC, Australia; Royal Melbourne Hospital Clinical School, Faculty of Medicine, Dentistry and Health Sciences, University of Melbourne, Melbourne, VIC, Australia; Victorian Institute of Forensic Medicine, Southbank, VIC, Australia; Royal Children's Hospital, Melbourne, VIC, Australia; Department of Paediatrics, Melbourne University, Parkville, VIC, Australia; Murdoch Children's Research Institute, Royal Children's Hospital, Parkville, VIC, Australia; Agnes Ginges Centre for Molecular Cardiology at Centenary Institute, The University of Sydney, Sydney, NSW, Australia; Garvan Institute of Medical Research, Sydney, NSW, Australia; Department of Forensic Medicine, Monash University, Southbank, VIC, Australia","Paratz, E.D., Baker Heart and Diabetes Institute, Prahran, VIC, Australia, Alfred Hospital, Prahran, VIC, Australia, St Vincent's Hospital Melbourne, Fitzroy, VIC, Australia; van Heusden, A., Baker Heart and Diabetes Institute, Prahran, VIC, Australia; Smith, K., Ambulance Victoria, Doncaster, VIC, Australia, Department of Paramedicine, Monash University, Melbourne, VIC, Australia, Department of Public Health and Preventive Medicine, Monash University, Melbourne, VIC, Australia; Ball, J., Baker Heart and Diabetes Institute, Prahran, VIC, Australia, Ambulance Victoria, Doncaster, VIC, Australia; Zentner, D., Royal Melbourne Hospital, Parkville, VIC, Australia, Royal Melbourne Hospital Clinical School, Faculty of Medicine, Dentistry and Health Sciences, University of Melbourne, Melbourne, VIC, Australia; Morgan, N., Victorian Institute of Forensic Medicine, Southbank, VIC, Australia; Thompson, T., Royal Melbourne Hospital, Parkville, VIC, Australia; James, P., Royal Melbourne Hospital, Parkville, VIC, Australia; Connell, V., Royal Children's Hospital, Melbourne, VIC, Australia; Pflaumer, A., Royal Children's Hospital, Melbourne, VIC, Australia, Department of Paediatrics, Melbourne University, Parkville, VIC, Australia, Murdoch Children's Research Institute, Royal Children's Hospital, Parkville, VIC, Australia; Semsarian, C., Agnes Ginges Centre for Molecular Cardiology at Centenary Institute, The University of Sydney, Sydney, NSW, Australia; Ingles, J., Garvan Institute of Medical Research, Sydney, NSW, Australia; Parsons, S., Victorian Institute of Forensic Medicine, Southbank, VIC, Australia, Department of Forensic Medicine, Monash University, Southbank, VIC, Australia; Stub, D., Alfred Hospital, Prahran, VIC, Australia, Ambulance Victoria, Doncaster, VIC, Australia, Department of Public Health and Preventive Medicine, Monash University, Melbourne, VIC, Australia; La Gerche, A., Baker Heart and Diabetes Institute, Prahran, VIC, Australia, Alfred Hospital, Prahran, VIC, Australia, St Vincent's Hospital Melbourne, Fitzroy, VIC, Australia","cardiology; cardiovascular risk factors; resuscitation; rurality; socioeconomic","adolescent; adult; child; emergency health service; human; infant; middle aged; out of hospital cardiac arrest; preschool child; prospective study; register; resuscitation; Victoria; young adult; Adolescent; Adult; Cardiopulmonary Resuscitation; Child; Child, Preschool; Emergency Medical Services; Humans; Infant; Middle Aged; Out-of-Hospital Cardiac Arrest; Prospective Studies; Registries; Victoria; Young Adult","Paratz, E.D.; Baker Heart and Diabetes InstituteAustralia; email: elizabeth.paratz@baker.edu.au",Article,"Final","",Scopus,2-s2.0-85131819583
"Kaikoushi K., Nystazaki M., Chatzittofis A., Middleton N., Karanikola N.K.M.","57201523191;57195369407;46860941100;7003725133;57651751000;","Involuntary psychiatric admission in Cyprus: A descriptive correlational study",2022,"Archives of Psychiatric Nursing","40",,,"32","42",,,"10.1016/j.apnu.2022.03.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129063650&doi=10.1016%2fj.apnu.2022.03.013&partnerID=40&md5=53a28dd1dff7c1ba6ddd159693ccd718","Cyprus University of Technology, School of Health Sciences, Nursing Department, Limassol, Cyprus; Second Department of Psychiatry, University and General Hospital Attikon, Athens, Greece; University of Cyprus, Medical School, Nicosia, Cyprus","Kaikoushi, K., Cyprus University of Technology, School of Health Sciences, Nursing Department, Limassol, Cyprus; Nystazaki, M., Second Department of Psychiatry, University and General Hospital Attikon, Athens, Greece; Chatzittofis, A., University of Cyprus, Medical School, Nicosia, Cyprus; Middleton, N., Cyprus University of Technology, School of Health Sciences, Nursing Department, Limassol, Cyprus; Karanikola, N.K.M., Cyprus University of Technology, School of Health Sciences, Nursing Department, Limassol, Cyprus","Clinical characteristics; Involuntary hospitalization; Psychotic disorder; Socio-demographic characteristics","adult; cross-sectional study; Cyprus; drug dependence; female; forensic psychiatry; hospitalization; human; male; mental disease; mental hospital; Adult; Commitment of Mentally Ill; Cross-Sectional Studies; Cyprus; Female; Hospitalization; Hospitals, Psychiatric; Humans; Male; Mental Disorders; Substance-Related Disorders","Karanikola, N.K.M.15, Vragadinou str, Cyprus; email: maria.karanikola@cut.ac.cy",Article,"Final","",Scopus,2-s2.0-85129063650
"Schulten P., Walz C., Schwarz C.-S., Germerott T.","57201578586;57218997860;56662777300;34167789600;","Comparison of manner and cause of death in nursing home and non-nursing home residents [Vergleichende Untersuchungen zu Todesart und Todesursache bei Pflegeheim- und Nicht-Pflegeheimbewohnern]",2022,"Rechtsmedizin","32","5",,"355","361",,,"10.1007/s00194-022-00563-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125634485&doi=10.1007%2fs00194-022-00563-3&partnerID=40&md5=287bf1600afec54915d8dd0925bd064f","Klinik für Urologie, GPR Gesundheits- und Pflegezentrum, August-Bebel-Str. 59, Rüsselsheim am Main, 65428, Germany; Institut für Rechtsmedizin, Universitätsmedizin der Johannes Gutenberg-Universität Mainz, Am Pulverturm 3, Mainz, 55131, Germany","Schulten, P., Klinik für Urologie, GPR Gesundheits- und Pflegezentrum, August-Bebel-Str. 59, Rüsselsheim am Main, 65428, Germany; Walz, C., Institut für Rechtsmedizin, Universitätsmedizin der Johannes Gutenberg-Universität Mainz, Am Pulverturm 3, Mainz, 55131, Germany; Schwarz, C.-S., Institut für Rechtsmedizin, Universitätsmedizin der Johannes Gutenberg-Universität Mainz, Am Pulverturm 3, Mainz, 55131, Germany; Germerott, T., Institut für Rechtsmedizin, Universitätsmedizin der Johannes Gutenberg-Universität Mainz, Am Pulverturm 3, Mainz, 55131, Germany","Aged; Autopsy; External postmortem examination; Forensic pathology; Place of death","Article; autopsy; cause of death; comparative study; criminalistics; death certificate; drug therapy; falling; human; human tissue; injury; nursing home patient; place of death; retrospective study","Walz, C.; Institut für Rechtsmedizin, Am Pulverturm 3, Germany; email: walz@uni-mainz.de",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85125634485
"Liu P., Liu W., Qiao H., Jiang S., Wang Y., Chen J., Su M., Di B.","55930034100;57779565500;57354061200;57353897300;57216714938;57353897400;35323325900;57639022700;","Simultaneous quantification of 106 drugs or their metabolites in nail samples by UPLC-MS/MS with high-throughput sample preparation: Application to 294 real cases",2022,"Analytica Chimica Acta","1226",,"340170","","",,,"10.1016/j.aca.2022.340170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136481705&doi=10.1016%2fj.aca.2022.340170&partnerID=40&md5=5d3783d5166843803b88af58e746be67","Key Laboratory of Drug Monitoring and Control, Drug Intelligence and Forensic Center, Ministry of Public Security, Beijing, 100193, China; China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China; School of Pharmacy, China Pharmaceutical University, Nanjing, 210009, China","Liu, P., Key Laboratory of Drug Monitoring and Control, Drug Intelligence and Forensic Center, Ministry of Public Security, Beijing, 100193, China, China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China; Liu, W., China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China, School of Pharmacy, China Pharmaceutical University, Nanjing, 210009, China; Qiao, H., Key Laboratory of Drug Monitoring and Control, Drug Intelligence and Forensic Center, Ministry of Public Security, Beijing, 100193, China, China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China; Jiang, S., China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China, School of Pharmacy, China Pharmaceutical University, Nanjing, 210009, China; Wang, Y., Key Laboratory of Drug Monitoring and Control, Drug Intelligence and Forensic Center, Ministry of Public Security, Beijing, 100193, China, China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China; Chen, J., Key Laboratory of Drug Monitoring and Control, Drug Intelligence and Forensic Center, Ministry of Public Security, Beijing, 100193, China, China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China; Su, M., China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China, School of Pharmacy, China Pharmaceutical University, Nanjing, 210009, China; Di, B., China National Narcotics Control Commission - China Pharmaceutical University Joint Laboratory on Key Technologies of Narcotics Control, Nanjing, 210009, China, School of Pharmacy, China Pharmaceutical University, Nanjing, 210009, China","Forensic toxicology; Illicit drugs; Nail analysis; New psychoactive substances; Ultra-high performance liquid chromatography-tandem mass spectrometry","Drug products; Forensic science; Grinding (machining); High performance liquid chromatography; Metabolites; Cathinone; Forensics/ toxicologies; High-throughput; Illicit drug; Nail analyse; Nail samples; New psychoactive substance; Phenylethylamines; Synthetic cannabinoid; Ultra-high performance liquid chromatography/tandem mass spectrometries; Mass spectrometry; cocaine; dronabinol; narcotic analgesic agent; phencyclidine; phenethylamine derivative; chemistry; hair; high performance liquid chromatography; human; liquid chromatography; procedures; substance abuse; tandem mass spectrometry; Analgesics, Opioid; Chromatography, High Pressure Liquid; Chromatography, Liquid; Cocaine; Dronabinol; Hair; Humans; Phencyclidine; Phenethylamines; Substance Abuse Detection; Tandem Mass Spectrometry","Chen, J.; Key Laboratory of Drug Monitoring and Control, No.18 Dongbeiwang West Road, China; email: chemcj@139.com
Su, M.; School of Pharmacy, No.24 Tongjiaxiang Road, China; email: sumengxiang@cpu.edu.cn",Article,"Final","",Scopus,2-s2.0-85136481705
"Reiners S., Opitz-Welke A., Konrad N., Voulgaris A.","57900890900;55144006800;55931430000;57193848960;","Availability of opioid agonist treatment and critical incidents in Forensic Clinics for Dependency Diseases in Germany",2022,"Frontiers in Psychiatry","13",,"961549","","",,,"10.3389/fpsyt.2022.961549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138529220&doi=10.3389%2ffpsyt.2022.961549&partnerID=40&md5=d57a11e1dede313cde6b09909ac2522b","Krankenhaus des Maßregelvollzuges Berlin, Forensic Psychiatric Hospital Berlin, Berlin, Germany; Institute of Forensic Psychiatry, Charité—Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany; Department of Psychiatry and Psychotherapy, Prison Hospital Berlin, Berlin, Germany; Institute of Sex Research, Sexual Medicine and Forensic Psychiatry, Universitätsklinikum Hamburg-Eppendorf, Hamburg, Germany","Reiners, S., Krankenhaus des Maßregelvollzuges Berlin, Forensic Psychiatric Hospital Berlin, Berlin, Germany; Opitz-Welke, A., Institute of Forensic Psychiatry, Charité—Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany, Department of Psychiatry and Psychotherapy, Prison Hospital Berlin, Berlin, Germany; Konrad, N., Institute of Forensic Psychiatry, Charité—Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany, Department of Psychiatry and Psychotherapy, Prison Hospital Berlin, Berlin, Germany; Voulgaris, A., Institute of Sex Research, Sexual Medicine and Forensic Psychiatry, Universitätsklinikum Hamburg-Eppendorf, Hamburg, Germany","critical incidents; escape; forensic psychiatry; opioid agonist treatment; violent behavior","buprenorphine; buprenorphine plus naloxone; illicit drug; levomethadone; methadone; opiate; Article; clinical practice; controlled study; correctional facility; criminalistics; data analysis; descriptive research; drug abuse pattern; escape behavior; Fisher exact test; forensic psychiatry; Germany; health care availability; human; major clinical study; observational study; offender; opiate addiction; questionnaire; rank sum test; relapse; retrospective study; Student t test; treatment refusal; treatment withdrawal; urine sampling; violence","Voulgaris, A.; Institute of Sex Research, Germany; email: a.voulgaris@uke.de",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85138529220
