Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Kasahara S., Makino Y., Hayakawa M., Yajima D., Ito H., Iwase H.","35336785300;55194564800;10141782700;10144358700;55362656900;7102085129;","Diagnosable and non-diagnosable causes of death by postmortem computed tomography: A review of 339 forensic cases",2012,"Legal Medicine","14","5",,"239","245",,52,"10.1016/j.legalmed.2012.03.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862900037&doi=10.1016%2fj.legalmed.2012.03.007&partnerID=40&md5=f950446464bbdd2a8175eba6758e3873","Department of Legal Medicine, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan; Department of Radiology, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan","Kasahara, S., Department of Legal Medicine, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan; Makino, Y., Department of Legal Medicine, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan, Department of Radiology, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan; Hayakawa, M., Department of Legal Medicine, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan; Yajima, D., Department of Legal Medicine, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan; Ito, H., Department of Radiology, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan; Iwase, H., Department of Legal Medicine, Graduate School of Medicine, Chiba University, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan","Death inquest; Forensic autopsy; Forensic radiology; Postmortem computed tomography","acute heart infarction; article; asphyxia; autopsy; brain hematoma; cervical spinal cord injury; computer assisted tomography; death; diagnostic error; drug intoxication; forensic medicine; heart rupture; human; human tissue; injury; lung embolism; major clinical study; subarachnoid hemorrhage; Adolescent; Adult; Aged; Aged, 80 and over; Autopsy; Cause of Death; Child; Child, Preschool; Diagnosis; Female; Forensic Pathology; Humans; Infant; Infant, Newborn; Male; Middle Aged; Tomography, X-Ray Computed; Young Adult","Makino, Y.; Department of Legal Medicine, Inohana 1-8-1, Chuo-ku, Chiba City, Chiba Prefecture 260-8670, Japan; email: ymakino-tky@umin.ac.jp",Article,"Final","",Scopus,2-s2.0-84862900037
"Kulkarni A., Xu Y., Ahn C., Amin R., Park S.H., Kim T., Lee M.","7401950033;57198771881;48661062800;35067832200;8556278400;36072158600;57219039170;","The label free DNA sensor using a silicon nanowire array",2012,"Journal of Biotechnology","160","3-4",,"91","96",,26,"10.1016/j.jbiotec.2012.04.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864064771&doi=10.1016%2fj.jbiotec.2012.04.013&partnerID=40&md5=6e487753ecdd17f7fa19a05199b76ae9","School of Mechanical Engineering, Sungkyunkwan University, Suwon 440-746, South Korea; Department of Physics, Sungkyunkwan University, Suwon 440-746, South Korea; SKKU Advanced Institute of Nano Technology (SAINT), Sungkyunkwan University, Suwon 440-746, South Korea; Medical IT Convergence Research Center, Korea Electronics Technology Institute, Seongnam 463-816, South Korea","Kulkarni, A., School of Mechanical Engineering, Sungkyunkwan University, Suwon 440-746, South Korea, Department of Physics, Sungkyunkwan University, Suwon 440-746, South Korea; Xu, Y., SKKU Advanced Institute of Nano Technology (SAINT), Sungkyunkwan University, Suwon 440-746, South Korea; Ahn, C., SKKU Advanced Institute of Nano Technology (SAINT), Sungkyunkwan University, Suwon 440-746, South Korea; Amin, R., SKKU Advanced Institute of Nano Technology (SAINT), Sungkyunkwan University, Suwon 440-746, South Korea; Park, S.H., Department of Physics, Sungkyunkwan University, Suwon 440-746, South Korea, SKKU Advanced Institute of Nano Technology (SAINT), Sungkyunkwan University, Suwon 440-746, South Korea; Kim, T., School of Mechanical Engineering, Sungkyunkwan University, Suwon 440-746, South Korea, SKKU Advanced Institute of Nano Technology (SAINT), Sungkyunkwan University, Suwon 440-746, South Korea; Lee, M., Medical IT Convergence Research Center, Korea Electronics Technology Institute, Seongnam 463-816, South Korea","DNA; Lattice; Photoresistivity; Self assembly; Silicon nanowire","Biological molecule; Biotinylated DNA; DNA detection; DNA sensors; Electrical detection; Electronic device; Immunological assay; Label free; Lattice; Photoresistivity; Selective detectors; Silicon nanowire arrays; Silicon nanowires; Streptavidin; Top-down approach; Toxin detection; Biosensors; Nanowires; Proteins; Self assembly; Sensors; Silicon; DNA; biotin; DNA; nanowire; silicon nanowire; streptavidin; unclassified drug; antenna; article; biosensor; biotechnology; biotinylation; chemical analysis; controlled study; crystal structure; DNA determination; DNA hybridization; electric conductivity; electronics; immunoassay; labeling index; molecular dynamics; nanofabrication; particle size; photosensitization; priority journal; synthesis; Biosensing Techniques; Conductometry; DNA; Equipment Design; Equipment Failure Analysis; Nanotechnology; Nanotubes; Sequence Analysis, DNA; Silicon; Staining and Labeling","Park, S.H.; Department of Physics, , Suwon 440-746, South Korea; email: sunghapark@skku.edu",Article,"Final","",Scopus,2-s2.0-84864064771
"Sauvage F.-L., Marquet P.","7003729649;56214649000;","LC-MS/MS screen for xenobiotics and metabolites",2012,"Methods in Molecular Biology","902",,,"129","138",,1,"10.1007/978-1-61779-934-1_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865347554&doi=10.1007%2f978-1-61779-934-1_11&partnerID=40&md5=a807ab445bf5fe94552aed19774b3497","Department of Pharmacology-Toxicology-Pharmacovigilance, Centre Hospitalier Universitaire (CHU) de Limoges, Limoges, France","Sauvage, F.-L., Department of Pharmacology-Toxicology-Pharmacovigilance, Centre Hospitalier Universitaire (CHU) de Limoges, Limoges, France; Marquet, P., Department of Pharmacology-Toxicology-Pharmacovigilance, Centre Hospitalier Universitaire (CHU) de Limoges, Limoges, France","Forensic and clinical toxicology; General unknown screening; Linear ion trap; Liquid chromatography; Tandem mass spectrometry","xenobiotic agent; article; blood; high performance liquid chromatography; human; metabolism; solid phase extraction; tandem mass spectrometry; urine; Chromatography, High Pressure Liquid; Humans; Solid Phase Extraction; Tandem Mass Spectrometry; Xenobiotics","Marquet, P.; Department of Pharmacology-Toxicology-Pharmacovigilance, , Limoges, France; email: pierre.marquet@unilim.fr",Article,"Final","",Scopus,2-s2.0-84865347554
"Vanderborght E., Antoine J., Lamothe V., Soumireu-Lartigue S.","55342662900;57206501482;6506504555;55343084900;","Chemical transformations apidose tissues: A new approach of adipocere formation [La chimie de la transformation du tissu adipeux humain: La formation de l'adipocire]",2012,"Journal de Medecine Legale Droit Medical","55","1-2",,"17","27",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865332147&partnerID=40&md5=a30d32efaaeffdc210f00025f8e9c0f8","Faculté de St. Jérome-chimie Analytique et Spectroscopique, AIX Marseille I, avenue Escadrille Normandie Niémen, 13397 Marseille Cedex 20, France; Institut National de Police Scientifique, Laboratoire de Police Scientifique de Marseille, 97 bd Camille Flammarion, 13245 Marseille Cedex 4, France","Vanderborght, E., Faculté de St. Jérome-chimie Analytique et Spectroscopique, AIX Marseille I, avenue Escadrille Normandie Niémen, 13397 Marseille Cedex 20, France; Antoine, J., Institut National de Police Scientifique, Laboratoire de Police Scientifique de Marseille, 97 bd Camille Flammarion, 13245 Marseille Cedex 4, France; Lamothe, V., Institut National de Police Scientifique, Laboratoire de Police Scientifique de Marseille, 97 bd Camille Flammarion, 13245 Marseille Cedex 4, France; Soumireu-Lartigue, S., Institut National de Police Scientifique, Laboratoire de Police Scientifique de Marseille, 97 bd Camille Flammarion, 13245 Marseille Cedex 4, France","Adipocere; ATR infrared spectroscopy; Decomposition; Forensic sciences; Infrared microspectroscopy","adipocere; lipid; unclassified drug; adipose tissue; animal tissue; article; biotransformation; chemical modification; death; Fourier transform infrared photoacoustic spectroscopy; human; human tissue; infrared spectroscopy; nonhuman","Antoine, J.; Institut National de Police Scientifique, 97 bd Camille Flammarion, 13245 Marseille Cedex 4, France",Article,"Final","",Scopus,2-s2.0-84865332147
"Eichhorst J.C., Etter M.L., Hall P.L., Lehotay D.C.","10041792400;10043210900;55578807757;7005362038;","Opiate screening and quantitation in urine/blood matrices using LC-MS/MS techniques",2012,"Methods in Molecular Biology","902",,,"53","64",,3,"10.1007/978-1-61779-934-1_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865316049&doi=10.1007%2f978-1-61779-934-1_5&partnerID=40&md5=3ef65941589f2237d6346f1370fd7ec2","Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada","Eichhorst, J.C., Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada; Etter, M.L., Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada; Hall, P.L., Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada; Lehotay, D.C., Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada","Chromatography; GC-MS; LC-MS/MS; Opiates; Opioids; Screening; Tandem mass spectrometry; Toxicology","narcotic analgesic agent; blood; high performance liquid chromatography; high throughput screening; human; metabolism; review; sensitivity and specificity; solid phase extraction; tandem mass spectrometry; urine; Analgesics, Opioid; Chromatography, High Pressure Liquid; High-Throughput Screening Assays; Humans; Sensitivity and Specificity; Solid Phase Extraction; Tandem Mass Spectrometry","Eichhorst, J.C.; Saskatchewan Disease Control Laboratory, , Regina, SK, Canada; email: jeichhorst@health.gov.sk.ca",Review,"Final","",Scopus,2-s2.0-84865316049
"Eichhorst J.C., Etter M.L., Hall P.L., Lehotay D.C.","10041792400;10043210900;55578807757;7005362038;","LC-MS/MS techniques for high-volume screening of drugs of abuse and target drug quantitation in urine/blood matrices",2012,"Methods in Molecular Biology","902",,,"29","41",,10,"10.1007/978-1-61779-934-1_3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865309170&doi=10.1007%2f978-1-61779-934-1_3&partnerID=40&md5=6c1037d33f19dd1e1ec13cafaf541e24","Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada","Eichhorst, J.C., Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada; Etter, M.L., Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada; Hall, P.L., Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada; Lehotay, D.C., Saskatchewan Disease Control Laboratory, Saskatchewan Health, Regina, SK, Canada","Chromatography; Drugs of abuse; GC-MS; LC-MS/MS; Screening; Tandem mass spectrometry; Toxicology","drug; street drug; article; blood; high performance liquid chromatography; high throughput screening; metabolism; methodology; solid phase extraction; substance abuse; tandem mass spectrometry; urine; Chromatography, High Pressure Liquid; High-Throughput Screening Assays; Pharmaceutical Preparations; Solid Phase Extraction; Street Drugs; Substance Abuse Detection; Tandem Mass Spectrometry","Eichhorst, J.C.; Saskatchewan Disease Control Laboratory, , Regina, SK, Canada; email: jeichhorst@health.gov.sk.ca",Article,"Final","",Scopus,2-s2.0-84865309170
"Prasad P.J., Bodhe G.L.","55313393000;55778240800;","Trends in laboratory information management system",2012,"Chemometrics and Intelligent Laboratory Systems","118",,,"187","192",,21,"10.1016/j.chemolab.2012.07.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868198709&doi=10.1016%2fj.chemolab.2012.07.001&partnerID=40&md5=423d83d8501e5accdeadd9f3d2905018","CSIR - National Environmental Engineering Research Institute, Nehru Marg, Nagpur-440020, India","Prasad, P.J., CSIR - National Environmental Engineering Research Institute, Nehru Marg, Nagpur-440020, India; Bodhe, G.L., CSIR - National Environmental Engineering Research Institute, Nehru Marg, Nagpur-440020, India","ASP; LIMS; Object-oriented programming; Remote access; SQL","agriculture; analytical laboratory; computer program; drug industry; food industry; forensic science; industry; information system; information technology; instrument; laboratory; laboratory information management system; priority journal; productivity; quality control; resource management; review; total quality management; water analysis","Prasad, P.J.; CSIR - National Environmental Engineering Research Institute, , Nagpur-440020, India; email: p_prasad@neeri.res.in",Review,"Final","",Scopus,2-s2.0-84868198709
"Easton C.J., Doolittle R.L.","7004478567;7102622974;","Computer-assisted virtual reality imaging in education and therapeutic intervention",2012,"Joint Proceedings of the Work-in-Progress Poster and Invited Young Researcher Symposium at the 18th International Conference on Computers in Education, ICCE 2010",,,,"66","69",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864543860&partnerID=40&md5=2d2d3356ebe4d449e06cc032d198a382","Department of Psychiatry, Yale University School of Medicine, United States; Department of Medical Sciences, Rochester Institute of Technology, United States","Easton, C.J., Department of Psychiatry, Yale University School of Medicine, United States; Doolittle, R.L., Department of Medical Sciences, Rochester Institute of Technology, United States","Biofeedback; Drug abuse; Neurotransmitters; Science visualization; Virtual reality","Behavioral patterns; Collaborative Work; Computer assisted; Control methodology; Cultural shift; Drug abuse; Game designers; Illicit drug; Medical science; Molecular levels; Multi-disciplinary teams; Neurotransmitters; Organ systems; Physiological adaptations; Rochester institute of technologies; Science technologies; Scientific data; Scientific images; Software engineers; Student learning experiences; Therapeutic Application; Therapeutic intervention; Virtual 3D model; Virtual models; Visualization technologies; Biofeedback; Brain models; Digital libraries; Health care; Medicine; Physiological models; Students; Teaching; Virtual reality; Visualization; Education computing","Easton, C.J.; Department of Psychiatry, United States; email: Caroline.Easton@yale.edu",Conference Paper,"Final","",Scopus,2-s2.0-84864543860
"Sanches A., Tokumoto P.M., Peres W.A.M., Nunes F.L., Gotardi M.S.T., Carvalho C.S., Pelizzon C., Godoi T.G., Galetti M.","57216973499;55453720000;20335580500;55452796900;55452740300;55452117700;55454278500;57208970739;7004205870;","Illegal hunting cases detected with molecular forensics in Brazil",2012,"Investigative Genetics","3","1","17","","",,9,"10.1186/2041-2223-3-17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868596127&doi=10.1186%2f2041-2223-3-17&partnerID=40&md5=e6b2b5cb3ddc0ceca75e11376b9ad4ae","Departamento de Ecologia, UNESP, CP 199, CEP 13506-900, Rio Claro, SP, Brazil; Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA), CEP 78640-000, Canarana, MT, Brazil; Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA), CEP 79002-380, Campo Grande, MS, Brazil","Sanches, A., Departamento de Ecologia, UNESP, CP 199, CEP 13506-900, Rio Claro, SP, Brazil; Tokumoto, P.M., Departamento de Ecologia, UNESP, CP 199, CEP 13506-900, Rio Claro, SP, Brazil; Peres, W.A.M., Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA), CEP 78640-000, Canarana, MT, Brazil; Nunes, F.L., Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA), CEP 79002-380, Campo Grande, MS, Brazil; Gotardi, M.S.T., Departamento de Ecologia, UNESP, CP 199, CEP 13506-900, Rio Claro, SP, Brazil; Carvalho, C.S., Departamento de Ecologia, UNESP, CP 199, CEP 13506-900, Rio Claro, SP, Brazil; Pelizzon, C., Departamento de Ecologia, UNESP, CP 199, CEP 13506-900, Rio Claro, SP, Brazil; Godoi, T.G., Departamento de Ecologia, UNESP, CP 199, CEP 13506-900, Rio Claro, SP, Brazil; Galetti, M., Departamento de Ecologia, UNESP, CP 199, CEP 13506-900, Rio Claro, SP, Brazil","Bush meat; mtDNA; Neotropical region; Poaching; Species identification; Wildlife forensics","cytochrome b; cytochrome c oxidase; cytochrome oxidase subunit I; genomic DNA; unclassified drug; animal hunting; article; Brazil; chicken; criminal law; deer; DNA sequence; forensic identification; genetic analysis; genetic distance; Hydrochoerus hydrochaeris; law enforcement; mammal; meat; nonhuman; nucleotide sequence; Ortalis canicollis; Ozotoceros bezoarticus; priority journal; prison; punishment; sequence alignment; sequence analysis; species identification; unindexed sequence; wildlife; Agonidae; Hydrochaeris hydrochaeris; Ortalis canicollis; Ozotoceros bezoarticus; Vertebrata","Sanches, A.; Departamento de Ecologia, , CP 199, CEP 13506-900, Rio Claro, SP, Brazil; email: dr.alexandra.sanches@gmail.com",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84868596127
"Huang C.-W., Lee G.-B.","34769969500;7404851930;","Micro/nano technologies and their biological and medical applications",2012,"Microsystems and Nanotechnology","9783642182938",,,"819","851",,1,"10.1007/978-3-642-18293-8_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929848676&doi=10.1007%2f978-3-642-18293-8_21&partnerID=40&md5=7f2c8cbd3cba279418b3b83e609c362f","Department of Engineering Science, Tainan Cheng Kung University, Taiwan","Huang, C.-W., Department of Engineering Science, Tainan Cheng Kung University, Taiwan; Lee, G.-B., Department of Engineering Science, Tainan Cheng Kung University, Taiwan","cell counting; cell sorting; DNA; electrochemical detection; immunoassay; molecular diagnosis","Bioassay; Biochips; Cell culture; Chemical analysis; Diagnosis; DNA; Medical applications; Microarrays; Microfiltration; Molecular biology; Nucleic acids; Pathogens; Pumps; Cell counting; Cell sorting; ELectrochemical detection; immunoassay; Molecular diagnosis; Chemical detection",,Book Chapter,"Final","",Scopus,2-s2.0-84929848676
"Peonim V., Sujirachato K., Srisont S., Udnoon J.","23480267700;6701815219;27467923100;26025383200;","Pathology of HIV seropositive: Forensic autopsy study in a tertiary care hospital, Bangkok, Thailand",2012,"Journal of the Medical Association of Thailand","95","8",,"1059","1065",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869193680&partnerID=40&md5=0c67f5804eeddeead52d1a8b04591a15","Division of Forensic Medicine, Department of Pathology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, 270 Rama VI Rd, Ratchathewi, Bangkok 10400, Thailand","Peonim, V., Division of Forensic Medicine, Department of Pathology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, 270 Rama VI Rd, Ratchathewi, Bangkok 10400, Thailand; Sujirachato, K., Division of Forensic Medicine, Department of Pathology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, 270 Rama VI Rd, Ratchathewi, Bangkok 10400, Thailand; Srisont, S., Division of Forensic Medicine, Department of Pathology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, 270 Rama VI Rd, Ratchathewi, Bangkok 10400, Thailand; Udnoon, J., Division of Forensic Medicine, Department of Pathology, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, 270 Rama VI Rd, Ratchathewi, Bangkok 10400, Thailand","AIDS; Forensic autopsy; Human immunodefi ciency virus; Pathology of HIV/AIDS","acute lymphoblastic leukemia; adolescent; adult; aged; article; autopsy; child; coronary artery atherosclerosis; disease severity; fatty liver; female; forensic pathology; human; Human immunodeficiency virus infection; human tissue; infant; Kaposi sarcoma; lung edema; lung tuberculosis; major clinical study; male; malignant neoplastic disease; pneumonia; preschool child; prevalence; retrospective study; school child; splenomegaly; squamous cell carcinoma; virus infection; Adolescent; Adult; Aged; Aged, 80 and over; Cause of Death; Child; Child, Preschool; Female; Forensic Pathology; HIV Infections; HIV Seropositivity; Humans; Infant; Male; Middle Aged; Neoplasms; Opportunistic Infections; Retrospective Studies; Thailand; Young Adult","Sujirachato, K.; Department of Pathology, 270 Rama VI Rd, Ratchathewi, Bangkok 10400, Thailand; email: nitivejrama@hotmail.com",Article,"Final","",Scopus,2-s2.0-84869193680
"Jan A., Khan N.A., Shah M.M., Khalil Z.H.","25951496700;7401797675;14026213700;21739810000;","Crime related use of benzodiazepine in District Peshawar",2012,"Medical Forum Monthly","23","8",,"36","38",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867797652&partnerID=40&md5=7b05b272149d277e0e91f70ab7aac9e6","Department of Forensic Medicine, PIMC, Peshawar, Pakistan; Department of Forensic Medicine, AJK Medical College Muzaffarabad, Pakistan; Department of Forensic Medicine, Rehman Medical College, Peshawar, Pakistan; Department of Forensic Medicine, KMC, Peshawar, Pakistan","Jan, A., Department of Forensic Medicine, PIMC, Peshawar, Pakistan; Khan, N.A., Department of Forensic Medicine, AJK Medical College Muzaffarabad, Pakistan; Shah, M.M., Department of Forensic Medicine, Rehman Medical College, Peshawar, Pakistan; Khalil, Z.H., Department of Forensic Medicine, KMC, Peshawar, Pakistan","Benzodiazepine; Clonazepam; Crime; HPLC; Toxicology","4 aminobutyric acid; alcohol; benzodiazepine; cimetidine; clonazepam; fluconazole; flumazenil; isoniazid; oral contraceptive agent; article; awareness; blood sampling; chemical analysis; crime; cross-sectional study; drug blood level; high performance liquid chromatography; human; major clinical study; nerve conduction; unconsciousness; urinalysis; urinary excretion; victim","Khan, N.A.; Department of Forensic Medicine, Pakistan",Article,"Final","",Scopus,2-s2.0-84867797652
"Hunt J.","36631988900;","American society for mass spectrometry 2012 product showcase",2012,"American Laboratory","44","7",,"46","48",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865595905&partnerID=40&md5=c8331f403d7c6ee558f5ad46d7e8febe","American Laboratory/Labcompare, United States","Hunt, J., American Laboratory/Labcompare, United States",,"Acquity; Clinical research; Complex samples; Drug discovery; Forensic toxicology; High-throughput screening; LC-MS-MS; Pharmaceutical analysis; Scientific information; Time of flight; Environmental testing; Mass spectrometry","Hunt, J.; American Laboratory/LabcompareUnited States; email: jhunt@americanlaboratory.com",Conference Paper,"Final","",Scopus,2-s2.0-84865595905
"Auwärter V., Kneisel S., Hutter M., Thierauf A.","13806029700;37014570000;38461096100;16067599900;","Synthetic cannabinoids. Forensic relevance and interpretation of analytical findings [Synthetische Cannabinoide Forensische Relevanz und Interpretation analytischer Befunde]",2012,"Rechtsmedizin","22","4",,"259","271",,17,"10.1007/s00194-012-0810-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865274698&doi=10.1007%2fs00194-012-0810-4&partnerID=40&md5=faa9435eab18ea382e7acbe6c1d25f85","Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany","Auwärter, V., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany; Kneisel, S., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany; Hutter, M., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany; Thierauf, A., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany","Herbal mixtures; JWH; Receptor, cannabinoid, CB1; Receptor, cannabinoid, CB2; Spice","cannabinoid; synthetic cannabinoid; unclassified drug; article; forensic identification; forensic science; forensic toxicology; Germany","Auwärter, V.; Institut für Rechtsmedizin, Albertstr. 9, 79104 Freiburg, Germany; email: volker.auwaerter@uniklinik-freiburg.de",Article,"Final","",Scopus,2-s2.0-84865274698
"Neukamm M., Vogt S., Hermanns-Clausen M., Naue J., Thierauf A., Auwärter V.","55258930700;25824101800;12139881600;36782648300;16067599900;13806029700;","Fatal intoxication with doxepin. Suicide or gradual poisoning? [Letale Doxepinintoxikation Suizid oder schleichende Vergiftung?]",2012,"Rechtsmedizin","22","4",,"248","251",,,"10.1007/s00194-012-0837-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865269343&doi=10.1007%2fs00194-012-0837-6&partnerID=40&md5=d8289142a84f1bc672b1fc35dc89fe43","Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany; VergiftungsInformations-Zentrale, Universitätsklinikum Freiburg, Germany","Neukamm, M., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany; Vogt, S., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany; Hermanns-Clausen, M., VergiftungsInformations-Zentrale, Universitätsklinikum Freiburg, Germany; Naue, J., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany; Thierauf, A., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany; Auwärter, V., Institut für Rechtsmedizin, Universitätsklinikum Freiburg, Albertstr. 9, 79104 Freiburg, Germany","Cytochrome P450; Drug interactions; Metabolism; Pharmacokinetic modeling; Tricyclic antidepressants","cytochrome P450; doxepin; drug metabolite; adult; article; case report; concentration (parameters); drug interaction; drug intoxication; drug metabolism; drug overdose; female; genetic damage; genotype; hospital patient; human; isomer; mental hospital; model; pharmacokinetic model; polypharmacy; suicide","Neukamm, M.; Institut für Rechtsmedizin, Albertstr. 9, 79104 Freiburg, Germany; email: merja.neukamm@uniklinik-freiburg.de",Article,"Final","",Scopus,2-s2.0-84865269343
"Jones A.W., Holmgren A., Ahlner J.","7407102740;57211511120;24438918600;","Toxicological analysis of blood and urine samples from female victims of alleged sexual assault",2012,"Clinical Toxicology","50","7",,"555","561",,20,"10.3109/15563650.2012.702217","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864981472&doi=10.3109%2f15563650.2012.702217&partnerID=40&md5=efe5585484015ae308b308fa98679327","Department of Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, 587 58 Linköping, Sweden","Jones, A.W., Department of Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, 587 58 Linköping, Sweden; Holmgren, A., Department of Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, 587 58 Linköping, Sweden; Ahlner, J., Department of Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, 587 58 Linköping, Sweden","Alcohol; Date rape; Drug use; Ethanol; Sexual assault","4 hydroxybutyric acid; alcohol; alprazolam; amphetamine derivative; cannabis; citalopram; codeine; diazepam; fluoxetine; nitrogen; paracetamol; phosphorus; prescription drug; venlafaxine; zopiclone; adult; alcohol blood level; article; blood sampling; controlled study; drug blood level; drug urine level; female; forensic toxicology; human; limit of quantitation; major clinical study; mass fragmentography; police; rape; sexual crime; toxicology; urinalysis; victim; Adolescent; Adult; Age Distribution; Ethanol; Female; Humans; Pharmaceutical Preparations; Sex Offenses","Jones, A.W.; Department of Forensic Toxicology, Artillerigatan 12, 587 58 Linköping, Sweden; email: wayne.jones@LIU.se",Article,"Final","",Scopus,2-s2.0-84864981472
