Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Ladroue V., Stemmelen A., Besacier F., Hologne M.","36606276800;57191925608;6603164486;8638775000;","Popular NPS in Rhône-Alpes: Case reports [Les NPS en vogue en région Rhône-Alpes : rapport de cas]",2016,"Toxicologie Analytique et Clinique","28","4",,"311","322",,2,"10.1016/j.toxac.2016.03.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994845961&doi=10.1016%2fj.toxac.2016.03.006&partnerID=40&md5=489cf8bbe2a2e346bfb3f2f587314c14","Institut national de police scientifique, laboratoire de police scientifique de Lyon, 31, avenue Franklin-Roosevelt, Ecully cedex, 69134, France; Université Lyon 1, Institut des sciences analytiques, 5, rue de la Doua, Villeurbanne, 69100, France","Ladroue, V., Institut national de police scientifique, laboratoire de police scientifique de Lyon, 31, avenue Franklin-Roosevelt, Ecully cedex, 69134, France; Stemmelen, A., Institut national de police scientifique, laboratoire de police scientifique de Lyon, 31, avenue Franklin-Roosevelt, Ecully cedex, 69134, France; Besacier, F., Institut national de police scientifique, laboratoire de police scientifique de Lyon, 31, avenue Franklin-Roosevelt, Ecully cedex, 69134, France; Hologne, M., Université Lyon 1, Institut des sciences analytiques, 5, rue de la Doua, Villeurbanne, 69100, France","Controlled substances; GCMS; NMR; Psychoactive","4 fluoroamphetamine; psychotropic agent; unclassified drug; Article; forensic medicine; human; publication; structural homology","Ladroue, V.; Institut national de police scientifique, 31, avenue Franklin-Roosevelt, France; email: virginie.ladroue@interieur.gouv.fr",Article,"Final","",Scopus,2-s2.0-84994845961
"Bévalot F., Cartiser N., Bottinelli C., Guitton J., Fanton L.","24390726400;36551880800;56151915100;7006205690;55985148900;","Vitreous humor analysis for the detection of xenobiotics in forensic toxicology: A review [Analyse des xénobiotiques dans l'humeur vitrée en toxicologie médicolégale : revue de la littérature]",2016,"Revue de Medecine Legale","7","4",,"153","179",,,"10.1016/j.medleg.2016.08.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994710017&doi=10.1016%2fj.medleg.2016.08.001&partnerID=40&md5=a0d94057785028992ada2d9dcbbb9728","Laboratoire LAT LUMTOX, 71, avenue Rockefeller, Lyon, 69003, France; Laboratoire de toxicologie, ISPB, faculté de pharmacie, université de Lyon, université Claude-Bernard Lyon 1, 8, avenue Rockefeller, Lyon, 69373, France; Laboratoire de pharmacologie-toxicologie, centre hospitalier Lyon-Sud, hospices civils de Lyon, 165, chemin Grand-Revoyet, Pierre Bénite cedex, 69495, France; Département de médecine légale, hôpital Édouard-Herriot, hospices civils de Lyon, place d'Arsonval, Lyon, 69437, France; CREATIS CNRS UMR 5220, Inserm U1044, université de Lyon, Insa Lyon, université Claude-Bernard Lyon 1, 7, avenue Jean-Capelle, Villeurbanne cedex, 69621, France","Bévalot, F., Laboratoire LAT LUMTOX, 71, avenue Rockefeller, Lyon, 69003, France; Cartiser, N., Laboratoire de toxicologie, ISPB, faculté de pharmacie, université de Lyon, université Claude-Bernard Lyon 1, 8, avenue Rockefeller, Lyon, 69373, France; Bottinelli, C., Laboratoire LAT LUMTOX, 71, avenue Rockefeller, Lyon, 69003, France; Guitton, J., Laboratoire de toxicologie, ISPB, faculté de pharmacie, université de Lyon, université Claude-Bernard Lyon 1, 8, avenue Rockefeller, Lyon, 69373, France, Laboratoire de pharmacologie-toxicologie, centre hospitalier Lyon-Sud, hospices civils de Lyon, 165, chemin Grand-Revoyet, Pierre Bénite cedex, 69495, France; Fanton, L., Département de médecine légale, hôpital Édouard-Herriot, hospices civils de Lyon, place d'Arsonval, Lyon, 69437, France, CREATIS CNRS UMR 5220, Inserm U1044, université de Lyon, Insa Lyon, université Claude-Bernard Lyon 1, 7, avenue Jean-Capelle, Villeurbanne cedex, 69621, France","Alternative matrices; Blood-retinal barrier; Postmortem; Vitreous humor; Xenobiotics","xenobiotic agent; autopsy; blood retina barrier; cause of death; drug concentration; drug elimination; drug transport; forensic toxicology; human; Medline; physiology; publication; quantitative analysis; Short Survey; vitreous body","Bévalot, F.; Laboratoire LAT LUMTOX, avenue Rockefeller, France; email: f.bevalot@latlumtox.com",Short Survey,"Final","",Scopus,2-s2.0-84994710017
"Meyer J.M., Cummings M.A., Proctor G., Stahl S.M.","7406096012;56650631700;56320646000;7202647630;","Psychopharmacology of Persistent Violence and Aggression",2016,"Psychiatric Clinics of North America","39","4",,"541","556",,22,"10.1016/j.psc.2016.07.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994484716&doi=10.1016%2fj.psc.2016.07.012&partnerID=40&md5=1a673a7fc9eaa7eabc31662eae933042","California Department of State Hospitals (DSH), Psychopharmacology Resource Network, DSH-Patton, 3102 East Highland Avenue, Patton, CA  92369, United States; Department of Psychiatry, University of California, San Diego; 9500 Gilman Drive, MC 0603, La Jolla, CA  92093-0603, United States; California Department of State Hospitals (DSH), Bateson Building, 1600 9th Street, Room 400, Sacramento, CA  95814, United States","Meyer, J.M., California Department of State Hospitals (DSH), Psychopharmacology Resource Network, DSH-Patton, 3102 East Highland Avenue, Patton, CA  92369, United States, Department of Psychiatry, University of California, San Diego; 9500 Gilman Drive, MC 0603, La Jolla, CA  92093-0603, United States; Cummings, M.A., California Department of State Hospitals (DSH), Psychopharmacology Resource Network, DSH-Patton, 3102 East Highland Avenue, Patton, CA  92369, United States; Proctor, G., California Department of State Hospitals (DSH), Psychopharmacology Resource Network, DSH-Patton, 3102 East Highland Avenue, Patton, CA  92369, United States; Stahl, S.M., Department of Psychiatry, University of California, San Diego; 9500 Gilman Drive, MC 0603, La Jolla, CA  92093-0603, United States, California Department of State Hospitals (DSH), Bateson Building, 1600 9th Street, Room 400, Sacramento, CA  95814, United States","Aggression; Impulsivity; Pharmacology; Violence","amantadine; aripiprazole; atypical antipsychotic agent; benzodiazepine derivative; beta adrenergic receptor blocking agent; carbamazepine; cholinesterase inhibitor; citalopram; clozapine; dopamine 2 receptor blocking agent; dopamine receptor stimulating agent; fluphenazine; haloperidol; lithium salt; methylphenidate; neuroleptic agent; olanzapine; paliperidone; pindolol; placebo; propranolol; risperidone; serotonin uptake inhibitor; sertraline; valproate semisodium; valproic acid; carbamazepine; clozapine; neuroleptic agent; tranquilizer; aggression; Alzheimer disease; anxiety disorder; behavior disorder; cerebrovascular disease; delusion; dementia; disease classification; drug blood level; drug choice; drug efficacy; drug monitoring; drug response; drug safety; drug tolerability; evidence based medicine; forensic medicine; human; impulsiveness; mental patient; meta analysis (topic); mortality risk; multiinfarct dementia; neuropathology; pharmacodynamics; Positive and Negative Syndrome Scale; predation; priority journal; psychopharmacology; psychosis; randomized controlled trial (topic); Review; risk benefit analysis; schizoaffective psychosis; schizophrenia; systematic review (topic); traumatic brain injury; treatment duration; violence; aggression; dementia; neurobiology; physiology; procedures; psychology; psychopharmacology; traumatic brain injury; violence; Aggression; Antimanic Agents; Antipsychotic Agents; Brain Injuries, Traumatic; Carbamazepine; Clozapine; Dementia; Humans; Impulsive Behavior; Neurobiology; Psychopharmacology; Psychotic Disorders; Schizophrenia; Violence","Meyer, J.M.; California Department of State Hospitals (DSH), 3102 East Highland Avenue, United States; email: jmmeyer@ucsd.edu",Review,"Final","",Scopus,2-s2.0-84994484716
"Todt M., Awe M., Roesler B., Germerott T., Debertin A.S., Fieguth A.","36509367900;57191867602;55841100100;34167789600;6602984885;6701691671;","Domestic violence: Information, facts and challenges [Häusliche Gewalt: Daten, Fakten und Herausforderungen]",2016,"Rechtsmedizin","26","6",,"499","506",,5,"10.1007/s00194-016-0126-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994323465&doi=10.1007%2fs00194-016-0126-x&partnerID=40&md5=3bcfe3c1695d7bbe76585b22dfc6f40e","Institut für Rechtsmedizin, Medizinische Hochschule Hannover, Hannover, Germany; Klinik für Augenheilkunde, Medizinische Hochschule Hannover, Hannover, Germany","Todt, M., Institut für Rechtsmedizin, Medizinische Hochschule Hannover, Hannover, Germany; Awe, M., Klinik für Augenheilkunde, Medizinische Hochschule Hannover, Hannover, Germany; Roesler, B., Institut für Rechtsmedizin, Medizinische Hochschule Hannover, Hannover, Germany; Germerott, T., Institut für Rechtsmedizin, Medizinische Hochschule Hannover, Hannover, Germany; Debertin, A.S., Institut für Rechtsmedizin, Medizinische Hochschule Hannover, Hannover, Germany; Fieguth, A., Institut für Rechtsmedizin, Medizinische Hochschule Hannover, Hannover, Germany","Evidence; Netzwerk ProBeweis; Physical examination; Spouse abuse; Wounds and injuries","alcohol consumption; Article; domestic violence; drug abuse; forensic medicine; human; injury; medical school; petechia; physical abuse; physical examination; sexual assault; sexual violence; statistical analysis","Todt, M.; Institut für Rechtsmedizin, Germany; email: todt.melanie@mh-hannover.de",Article,"Final","",Scopus,2-s2.0-84994323465
"Pollach G., Brunkhorst F., Mipando M., Namboya F., Mndolo S., Luiz T.","35849065200;6701555108;6506540919;55582436100;37061716700;57225697177;","The “first digit law” - A hypothesis on its possible impact on medicine and development aid",2016,"Medical Hypotheses","97",,,"102","106",,4,"10.1016/j.mehy.2016.10.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994291752&doi=10.1016%2fj.mehy.2016.10.021&partnerID=40&md5=b46a0e8b5904160606be144597385521","University of Malawi (College of Medicine, Department of Anaesthesia and Intensive Care), College of Medicine, BP 360, Chichiri, Blantyre 3, Blantyre, Malawi","Pollach, G., University of Malawi (College of Medicine, Department of Anaesthesia and Intensive Care), College of Medicine, BP 360, Chichiri, Blantyre 3, Blantyre, Malawi; Brunkhorst, F., University of Malawi (College of Medicine, Department of Anaesthesia and Intensive Care), College of Medicine, BP 360, Chichiri, Blantyre 3, Blantyre, Malawi; Mipando, M., University of Malawi (College of Medicine, Department of Anaesthesia and Intensive Care), College of Medicine, BP 360, Chichiri, Blantyre 3, Blantyre, Malawi; Namboya, F., University of Malawi (College of Medicine, Department of Anaesthesia and Intensive Care), College of Medicine, BP 360, Chichiri, Blantyre 3, Blantyre, Malawi; Mndolo, S., University of Malawi (College of Medicine, Department of Anaesthesia and Intensive Care), College of Medicine, BP 360, Chichiri, Blantyre 3, Blantyre, Malawi; Luiz, T., University of Malawi (College of Medicine, Department of Anaesthesia and Intensive Care), College of Medicine, BP 360, Chichiri, Blantyre 3, Blantyre, Malawi","Benford; First digit law; Fraud; Natural data sets; Statistics","Article; budget; consultation; developing country; financial management; fraud; funding; health care planning; human; hypothesis; mathematical analysis; medical specialist; probability; public health; statistical distribution; algorithm; biological model; commercial phenomena; economics; epidemic; factual database; Hemorrhagic Fever, Ebola; information processing; malaria; medicine; probability; public health; statistical model; theoretical model; Algorithms; Commerce; Data Collection; Databases, Factual; Disease Outbreaks; Hemorrhagic Fever, Ebola; Humans; Malaria; Medicine; Models, Biological; Models, Statistical; Models, Theoretical; Probability; Public Health","Pollach, G.; University of Malawi (College of Medicine, BP 360, Chichiri, Blantyre 3, Malawi; email: gpollach@medcol.mw",Article,"Final","",Scopus,2-s2.0-84994291752
"Boumba V.A., Rallis G., Petrikis P., Vougiouklakis T., Mavreas V.","6602654291;56811029000;6602293178;56175442700;6701819952;","Determination of clozapine, and five antidepressants in human plasma, serum and whole blood by gas chromatography-mass spectrometry: A simple tool for clinical and postmortem toxicological analysis",2016,"Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences","1038",,,"43","48",,26,"10.1016/j.jchromb.2016.10.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994259885&doi=10.1016%2fj.jchromb.2016.10.023&partnerID=40&md5=fd95be45b0adf08dda56704268c2576c","Laboratory of Forensic Medicine and Toxicology, Faculty of Medicine, School of Health Sciences, University of Ioannina, Ioannina, 45110, Greece; Psychiatric Clinic, University Hospital of Ioannina, Ioannina, 45110, Greece","Boumba, V.A., Laboratory of Forensic Medicine and Toxicology, Faculty of Medicine, School of Health Sciences, University of Ioannina, Ioannina, 45110, Greece; Rallis, G., Laboratory of Forensic Medicine and Toxicology, Faculty of Medicine, School of Health Sciences, University of Ioannina, Ioannina, 45110, Greece; Petrikis, P., Psychiatric Clinic, University Hospital of Ioannina, Ioannina, 45110, Greece; Vougiouklakis, T., Laboratory of Forensic Medicine and Toxicology, Faculty of Medicine, School of Health Sciences, University of Ioannina, Ioannina, 45110, Greece; Mavreas, V., Psychiatric Clinic, University Hospital of Ioannina, Ioannina, 45110, Greece","Antidepressants; Autopsy; Clozapine; GC-MS; Monitoring","Blood; Blood gas analysis; Body fluids; Chromatography; Drug products; Mass spectrometry; Monitoring; Phase separation; Spectrometry; Antidepressants; Autopsy; Clozapine; Concentration ranges; Correlation coefficient; Sample preparation; Solid-phase extraction; Toxicological analysis; Gas chromatography; amfebutamone; citalopram; clomipramine; clozapine; cyclobenzaprine; mirtazapine; sertraline; antidepressant agent; clozapine; neuroleptic agent; accuracy; Article; autopsy; case report; correlation coefficient; drug blood level; drug determination; forensic toxicology; human; limit of detection; limit of quantitation; mass fragmentography; priority journal; blood; diagnosis; Drug-Related Side Effects and Adverse Reactions; mass fragmentography; procedures; substance abuse; validation study; Antidepressive Agents; Antipsychotic Agents; Clozapine; Diagnosis; Drug-Related Side Effects and Adverse Reactions; Gas Chromatography-Mass Spectrometry; Humans; Limit of Detection; Substance Abuse Detection","Boumba, V.A.; Laboratory of Forensic Medicine and Toxicology, Greece; email: vboumba@uoi.gr",Article,"Final","",Scopus,2-s2.0-84994259885
"Kitpipit T., Thanakiatkrai P., Penchart K., Ouithavon K., Satasook C., Linacre A.","24729381400;36100645500;55341166400;35488816400;6506990631;6701572366;","Ivory species identification using electrophoresis-based techniques",2016,"Electrophoresis","37","23-24",,"3068","3075",,4,"10.1002/elps.201600275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991704961&doi=10.1002%2felps.201600275&partnerID=40&md5=30abad2be9a6463cb15f1edf7024f08a","Forensic Science Program, Department of Applied Science, Faculty of Science, Prince of Songkla University, Songkhla, Thailand; Wildlife Forensic Science Unit, Department of National Parks, Wildlife and Plant Conservation, Bangkok, Thailand; Department of Biology, Faculty of Science, Prince of Songkla University, Songkhla, Thailand; School of Biological Sciences, Flinders University, Adelaide, Australia","Kitpipit, T., Forensic Science Program, Department of Applied Science, Faculty of Science, Prince of Songkla University, Songkhla, Thailand; Thanakiatkrai, P., Forensic Science Program, Department of Applied Science, Faculty of Science, Prince of Songkla University, Songkhla, Thailand; Penchart, K., Wildlife Forensic Science Unit, Department of National Parks, Wildlife and Plant Conservation, Bangkok, Thailand; Ouithavon, K., Wildlife Forensic Science Unit, Department of National Parks, Wildlife and Plant Conservation, Bangkok, Thailand; Satasook, C., Department of Biology, Faculty of Science, Prince of Songkla University, Songkhla, Thailand; Linacre, A., School of Biological Sciences, Flinders University, Adelaide, Australia","Electrophoresis; Elephant species; Identification; Ivory; Multiplex","cytochrome b; DNA; reduced nicotinamide adenine dinucleotide dehydrogenase; reduced nicotinamide adenine dinucleotide dehydrogenase 5; unclassified drug; reduced nicotinamide adenine dinucleotide dehydrogenase; animal structures; animal tissue; Article; blood sampling; controlled study; cytochrome b gene; DNA determination; elephant; Elephas maximus; gene identification; gene locus; ivory; Loxodonta africana; Loxodonta cyclotis; multiplex polymerase chain reaction; NADH dehydrogenase 5 gene; nonhuman; screening test; sensitivity and specificity; single nucleotide polymorphism; species identification; validation study; agar gel electrophoresis; anatomy and histology; animal; animal structures; capillary electrophoresis; chemistry; classification; elephant; genetics; limit of detection; multiplex polymerase chain reaction; procedures; reproducibility; tooth; Animal Structures; Animals; Cytochromes b; Electrophoresis, Agar Gel; Electrophoresis, Capillary; Elephants; Limit of Detection; Multiplex Polymerase Chain Reaction; NADH Dehydrogenase; Reproducibility of Results; Tooth","Kitpipit, T.; Forensic Science Program, Thailand; email: Thitika.k@psu.ac.th",Article,"Final","",Scopus,2-s2.0-84991704961
"Jayachandran M., Chief T., Richard G.M., Askar S.I., Gope R.","57190819086;57190813442;57190811381;57215412639;57190805652;","A study on contemporary trends of acute fatal poisoning of pediatric age group in rural tertiary care hospital",2016,"Medico-Legal Update","16","2",,"86","90",,,"10.5958/0974-1283.2016.00065.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983268606&doi=10.5958%2f0974-1283.2016.00065.7&partnerID=40&md5=5d6afbd199eab2918f66947c156d683e","Department of Forensic Medicine, Saveetha Medical College, Thandalam, Chennai, TamilNadu, India; Department of Forensic Medicine, Dharmapuri Medical College, Dharmapuri, TamilNadu, India","Jayachandran, M., Department of Forensic Medicine, Saveetha Medical College, Thandalam, Chennai, TamilNadu, India; Chief, T., Department of Forensic Medicine, Dharmapuri Medical College, Dharmapuri, TamilNadu, India; Richard, G.M., Department of Forensic Medicine, Saveetha Medical College, Thandalam, Chennai, TamilNadu, India; Askar, S.I., Department of Forensic Medicine, Saveetha Medical College, Thandalam, Chennai, TamilNadu, India; Gope, R., Department of Forensic Medicine, Saveetha Medical College, Thandalam, Chennai, TamilNadu, India","Adolescents; Emotional insecurity; Organophosphorus compound; Pediatric; Proper packaging; Retrospective study; Sex ratio; Socio-economic conditions; Suicidal; TamilNadu; Trends of poisoning","aluminum phosphide; drug; kerosene; oleander seed; organophosphorus compound; poison; unclassified drug; adolescent; adult; Article; autopsy; child; childhood disease; female; human; human tissue; incidence; intoxication; male; newborn; retrospective study; tertiary care center",,Article,"Final","",Scopus,2-s2.0-84983268606
"Krumbiegel F., Hastedt M., Westendorf L., Niebel A., Methling M., Parr M.K., Tsokos M.","55443661700;35272188700;57190605488;57190610242;57190607362;57208558509;35238873000;","The use of nails as an alternative matrix for the long-term detection of previous drug intake: validation of sensitive UHPLC-MS/MS methods for the quantification of 76 substances and comparison of analytical results for drugs in nail and hair samples",2016,"Forensic Science, Medicine, and Pathology","12","4",,"416","434",,23,"10.1007/s12024-016-9801-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981532059&doi=10.1007%2fs12024-016-9801-1&partnerID=40&md5=a7e5ef069e5c80dca1c9c82d8a82788f","Institute of Legal Medicine and Forensic Sciences, Charité - University Medicine Berlin, Turmstrasse 21 Haus N, Berlin, 10559, Germany; Pharmaceutical Chemistry, Institute of Pharmacy, Freie Universität Berlin, Berlin, Germany","Krumbiegel, F., Institute of Legal Medicine and Forensic Sciences, Charité - University Medicine Berlin, Turmstrasse 21 Haus N, Berlin, 10559, Germany, Pharmaceutical Chemistry, Institute of Pharmacy, Freie Universität Berlin, Berlin, Germany; Hastedt, M., Institute of Legal Medicine and Forensic Sciences, Charité - University Medicine Berlin, Turmstrasse 21 Haus N, Berlin, 10559, Germany; Westendorf, L., Institute of Legal Medicine and Forensic Sciences, Charité - University Medicine Berlin, Turmstrasse 21 Haus N, Berlin, 10559, Germany; Niebel, A., Institute of Legal Medicine and Forensic Sciences, Charité - University Medicine Berlin, Turmstrasse 21 Haus N, Berlin, 10559, Germany; Methling, M., Institute of Legal Medicine and Forensic Sciences, Charité - University Medicine Berlin, Turmstrasse 21 Haus N, Berlin, 10559, Germany; Parr, M.K., Pharmaceutical Chemistry, Institute of Pharmacy, Freie Universität Berlin, Berlin, Germany; Tsokos, M., Institute of Legal Medicine and Forensic Sciences, Charité - University Medicine Berlin, Turmstrasse 21 Haus N, Berlin, 10559, Germany","Drugs of abuse; Hair analysis; Nail analysis; Postmortem samples; Psychotropic drugs; Segmental analysis","drug; narcotic agent; adult; aged; chemistry; comparative study; female; forensic toxicology; hair; human; liquid chromatography; male; mass spectrometry; middle aged; nail; procedures; substance abuse; Substance-Related Disorders; validation study; very elderly; Adult; Aged; Aged, 80 and over; Chromatography, Liquid; Female; Forensic Toxicology; Hair; Humans; Male; Mass Spectrometry; Middle Aged; Nails; Narcotics; Pharmaceutical Preparations; Substance Abuse Detection; Substance-Related Disorders","Krumbiegel, F.; Institute of Legal Medicine and Forensic Sciences, Turmstrasse 21 Haus N, Germany; email: franziska.krumbiegel@charite.de",Article,"Final","",Scopus,2-s2.0-84981532059
"Goudsmits E., Sharples G.P., Birkett J.W.","56926734200;7003677879;7004014784;","Preliminary classification of characteristic organic gunshot residue compounds",2016,"Science and Justice","56","6",,"421","425",,31,"10.1016/j.scijus.2016.06.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979695911&doi=10.1016%2fj.scijus.2016.06.007&partnerID=40&md5=fc48d30e8e1ee29b4dea7eddc4354c17","School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom","Goudsmits, E., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Sharples, G.P., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Birkett, J.W., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom","Ballistics; Characteristic compounds; Classification system; Forensic science; Gunshot residue; Organic gunshot residue","2,4 dinitrotoluene; diphenylamine; ethyl centralite; glyceryl trinitrate; gunpowder; organic gunshot residue; propellant; trinitrotoluene; unclassified drug; analytic method; Article; chemical analysis; chemical composition; classification; forensic science","Birkett, J.W.; Liverpool John Moores University, James Parsons Building, Byrom Street, United Kingdom; email: J.W.Birkett@ljmu.ac.uk",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84979695911
"Spadari M., Batisse A., Guerlais M., Boucher A., Daveluy A., Le Boisselier R., Gibaja V., Eiden C., Lepelley M., Roussin A., Deheul S., Frauger E., Debruyne D.","6602984427;35975739400;16202536000;7004843879;56555224700;6506714052;55931348800;16309627400;57188690012;6603617659;6505514232;14063204000;56251702300;","The current aspects of the use of ecstasy/MDMA in France [Les aspects actuels de l'usage de l'ecstasy/MDMA en France]",2016,"Therapie","71","6",,"553","562",,9,"10.1016/j.therap.2016.05.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979650118&doi=10.1016%2fj.therap.2016.05.005&partnerID=40&md5=e1f9bac278f2cea9f79c272d1304df2a","Service de pharmacologie clinique et pharmacovigilance, centre d'addictovigilance PACA-Corse, CHU, Marseille, 13005, France; Centre d'addictovigilance de Paris, hôpital Fernand-Vidal, Paris, 75010, France; Centre d'addictovigilance de Nantes, institut de biologie, Nantes, 44093, France; Centre d'addictovigilance de Lyon, CHU, Lyon, 69424, France; Centre d'addictovigilance de Bordeaux, CHU, Bordeaux, 33076, France; Service de pharmacologie, centre d'addictovigilance de Caen, CHU Côte de Nacre, Caen, 14033, France; Centre d'addictovigilance de Nancy, hôpital Central, Nancy, 54035, France; Centre d'addictovigilance de Montpellier, hôpital Lapeyronie, Montpellier, 34295, France; Centre d'addictovigilance de Grenoble, CHU, Grenoble, 38043, France; Centre d'addictovigilance de Toulouse, faculté de médecine, Toulouse, 31000, France; Centre d'addictovigilance de Lille, faculté de médecine, Lille, 59045, France","Spadari, M., Service de pharmacologie clinique et pharmacovigilance, centre d'addictovigilance PACA-Corse, CHU, Marseille, 13005, France; Batisse, A., Centre d'addictovigilance de Paris, hôpital Fernand-Vidal, Paris, 75010, France; Guerlais, M., Centre d'addictovigilance de Nantes, institut de biologie, Nantes, 44093, France; Boucher, A., Centre d'addictovigilance de Lyon, CHU, Lyon, 69424, France; Daveluy, A., Centre d'addictovigilance de Bordeaux, CHU, Bordeaux, 33076, France; Le Boisselier, R., Service de pharmacologie, centre d'addictovigilance de Caen, CHU Côte de Nacre, Caen, 14033, France; Gibaja, V., Centre d'addictovigilance de Nancy, hôpital Central, Nancy, 54035, France; Eiden, C., Centre d'addictovigilance de Montpellier, hôpital Lapeyronie, Montpellier, 34295, France; Lepelley, M., Centre d'addictovigilance de Grenoble, CHU, Grenoble, 38043, France; Roussin, A., Centre d'addictovigilance de Toulouse, faculté de médecine, Toulouse, 31000, France; Deheul, S., Centre d'addictovigilance de Lille, faculté de médecine, Lille, 59045, France; Frauger, E., Service de pharmacologie clinique et pharmacovigilance, centre d'addictovigilance PACA-Corse, CHU, Marseille, 13005, France; Debruyne, D., Service de pharmacologie, centre d'addictovigilance de Caen, CHU Côte de Nacre, Caen, 14033, France","Addictovigilance; Ecstasy; MDMA","3,4 methylenedioxymethamphetamine; adult; Article; chromosome pairing; drug dependence; France; hospital care; human; neuromodulation; priority journal","Debruyne, D.; Service de pharmacologie, France; email: debruyne-d@chu-caen.fr",Article,"Final","",Scopus,2-s2.0-84979650118
"Skoretz P., Tang C.","57189662487;57189658778;","Stimulants for impulsive violence in schizophrenia spectrum disordered women: A case series and brief review",2016,"CNS Spectrums","21","6",,"445","449",,3,"10.1017/S1092852915000796","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973890093&doi=10.1017%2fS1092852915000796&partnerID=40&md5=14d4b6326dad9e9f410d2418b9f2f5f2","Department of Psychiatry, Department of State Hospitals-Patton, 3102 East Highland Avenue, Patton, CA  92369, United States; Department of Psychiatry and Human Behavior, University of California-Irvine, Orange, CA, United States","Skoretz, P., Department of Psychiatry, Department of State Hospitals-Patton, 3102 East Highland Avenue, Patton, CA  92369, United States; Tang, C., Department of Psychiatry and Human Behavior, University of California-Irvine, Orange, CA, United States","Impulsivity; schizophrenia; stimulants; violence; women","aripiprazole; clozapine; haloperidol decanoate; lithium carbonate; methylphenidate; olanzapine; paroxetine; risperidone; valproate semisodium; central stimulant agent; clozapine; methylphenidate; neuroleptic agent; add on therapy; adult; aggression; alcoholism; Article; assault; auditory hallucination; behavior disorder; case report; drug blood level; drug dose increase; drug dose titration; drug withdrawal; female; hospital admission; hostility; human; impulsiveness; mental hospital; middle aged; priority journal; prisoner; psychosis; schizoaffective psychosis; schizophrenia; sedation; side effect; suicidal ideation; suicide attempt; violence; visual hallucination; combination drug therapy; psychology; Psychotic Disorders; schizophrenia; treatment outcome; Adult; Antipsychotic Agents; Central Nervous System Stimulants; Clozapine; Drug Therapy, Combination; Female; Humans; Impulsive Behavior; Methylphenidate; Middle Aged; Psychotic Disorders; Schizophrenia; Schizophrenic Psychology; Treatment Outcome; Violence","Skoretz, P.; Department of Psychiatry, 3102 East Highland Avenue, United States; email: psychopharmconsult@gmail.com",Article,"Final","",Scopus,2-s2.0-84973890093
