Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Ojansuu I., Putkonen H., Tiihonen J.","36468835800;6507347328;7005691093;","Cause-specific mortality in Finnish forensic psychiatric patients",2018,"Nordic Journal of Psychiatry","72","5",,"374","379",,3,"10.1080/08039488.2018.1467965","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046430608&doi=10.1080%2f08039488.2018.1467965&partnerID=40&md5=d41b5dfaa733b1a97f45a21723b0b391","Kuopio University Hospital, Kuopio, Finland; Niuvanniemi Hospital, Kuopio, Finland; Vanha Vaasa Hospital, Vaasa, Finland; Helsinki University Hospital, Department of Psychiatry, Helsinki, Finland; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden; Department of Forensic Psychiatry, Niuvanniemi Hospital, University of Eastern Finland, Kuopio, Finland","Ojansuu, I., Kuopio University Hospital, Kuopio, Finland, Niuvanniemi Hospital, Kuopio, Finland; Putkonen, H., Vanha Vaasa Hospital, Vaasa, Finland, Helsinki University Hospital, Department of Psychiatry, Helsinki, Finland; Tiihonen, J., Helsinki University Hospital, Department of Psychiatry, Helsinki, Finland, Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden, Department of Forensic Psychiatry, Niuvanniemi Hospital, University of Eastern Finland, Kuopio, Finland","forensic psychiatry; Mortality; suicide","accidental death; adult; aged; Article; cardiovascular disease; cause of death; drowning; drug overdose; Finland; follow up; forensic psychiatry; hanging; heart disease; homicide; human; major clinical study; malignant neoplasm; mental hospital; mental patient; mortality; outpatient care; Poisson distribution; respiratory tract disease; standardized mortality ratio; suicide; adolescent; cause of death; epidemiology; female; male; mental disease; middle aged; procedures; psychology; trends; very elderly; young adult; Adolescent; Adult; Aged; Aged, 80 and over; Cause of Death; Female; Finland; Forensic Psychiatry; Homicide; Hospitals, Psychiatric; Humans; Male; Mental Disorders; Middle Aged; Suicide; Young Adult","Ojansuu, I.; Kuopio University Hospital, OjansuuNiuvankuja 65, Finland; email: ilkka.ojansuu@niuva.fi",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85046430608
"Houidi A., Paruk S.","57201022823;56426324400;","Profile of forensic state patients at a psychiatric unit in KwaZulu Natal, South Africa: demographic, clinical and forensic factors",2018,"Journal of Forensic Psychiatry and Psychology","29","4",,"544","556",,4,"10.1080/14789949.2018.1425471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042926282&doi=10.1080%2f14789949.2018.1425471&partnerID=40&md5=39ee19af3419ef042ce94194a0007139","Department of Psychiatry, University of Kwazulu-Natal, Durban, South Africa","Houidi, A., Department of Psychiatry, University of Kwazulu-Natal, Durban, South Africa; Paruk, S., Department of Psychiatry, University of Kwazulu-Natal, Durban, South Africa","crime; epidemiology; Forensic psychiatry; mentally ill offenders; risk factors","adult; antisocial personality disorder; Article; comorbidity; delusional disorder; demography; disease association; disorders of higher cerebral function; drug dependence; epilepsy; female; head injury; hospital admission; human; Human immunodeficiency virus infection; intellectual impairment; major clinical study; male; marriage; medical record review; mental disease; mental health care; priority journal; psychiatric department; psychosis; retrospective study; schizophrenia; sexual crime; social support; social worker; South Africa; unemployment","Houidi, A.; Department of Psychiatry, South Africa; email: fatenhouidi@yahoo.fr",Article,"Final","",Scopus,2-s2.0-85042926282
"Oldfield C., Morgan R.M., Miles H.F., French J.C.","57192832188;57194780985;56148139600;37037238900;","The efficacy of luminol in detecting bloodstains that have been washed with sodium percarbonate and exposed to environmental conditions",2018,"Australian Journal of Forensic Sciences","50","4",,"345","354",,2,"10.1080/00450618.2016.1264478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008350906&doi=10.1080%2f00450618.2016.1264478&partnerID=40&md5=407702ddd0668c53e2b1ab935dc82056","UCL Department of Security and Crime Science, London, United Kingdom; UCL Centre for the Forensic Sciences, London, United Kingdom","Oldfield, C., UCL Department of Security and Crime Science, London, United Kingdom; Morgan, R.M., UCL Department of Security and Crime Science, London, United Kingdom, UCL Centre for the Forensic Sciences, London, United Kingdom; Miles, H.F., UCL Department of Security and Crime Science, London, United Kingdom, UCL Centre for the Forensic Sciences, London, United Kingdom; French, J.C., UCL Department of Security and Crime Science, London, United Kingdom, UCL Centre for the Forensic Sciences, London, United Kingdom","Bloodstain pattern analysis; luminol; sodium percarbonate","detergent; inorganic salt; luminol; sodium percarbonate; unclassified drug; Article; blood; blood stain; bloodstain pattern analysis; cleaning; controlled study; environmental factor; environmental temperature; forensic science; laboratory; nonhuman","Morgan, R.M.; UCL Department of Security and Crime ScienceUnited Kingdom; email: ruth.morgan@ucl.ac.uk",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85008350906
"Pilla M., Langlois N.E.I., Byard R.W.","57140221000;56355465200;35598285900;","Causes of death in a series of decedents with cerebral palsy in a medicolegal context",2018,"Australian Journal of Forensic Sciences","50","4",,"428","434",,5,"10.1080/00450618.2016.1259432","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000399618&doi=10.1080%2f00450618.2016.1259432&partnerID=40&md5=dad1fb45fdae59d8d723c033f452b9fa","School of Medicine, The University of Adelaide, Adelaide, Australia; Forensic Science SA, Adelaide, Australia","Pilla, M., School of Medicine, The University of Adelaide, Adelaide, Australia; Langlois, N.E.I., School of Medicine, The University of Adelaide, Adelaide, Australia, Forensic Science SA, Adelaide, Australia; Byard, R.W., School of Medicine, The University of Adelaide, Adelaide, Australia, Forensic Science SA, Adelaide, Australia","Cerebral palsy; death; epilepsy; ischaemic heart disease; pneumonia","accident; adolescent; adult; aged; airway obstruction; Article; asphyxia; asthma; autism; autopsy; bipolar disorder; blindness; burn; cardiomegaly; cardiovascular disease; cause of death; cerebral palsy; child; clinical article; comorbidity; coronary artery atherosclerosis; depression; diverticulosis; drug intoxication; dysphagia; epilepsy; female; gastrointestinal disease; groups by age; hearing impairment; heart muscle ischemia; human; hypertension; intellectual impairment; intestine perforation; ischemic heart disease; life expectancy; lung complication; male; malignant neoplasm; medicolegal aspect; metabolic disorder; neuropathology; non insulin dependent diabetes mellitus; obesity; otitis media; peritonitis; pleura empyema; pneumonia; postoperative hemorrhage; quadriplegia; retrospective study; schizophrenia; sepsis; sleep disordered breathing; small intestine obstruction; South Australia; upper respiratory tract obstruction; viral gastroenteritis","Byard, R.W.; School of Medicine, Australia; email: roger.byard@sa.gov.au",Article,"Final","",Scopus,2-s2.0-85000399618
"Zawadzki M., Nowak K.","15836052500;57204329472;","Fentanyl and its derivatives as a group of new psychoactive substances (designer drugs) [Fentanyl i jego pochodne jako grupa nowych substancji psychoaktywnych (dopalaczy)]",2018,"Postepy Higieny i Medycyny Doswiadczalnej","72",,,"547","556",,3,"10.5604/01.3001.0012.1687","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055148159&doi=10.5604%2f01.3001.0012.1687&partnerID=40&md5=b8916f28874d5003bae83d998e1fa18a","Katedra i Zakład Medycyny Sądowej, Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu, ul. Jana Mikulicza-Radeckiego 4, Wrocław, 50-345, Poland","Zawadzki, M., Katedra i Zakład Medycyny Sądowej, Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu, ul. Jana Mikulicza-Radeckiego 4, Wrocław, 50-345, Poland; Nowak, K., Katedra i Zakład Medycyny Sądowej, Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu, ul. Jana Mikulicza-Radeckiego 4, Wrocław, 50-345, Poland","Fentanyl; Fentanyl analogues; Tanatodiagnostics",,"Nowak, K.; Katedra i Zakład Medycyny Sądowej, ul. Jana Mikulicza-Radeckiego 4, Poland; email: karolina_no-wak1@wp.pl",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-85055148159
"Gilardi F., Augsburger M., Thomas A.","7801414501;7004328464;22836847200;","Will Widespread synthetic opioid consumption induce epigenetic consequences in future generations?",2018,"Frontiers in Pharmacology","9","JUL","702","","",,14,"10.3389/fphar.2018.00702","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049645280&doi=10.3389%2ffphar.2018.00702&partnerID=40&md5=708f7c2da2c1c7b5d3a7453e016a606e","Forensic Toxicology and Chemistry Unit, University Center of Legal Medicine, Lausanne University Hospital - Geneva University Hospitals, Geneva, Switzerland; Faculty of Biology and Medicine, University of Lausanne, Lausanne, Switzerland","Gilardi, F., Forensic Toxicology and Chemistry Unit, University Center of Legal Medicine, Lausanne University Hospital - Geneva University Hospitals, Geneva, Switzerland, Faculty of Biology and Medicine, University of Lausanne, Lausanne, Switzerland; Augsburger, M., Forensic Toxicology and Chemistry Unit, University Center of Legal Medicine, Lausanne University Hospital - Geneva University Hospitals, Geneva, Switzerland; Thomas, A., Forensic Toxicology and Chemistry Unit, University Center of Legal Medicine, Lausanne University Hospital - Geneva University Hospitals, Geneva, Switzerland, Faculty of Biology and Medicine, University of Lausanne, Lausanne, Switzerland","Epigenetics; Opioids; Parental exposure; Prenatal exposure; Transgenerational inheritance; Vulnerability","endorphin; morphine; opiate; opiate receptor; DNA methylation; drug abuse; drug effect; drug exposure; drug use; epigenetics; family history; gene expression regulation; genetic association; human; inheritance; memory disorder; neonatal abstinence syndrome; nonhuman; prenatal exposure; progeny; protein expression; reward; risk; Short Survey","Thomas, A.; Forensic Toxicology and Chemistry Unit, Switzerland; email: Aurelien.Thomas@chuv.ch",Short Survey,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85049645280
"Fouad A.E.A., Zakaria O.M., Odeh A.M., Refaie S.M.","57196262165;6506809217;57204512808;36114932200;","Implementing medical simulation in undergraduate teaching of toxicology",2018,"Journal of Punjab Academy of Forensic Medicine and Toxicology","18","2",,"58","66",,2,"10.5958/0974-083X.2018.00034.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073758312&doi=10.5958%2f0974-083X.2018.00034.1&partnerID=40&md5=8fe2988d3ae7e16e49da2d5f9a05dc5b","Department of Forensic Medicine and Clinical Toxicology, Faculty of Medicine, Tanta University, Tanta, Egypt; Department of Medical Education, Department of Surgery (Pediatric Division), College of Medicine-King, Faisal UniversityAl-Ahsa, Saudi Arabia; Department of Surgery (Pediatric Division), Faculty of Medicine, Suez canal University, Ismailia, Egypt; Department of Surgery, College of Medicine-King Faisal UniversityAl-Ahsa, Saudi Arabia; Division of Pharmacology, Department of Biomedical Sciences, College of Medicine, King Faisal UniversityAl-Ahsa, Saudi Arabia; Department of Pharmacology, College of Medicine, Beni-Seuf University, Beni Seuf, Egypt","Fouad, A.E.A., Department of Forensic Medicine and Clinical Toxicology, Faculty of Medicine, Tanta University, Tanta, Egypt; Zakaria, O.M., Department of Medical Education, Department of Surgery (Pediatric Division), College of Medicine-King, Faisal UniversityAl-Ahsa, Saudi Arabia, Department of Surgery (Pediatric Division), Faculty of Medicine, Suez canal University, Ismailia, Egypt; Odeh, A.M., Department of Surgery, College of Medicine-King Faisal UniversityAl-Ahsa, Saudi Arabia; Refaie, S.M., Division of Pharmacology, Department of Biomedical Sciences, College of Medicine, King Faisal UniversityAl-Ahsa, Saudi Arabia, Department of Pharmacology, College of Medicine, Beni-Seuf University, Beni Seuf, Egypt","Medical Simulators; Toxicology; Undergraduate Education",,"Fouad, A.E.A.; Division of Forensic Medicine, Saudi Arabia; email: draboyazid@yahoo.com",Article,"Final","",Scopus,2-s2.0-85073758312
"Singh S., Singal K., Sharma A., Sharma N.","57723922300;57040987700;57214355672;57200089370;","Retrospective study of cases under narcotic drug & psychotropic substance act (NDPS) at Kangra, Kullu, Una and Hamirpur during 2013-2017",2018,"Journal of Punjab Academy of Forensic Medicine and Toxicology","18","2",,"42","44",,,"10.5958/0974-083X.2018.00030.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073739713&doi=10.5958%2f0974-083X.2018.00030.4&partnerID=40&md5=b4165cac3c438e0eff58d5f57385b2c6","Department of Genetics, Maharshi Dayanand UniversityHaryana, India; Shimla, Junga, Himachal Pradesh, India","Singh, S., Department of Genetics, Maharshi Dayanand UniversityHaryana, India; Singal, K., Department of Genetics, Maharshi Dayanand UniversityHaryana, India; Sharma, A., Shimla, Junga, Himachal Pradesh, India; Sharma, N., Department of Genetics, Maharshi Dayanand UniversityHaryana, India","Drug abuse; Hamirpur etc; Kangra; Kullu; NDPS; Retrospective; Una",,"Sharma, N.; Department of Genetics, India; email: neelforensics@gmail.com",Article,"Final","",Scopus,2-s2.0-85073739713
"Shreedhara K.C., Gouda S.","55743722000;55743639900;","A study on pattern of injuries in fatal cases of fall from height in the rural areas of mandya district",2018,"Medico-Legal Update","18","2",,"151","154",,,"10.5958/0974-1283.2018.00148.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072897521&doi=10.5958%2f0974-1283.2018.00148.2&partnerID=40&md5=d50d68cbc3a16f68dffa777dc7497940","Department of Forensic Medicine, AdichunchangiriInstituete of Medical Sciences, B G Nagar, Mandya, India; Department of Forensic Medicine, Navodaya Medical College, Raichur, India","Shreedhara, K.C., Department of Forensic Medicine, AdichunchangiriInstituete of Medical Sciences, B G Nagar, Mandya, India; Gouda, S., Department of Forensic Medicine, Navodaya Medical College, Raichur, India","Fall; Head and neck; Height; Injury; Postmortem","adolescent; adult; aged; alcohol intoxication; Article; autopsy; bleeding; brain hemorrhage; brain injury; building; child; clinical article; comminuted fracture; construction work and architectural phenomena; dizziness; drug use; electric pole; falling; fatality; female; forensic medicine; fracture; height; human; incidence; injury; long bone; lower limb; male; middle aged; neck injury; risk; rural area; safety; school child; skull fracture; soft tissue injury; subarachnoid hemorrhage; subdural hematoma; tree; well; young adult","Gouda, S.; Department of Forensic Medicine, India; email: docpatilnmc@gmail.com",Article,"Final","",Scopus,2-s2.0-85072897521
"Sharma T., Thakar M.K.","57192404316;9044024100;","Evaluation of DNA barcoding methodology and substitution prevailing in “sandlewood” herbal trade market",2018,"Journal of Forensic Medicine and Toxicology","35","2",,"37","44",,1,"10.5958/0974-4568.2018.00026.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057765376&doi=10.5958%2f0974-4568.2018.00026.1&partnerID=40&md5=51a156a7a00d7c6dabdfe5d2fafe302a","Department of Forensic Science and Toxicology, Chandigarh University, Gharuan, India; Department of Forensic Science, Punjabi University, Patiala, India","Sharma, T., Department of Forensic Science and Toxicology, Chandigarh University, Gharuan, India; Thakar, M.K., Department of Forensic Science, Punjabi University, Patiala, India","DNA barcoding; Forensic science; Illegal trade; Red sandalwood; Wildlife forensic","Article; DNA barcoding; DNA extraction; DNA polymorphism; DNA sequence; genetic variation; interspecific relationship; market; phylogenetic tree; plant leaf; plant stem; polymerase chain reaction; Pterocarpus santalinus; reproducibility; Santalum; sensitivity and specificity; sequence homology; species identification; wood",,Article,"Final","",Scopus,2-s2.0-85057765376
"Deshkar J., Naik S.K., Kumar P., Singh K.","57194210660;24068913100;57220737954;57213994801;","Death during detention-medico-legal issues",2018,"Journal of Forensic Medicine and Toxicology","35","2",,"1","3",,,"10.5958/0974-4568.2018.00016.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057711259&doi=10.5958%2f0974-4568.2018.00016.9&partnerID=40&md5=8ee2237e03192bd592e41afd7613f833","Raipur Institute of Medical Science, Bhansoj Road, Raipur, Chhattisgarh  492006, India; Lady Hardinge Medical College, New Delhi, 110001, India; Rao Tula Ram Memorial Hospital, Jaffar Pur, South West, Delhi, 110073, India","Deshkar, J., Raipur Institute of Medical Science, Bhansoj Road, Raipur, Chhattisgarh  492006, India; Naik, S.K., Lady Hardinge Medical College, New Delhi, 110001, India; Kumar, P., Rao Tula Ram Memorial Hospital, Jaffar Pur, South West, Delhi, 110073, India; Singh, K., Lady Hardinge Medical College, New Delhi, 110001, India","Death; Detention; Freedom of liberty; Medical care; Medico-legal issues; State","cholesterol; adult; alcohol abstinence; alcoholism; Article; autopsy; blood pressure; case report; cause of death; cholesterol blood level; clinical article; death; detention; diabetes mellitus; dialysis; drug dependence; forensic medicine; freedom; general condition deterioration; government; hepatitis C; histopathology; human; human rights; India; kidney failure; liver cirrhosis; male; mass screening; medical care; medicolegal aspect; multiple sclerosis; offender; practice guideline; prisoner","Naik, S.K.; Forensic Medicine Lady Hardinge Medical CollegeIndia; email: naikshrabana@yahoo.co.in",Article,"Final","",Scopus,2-s2.0-85057711259
"Mikkelsen C.R., Jornil J.R., Andersen L.V., Banner J., Hasselstrøm J.B.","57189047916;25960083200;56496271200;8687072500;56439438400;","Distribution of eight QT-prolonging drugs and their main metabolites between postmortem cardiac tissue and blood reveals potential pitfalls in toxicological interpretation",2018,"Journal of Analytical Toxicology","42","6",,"375","383",,11,"10.1093/jat/bky018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053069180&doi=10.1093%2fjat%2fbky018&partnerID=40&md5=3b66a03c6d0508cc15831779820b0cb2","Section of Forensic Chemistry, Department of Forensic Medicine, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus, DK-8200, Denmark; Department of Clinical Pharmacology, Aarhus University, Wilhelm Meyers Allé 4, Aarhus C, DK-8000, Denmark; Section of Forensic Pathology, Department of Forensic Medicine, University of Copenhagen, Frederik V's Vej 11, Copenhagen, DK-2100, Denmark","Mikkelsen, C.R., Section of Forensic Chemistry, Department of Forensic Medicine, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus, DK-8200, Denmark; Jornil, J.R., Section of Forensic Chemistry, Department of Forensic Medicine, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus, DK-8200, Denmark; Andersen, L.V., Section of Forensic Chemistry, Department of Forensic Medicine, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus, DK-8200, Denmark, Department of Clinical Pharmacology, Aarhus University, Wilhelm Meyers Allé 4, Aarhus C, DK-8000, Denmark; Banner, J., Section of Forensic Pathology, Department of Forensic Medicine, University of Copenhagen, Frederik V's Vej 11, Copenhagen, DK-2100, Denmark; Hasselstrøm, J.B., Section of Forensic Chemistry, Department of Forensic Medicine, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus, DK-8200, Denmark",,"10 hydroxynortriptyline; amitriptyline; chlorprothixene; citalopram; desvenlafaxine; drug metabolite; escitalopram; methadone; norcitalopram; nortriptyline; prescription drug; quetiapine; venlafaxine; central nervous system agents; adult; aged; Article; autopsy; drug blood level; drug intoxication; female; forensic toxicology; heart tissue; human; major clinical study; male; middle aged; precipitation; QT prolongation; tandem mass spectrometry; ultra performance liquid chromatography; very elderly; young adult; adolescent; autopsy; biotransformation; blood; cardiac muscle; cause of death; chemically induced; Denmark; forensic toxicology; high performance liquid chromatography; long QT syndrome; mental disease; metabolism; predictive value; procedures; reproducibility; tissue distribution; Adolescent; Adult; Aged; Aged, 80 and over; Autopsy; Biotransformation; Cause of Death; Central Nervous System Agents; Chromatography, High Pressure Liquid; Denmark; Female; Forensic Toxicology; Humans; Long QT Syndrome; Male; Mental Disorders; Middle Aged; Myocardium; Predictive Value of Tests; Reproducibility of Results; Tandem Mass Spectrometry; Tissue Distribution; Young Adult","Mikkelsen, C.R.; Section of Forensic Chemistry, Palle Juul-Jensens Boulevard 99, Denmark; email: crmi@forens.au.dk",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85053069180
"Vandenbosch M., Somers T., Cuypers E.","57195217502;57203814115;14826427800;","Distribution of methadone and metabolites in skeletal tissue",2018,"Journal of Analytical Toxicology","42","6",,"400","408",,13,"10.1093/jat/bky014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053051136&doi=10.1093%2fjat%2fbky014&partnerID=40&md5=0d3c8cef183bb777c92239ba5d3f1c1d","Toxicology and Pharmacology, KU Leuven, Campus Gasthuisberg O and N2, Herestraat 49, PO Box 922, Leuven, 3000, Belgium","Vandenbosch, M., Toxicology and Pharmacology, KU Leuven, Campus Gasthuisberg O and N2, Herestraat 49, PO Box 922, Leuven, 3000, Belgium; Somers, T., Toxicology and Pharmacology, KU Leuven, Campus Gasthuisberg O and N2, Herestraat 49, PO Box 922, Leuven, 3000, Belgium; Cuypers, E., Toxicology and Pharmacology, KU Leuven, Campus Gasthuisberg O and N2, Herestraat 49, PO Box 922, Leuven, 3000, Belgium",,"drug metabolite; methadone; methadone; narcotic analgesic agent; animal experiment; animal tissue; Article; bone; bone marrow; controlled study; drug distribution; electrospray mass spectrometry; femur; human; humerus; limit of detection; limit of quantitation; liquid chromatography-mass spectrometry; male; nonhuman; radius; rat; scapula; tibia; trabecular bone; ulna; animal; biotransformation; blood; comparative study; drug administration; liquid chromatography; metabolism; skeletal muscle; subcutaneous drug administration; tandem mass spectrometry; tissue distribution; Wistar rat; Analgesics, Opioid; Animals; Biotransformation; Chromatography, Liquid; Drug Administration Schedule; Humerus; Injections, Subcutaneous; Male; Methadone; Muscle, Skeletal; Rats, Wistar; Spectrometry, Mass, Electrospray Ionization; Tandem Mass Spectrometry; Tibia; Tissue Distribution","Cuypers, E.; Toxicology and Pharmacology, Herestraat 49, PO Box 922, Belgium; email: eva.cuypers@kuleuven.be",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85053051136
"Brockbals L., Staeheli S.N., Gascho D., Ebert L.C., Kraemer T., Steuer A.E.","57190670194;56480624300;55650989900;36191779900;7003271982;55877924600;","Time-dependent postmortem redistribution of opioids in blood and alternative matrices",2018,"Journal of Analytical Toxicology","42","6",,"365","374",,29,"10.1093/jat/bky017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053030716&doi=10.1093%2fjat%2fbky017&partnerID=40&md5=7358bc8c533ce4818fc19a6397588a9e","Department of Forensic Pharmacology and Toxicology, Zurich Institute of Forensic Medicine, University of Zurich, Winterthurerstrasse 190/52, Zurich, 8057, Switzerland; Department of Forensic Medicine and Imaging, Zurich Institute of Forensic Medicine, University of Zurich, Winterthurerstrasse 190/52, Zurich, 8057, Switzerland","Brockbals, L., Department of Forensic Pharmacology and Toxicology, Zurich Institute of Forensic Medicine, University of Zurich, Winterthurerstrasse 190/52, Zurich, 8057, Switzerland; Staeheli, S.N., Department of Forensic Pharmacology and Toxicology, Zurich Institute of Forensic Medicine, University of Zurich, Winterthurerstrasse 190/52, Zurich, 8057, Switzerland; Gascho, D., Department of Forensic Medicine and Imaging, Zurich Institute of Forensic Medicine, University of Zurich, Winterthurerstrasse 190/52, Zurich, 8057, Switzerland; Ebert, L.C., Department of Forensic Medicine and Imaging, Zurich Institute of Forensic Medicine, University of Zurich, Winterthurerstrasse 190/52, Zurich, 8057, Switzerland; Kraemer, T., Department of Forensic Pharmacology and Toxicology, Zurich Institute of Forensic Medicine, University of Zurich, Winterthurerstrasse 190/52, Zurich, 8057, Switzerland; Steuer, A.E., Department of Forensic Pharmacology and Toxicology, Zurich Institute of Forensic Medicine, University of Zurich, Winterthurerstrasse 190/52, Zurich, 8057, Switzerland",,"codeine; desmetramadol; fentanyl; hydrocodone; methadone; morphine; narcotic analgesic agent; oxycodone; tramadol; 2-ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine; fentanyl; methadone; narcotic analgesic agent; pyrrolidine derivative; acute heart failure; adipose tissue; Article; autopsy; brain tissue; clinical article; computer assisted tomography; drug intoxication; forensic science; heart left ventricle; heart right ventricle; human; human tissue; kidney; liquid chromatography-mass spectrometry; liver; muscle tissue; right lung; spleen; stomach content; subcutaneous fat; urine; autopsy; biotransformation; blood; comparative study; forensic toxicology; high performance liquid chromatography; image guided biopsy; opiate addiction; postmortem change; predictive value; procedures; reproducibility; substance abuse; tandem mass spectrometry; tissue distribution; x-ray computed tomography; Analgesics, Opioid; Autopsy; Biotransformation; Chromatography, High Pressure Liquid; Fentanyl; Forensic Toxicology; Humans; Image-Guided Biopsy; Methadone; Opioid-Related Disorders; Postmortem Changes; Predictive Value of Tests; Pyrrolidines; Reproducibility of Results; Substance Abuse Detection; Tandem Mass Spectrometry; Tissue Distribution; Tomography, X-Ray Computed","Steuer, A.E.; Department of Forensic Pharmacology and Toxicology, Winterthurerstrasse 190/52, Switzerland; email: andrea.steuer@irm.uzh.ch",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85053030716
"Roda G., Arnoldi S., Cas M.D., Ottaviano V., Casagni E., Tregambe F., Visconti G.L., Farè F., Froldi R., Gambaro V.","6603571918;23048822400;57216644090;6506921739;14024086800;57203819162;7006784146;7801413721;6603844126;7003942550;","Determination of cyanide by microdiffusion technique coupled to spectrophotometry and GC/NPD and propofol by fast GC/MS-TOF in a case of poisoning",2018,"Journal of Analytical Toxicology","42","6",,"e51","e57",,8,"10.1093/jat/bky015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053027414&doi=10.1093%2fjat%2fbky015&partnerID=40&md5=133f613e6da1a4c0156039ef469aecd1","Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy; Dipartimento di Sanità Pubblica, Laboratorio di Tossicologia Forense, Università degli Studi 'Tor Vergata', Via Montpellier 1, Roma, 00133, Italy; Istituto di Medicina Legale e delle Assicurazioni, Università degli Studi di Macerata, Via Don Minzoni 9, Macerata, 62100, Italy","Roda, G., Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy; Arnoldi, S., Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy; Cas, M.D., Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy; Ottaviano, V., Dipartimento di Sanità Pubblica, Laboratorio di Tossicologia Forense, Università degli Studi 'Tor Vergata', Via Montpellier 1, Roma, 00133, Italy; Casagni, E., Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy; Tregambe, F., Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy; Visconti, G.L., Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy; Farè, F., Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy; Froldi, R., Istituto di Medicina Legale e delle Assicurazioni, Università degli Studi di Macerata, Via Don Minzoni 9, Macerata, 62100, Italy; Gambaro, V., Dipartimento di Scienze Farmaceutiche, Università degli Studi di Milano, Via Mangiagalli 25, Milano, 20133, Italy",,"drug metabolite; potassium cyanide; propofol; propofol glucuronide; propofol sulfate; unclassified drug; potassium cyanide; propofol; adult; Article; autopsy; bile; blood analysis; case report; clinical article; diffusion; histopathology; human; human tissue; hydrolysis; intoxication; male; mass fragmentography; spectrophotometry; toxicology; urinalysis; blood; cause of death; drug overdose; fatality; forensic toxicology; gas chromatography; metabolism; predictive value; procedures; substance abuse; ultraviolet spectrophotometry; Adult; Autopsy; Bile; Cause of Death; Chromatography, Gas; Drug Overdose; Fatal Outcome; Forensic Toxicology; Gas Chromatography-Mass Spectrometry; Humans; Male; Potassium Cyanide; Predictive Value of Tests; Propofol; Spectrophotometry, Ultraviolet; Substance Abuse Detection","Roda, G.; Dipartimento di Scienze Farmaceutiche, Via Mangiagalli 25, Italy; email: gabriella.roda@unimi.it",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85053027414
