Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Crocker A.G., Côté G.","7005067953;35069287100;","Evolving systems of care: Individuals found not criminally responsible on account of mental disorder in custody of civil and forensic psychiatric services",2009,"European Psychiatry","24","6",,"356","364",,28,"10.1016/j.eurpsy.2009.07.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349161139&doi=10.1016%2fj.eurpsy.2009.07.008&partnerID=40&md5=074ef5644ada3cd44c2eb3e8338e4aa2","McGill University, Douglas Mental Health University Institute, 6875, LaSalle boulevard, Montréal, Que. H4H 1R3, Canada; Université du Québec à Trois-Rivières, Philippe-Pinel Institute Research Center, 10905, Henri-Bourrassa boulevard East, Montréal, Que. H1C 1H1, Canada","Crocker, A.G., McGill University, Douglas Mental Health University Institute, 6875, LaSalle boulevard, Montréal, Que. H4H 1R3, Canada; Côté, G., Université du Québec à Trois-Rivières, Philippe-Pinel Institute Research Center, 10905, Henri-Bourrassa boulevard East, Montréal, Que. H1C 1H1, Canada","Civil psychiatry; Forensic psychiatry; Mental health services; Mentally disordered offender; Risk assessment and management","adult; aged; antisocial behavior; article; Canada; conduct disorder; controlled study; criminal behavior; demography; drug misuse; forensic psychiatry; health care system; human; intellectual impairment; major clinical study; male; mental disease; mental health service; mental hospital; mood disorder; offender; priority journal; psychopathy; risk assessment; schizophrenia; scoring system; Adult; Antisocial Personality Disorder; Combined Modality Therapy; Commitment of Mentally Ill; Comorbidity; Dangerous Behavior; Deinstitutionalization; Expert Testimony; Humans; Insanity Defense; Interview, Psychological; Male; Middle Aged; Psychotic Disorders; Quebec; Risk Assessment; Schizophrenia; Substance-Related Disorders; Violence","Crocker, A.G.; McGill University, 6875, LaSalle boulevard, Montréal, Que. H4H 1R3, Canada; email: Anne.Crocker@mcgill.ca",Article,"Final","",Scopus,2-s2.0-70349161139
"Hodgins S.","57206133272;","The interface between general and forensic psychiatric services",2009,"European Psychiatry","24","6",,"354","355",,9,"10.1016/j.eurpsy.2009.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349154591&doi=10.1016%2fj.eurpsy.2009.07.002&partnerID=40&md5=18ec308cea074c28b7914dbe3fc380d8","Institute of Psychiatry, Kings College London, De Crespigny Park, London, SE5 8AF, United Kingdom","Hodgins, S., Institute of Psychiatry, Kings College London, De Crespigny Park, London, SE5 8AF, United Kingdom",,"neuroleptic agent; aggression; antisocial behavior; community care; comorbidity; conduct disorder; crime; criminal behavior; drug misuse; editorial; forensic psychiatry; health care policy; homicide; human; length of stay; mental health service; priority journal; psychosis; risk assessment; schizophrenia; violence; Adult; Commitment of Mentally Ill; Cooperative Behavior; Crime; Expert Testimony; Humans; Interdisciplinary Communication; Male; Psychotic Disorders; Schizophrenia; Violence","Hodgins, S.; Institute of Psychiatry, De Crespigny Park, London, SE5 8AF, United Kingdom; email: s.hodgins@kcl.ac.uk",Editorial,"Final","",Scopus,2-s2.0-70349154591
"Richard-Devantoy S., Chocard A.-S., Bourdel M.-C., Gohier B., Duflot J.-P., Lhuillier J.-P., Garré J.-B.","23098068500;56121890600;7004117695;6506256524;36779561400;6602260734;6603850880;","Homicide and major mental disorder: What are the social, clinical, and forensic differences between murderers with a major mental disorder and murderers without any mental disorder? [Homicide et maladie mentale grave: Quelles sont les différences sociodémographiques, cliniques et criminologiques entre des meurtriers malades mentaux graves et ceux indemnes de troubles psychiatriques?]",2009,"Encephale","35","4",,"304","314",,12,"10.1016/j.encep.2008.05.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349138912&doi=10.1016%2fj.encep.2008.05.006&partnerID=40&md5=5cba8a8876564fa763df2807fc953b3c","Département de Psychiatrie et Psychologie Médicale, CHU d'Angers, 4, rue Larrey, 49933 Angers Cedex 9, France; Unité de Psychiatrie de l'Enfant et de l'Adolescent, CHU d'Angers, France; Service Hospitalo-universitaire de Santé Mentale et de Thérapeutique, CHS Sainte-Anne, 7, rue Cabanis, 75014 Paris, France; 100, rue de la Tricottière, Mayenne, France; CHS CESAME, Sainte Gemmes sur Loire, France","Richard-Devantoy, S., Département de Psychiatrie et Psychologie Médicale, CHU d'Angers, 4, rue Larrey, 49933 Angers Cedex 9, France; Chocard, A.-S., Unité de Psychiatrie de l'Enfant et de l'Adolescent, CHU d'Angers, France; Bourdel, M.-C., Service Hospitalo-universitaire de Santé Mentale et de Thérapeutique, CHS Sainte-Anne, 7, rue Cabanis, 75014 Paris, France; Gohier, B., Département de Psychiatrie et Psychologie Médicale, CHU d'Angers, 4, rue Larrey, 49933 Angers Cedex 9, France; Duflot, J.-P., 100, rue de la Tricottière, Mayenne, France; Lhuillier, J.-P., CHS CESAME, Sainte Gemmes sur Loire, France; Garré, J.-B., Département de Psychiatrie et Psychologie Médicale, CHU d'Angers, 4, rue Larrey, 49933 Angers Cedex 9, France","Clinical study; Criminology; Homicide; Major mental disorder","adult; article; clinical feature; controlled study; delusional disorder; dementia; depression; drug abuse; female; forensic psychiatry; homicide; human; major clinical study; male; mental deficiency; mental disease; mood disorder; paranoia; personality disorder; schizophrenia; social aspect; suicidal behavior; Adult; Affective Disorders, Psychotic; Age Factors; Alcoholism; Comorbidity; Delusions; Expert Testimony; France; Homicide; Humans; Insanity Defense; Interpersonal Relations; Male; Motivation; Schizophrenia; Schizophrenic Psychology; Shared Paranoid Disorder; Substance-Related Disorders","Richard-Devantoy, S.; Département de Psychiatrie et Psychologie Médicale, 4, rue Larrey, 49933 Angers Cedex 9, France; email: richarddevantoy@orange.fr",Article,"Final","",Scopus,2-s2.0-70349138912
"Vevera J., Svarc J., Grohmannova K., Spilkova J., Raboch J., Cerny M., Kalisova L., Bartonkova M., Bob P., Susta M.","6602849896;7004586668;40261509600;16053872500;35780255600;7004499969;23984956600;40260898700;56370761000;8975004700;","An increase in substance misuse rather than other mental disorders has led to increased forensic treatment rates in the Czech Republic",2009,"European Psychiatry","24","6",,"380","387",,10,"10.1016/j.eurpsy.2009.07.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349122079&doi=10.1016%2fj.eurpsy.2009.07.005&partnerID=40&md5=670e9c63ebe6576b070522a56adc6bd4","Department of Psychiatry, 1st Faculty of Medicine, Charles University, Ke Karlovu, 11, 12808 Praha 2, Czech Republic; Psychiatric Hospital Bohnice, Prague, Czech Republic; Faculty of Science, Prague, Czech Republic; Ministry Of Justice Of The Czech Republic, Prague, Czech Republic","Vevera, J., Department of Psychiatry, 1st Faculty of Medicine, Charles University, Ke Karlovu, 11, 12808 Praha 2, Czech Republic; Svarc, J., Psychiatric Hospital Bohnice, Prague, Czech Republic; Grohmannova, K., Department of Psychiatry, 1st Faculty of Medicine, Charles University, Ke Karlovu, 11, 12808 Praha 2, Czech Republic; Spilkova, J., Faculty of Science, Prague, Czech Republic; Raboch, J., Department of Psychiatry, 1st Faculty of Medicine, Charles University, Ke Karlovu, 11, 12808 Praha 2, Czech Republic; Cerny, M., Department of Psychiatry, 1st Faculty of Medicine, Charles University, Ke Karlovu, 11, 12808 Praha 2, Czech Republic; Kalisova, L., Department of Psychiatry, 1st Faculty of Medicine, Charles University, Ke Karlovu, 11, 12808 Praha 2, Czech Republic; Bartonkova, M., Ministry Of Justice Of The Czech Republic, Prague, Czech Republic; Bob, P., Department of Psychiatry, 1st Faculty of Medicine, Charles University, Ke Karlovu, 11, 12808 Praha 2, Czech Republic; Susta, M., Department of Psychiatry, 1st Faculty of Medicine, Charles University, Ke Karlovu, 11, 12808 Praha 2, Czech Republic","Forensic psychiatry; Psychiatry in Europe; Violence","illicit drug; alcohol abuse; article; court; criminal behavior; Czech Republic; drug abuse; drug misuse; female; forensic psychiatry; hospital admission; human; major clinical study; male; mental deficiency; mental disease; mental patient; mood disorder; personality disorder; priority journal; prison; prisoner; psychiatric treatment; schizophrenia; sex difference; sexual crime; substance abuse; Adult; Alcoholism; Cohort Studies; Commitment of Mentally Ill; Comorbidity; Crime; Cross-Sectional Studies; Czech Republic; Female; Hospital Bed Capacity; Humans; Male; Mental Disorders; Middle Aged; Patient Care Team; Prisoners; Sex Offenses; Substance-Related Disorders; Violence","Vevera, J.; Department of Psychiatry, Ke Karlovu, 11, 12808 Praha 2, Czech Republic; email: janvevera@centrum.cz",Article,"Final","",Scopus,2-s2.0-70349122079
"Hall E.A., Prendergast M.L., Roll J.M., Warda U.","7401767752;7103356010;7005232640;6602429724;","Reinforcing abstinence and treatment participation among offenders in a drug diversion program",2009,"Criminal Justice and Behavior","36","9",,"935","953",,15,"10.1177/0093854809338769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70249136563&doi=10.1177%2f0093854809338769&partnerID=40&md5=19fb5224becf40fcbe0134fbe3c4bb7f","University of California, Los Angeles, United States; Washington State University, Spokane, United States","Hall, E.A., University of California, Los Angeles, United States; Prendergast, M.L., University of California, Los Angeles, United States; Roll, J.M., Washington State University, Spokane, United States; Warda, U., University of California, Los Angeles, United States","California; Contingency management; Drug diversion treatment; Experimental design; Substance Abuse and Crime Prevention Act; Voucher-based reinforcement therapy",,"Hall, E. A.; Integrated Substance Abuse Programs, 1640 S. Sepulveda Bl., Suite 200, Los Angeles, CA 90025, United States; email: ehall@ucla.edu",Article,"Final","All Open Access, Green",Scopus,2-s2.0-70249136563
"Moser L.L., Bond G.R.","7102100857;7202423033;","In reply",2009,"Psychiatric Services","60","9",,"1273","1274",,,"10.1176/appi.ps.60.9.1273-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949099076&doi=10.1176%2fappi.ps.60.9.1273-a&partnerID=40&md5=5ba610429e52c21dfd3c23a81e6cf8ba",,"Moser, L.L.; Bond, G.R.",,"neuroleptic agent; consumer; criminal justice; decision making; drug monitoring; forensic psychiatry; human; ingestion; injection; letter; mental disease; patient monitoring; persuasive communication; psychopharmacotherapy",,Letter,"Final","",Scopus,2-s2.0-69949099076
"Eriksen M.B., Jakobsen M.A., Kringsholm B., Banner J., Thomsen J.L., Georgsen J., Pedersen C., Christensen P.B.","34267642800;7005562826;7003791440;8687072500;7201560627;7003436060;56898531500;56577348000;","Postmortem detection of hepatitis B, C, and human immunodeficiency virus genomes in blood samples from drug-related deaths in Denmark",2009,"Journal of Forensic Sciences","54","5",,"1085","1088",,11,"10.1111/j.1556-4029.2009.01111.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649102609&doi=10.1111%2fj.1556-4029.2009.01111.x&partnerID=40&md5=7a16ef77e6ea4d27967fb55ce8e6f8e8","Department of Clinical Immunology, Odense University Hospital, Odense, Denmark; Institute of Forensic Medicine, Copenhagen University, Copenhagen, Denmark; Institute of Forensic Medicine, Aarhus University, Aarhus, Denmark; Institute of Forensic Medicine, University of Southern Denmark, Odense, Denmark; Department of Infectious Diseases, Odense University Hospital, Odense, Denmark; Department of Clinical Immunology, Odense University Hospital, Sdr. Boulevard 26, 5000 Odense C, Denmark","Eriksen, M.B., Department of Clinical Immunology, Odense University Hospital, Sdr. Boulevard 26, 5000 Odense C, Denmark; Jakobsen, M.A., Department of Clinical Immunology, Odense University Hospital, Odense, Denmark; Kringsholm, B., Institute of Forensic Medicine, Copenhagen University, Copenhagen, Denmark; Banner, J., Institute of Forensic Medicine, Aarhus University, Aarhus, Denmark; Thomsen, J.L., Institute of Forensic Medicine, University of Southern Denmark, Odense, Denmark; Georgsen, J., Department of Clinical Immunology, Odense University Hospital, Odense, Denmark; Pedersen, C., Department of Infectious Diseases, Odense University Hospital, Odense, Denmark; Christensen, P.B., Department of Infectious Diseases, Odense University Hospital, Odense, Denmark","Drug-related deaths; Forensic sciences; HIV infection; Nucleic acid testing; Postmortem testing; Viral hepatitis","hepatitis B core antibody; hepatitis B surface antibody; hepatitis C antibody; Human immunodeficiency virus antibody; virus DNA; virus RNA; article; autopsy; Denmark; drug abuse; hepatitis B; hepatitis C; human; Human immunodeficiency virus; polymerase chain reaction; priority journal; serology; virus detection; virus genome; Denmark; DNA, Viral; Forensic Medicine; Hepatitis B; Hepatitis C; HIV; Humans; Polymerase Chain Reaction; Population Surveillance; Prospective Studies; RNA, Viral; Substance-Related Disorders","Eriksen, M. B.; Department of Clinical Immunology, Sdr. Boulevard 26, 5000 Odense C, Denmark; email: m.brandt.eriksen@gmail.com",Article,"Final","",Scopus,2-s2.0-69649102609
"Duflou J., Darke S., Easson J.","6701509226;7006198878;6506216357;","Morphine concentrations in stomach contents of intravenous opioid overdose deaths",2009,"Journal of Forensic Sciences","54","5",,"1181","1184",,15,"10.1111/j.1556-4029.2009.01123.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649101257&doi=10.1111%2fj.1556-4029.2009.01123.x&partnerID=40&md5=a9f3acb96989680fb5bc6460519aa275","School of Medical Sciences, University of New South Wales, NSW, Australia; Department of Pathology, University of Sydney, NSW, Australia; National Drug and Alcohol Research Centre, University of New South Wales, NSW, Australia; Division of Analytical Laboratories, Sydney West Area Health Service, Lidcombe, NSW, Australia; Department of Forensic Medicine, PO Box 90, Glebe, NSW 2037, Australia","Duflou, J., School of Medical Sciences, University of New South Wales, NSW, Australia, Department of Pathology, University of Sydney, NSW, Australia, Department of Forensic Medicine, PO Box 90, Glebe, NSW 2037, Australia; Darke, S., National Drug and Alcohol Research Centre, University of New South Wales, NSW, Australia; Easson, J., Division of Analytical Laboratories, Sydney West Area Health Service, Lidcombe, NSW, Australia","Autopsy; Entero-hepatic circulation; Forensic science; Morphine; Site of administration; Toxicology","diamorphine; morphine; adult; article; Australia; autopsy; drug administration route; drug bile level; drug blood level; drug distribution; drug fatality; drug liver level; drug overdose; drug urine level; duodenogastric reflux; enterohepatic circulation; female; human; human tissue; intravenous drug abuse; male; priority journal; stomach content; Adolescent; Adult; Analgesics, Opioid; Bile; Chromatography, Liquid; Enterohepatic Circulation; Female; Forensic Toxicology; Gastrointestinal Contents; Humans; Liver; Male; Mass Spectrometry; Middle Aged; Morphine; Overdose; Substance Abuse, Intravenous; Tissue Distribution","Duflou, J.; Department of Forensic Medicine, PO Box 90, Glebe, NSW 2037, Australia; email: jo.duflou@sswahs.nsw.gov.au",Article,"Final","",Scopus,2-s2.0-69649101257
"Zvosec D.L., Smith S.W.","6506945505;55702306200;","Commentary on: Akins BE, Miranda E, Lacy M, Logan BK. A multi-drug intoxication fatality involving Xyrem® (GHB).",2009,"Journal of Forensic Sciences","54","5",,"1203","1204",,1,"10.1111/j.1556-4029.2009.01140.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649099703&doi=10.1111%2fj.1556-4029.2009.01140.x&partnerID=40&md5=92234d97ca5c5ab067b7da4ef70c64b6","Department of Emergency Medicine, Hennepin County Medical Center, Minneapolis, MN, United States; University of Minnesota, School of Medicine, Minneapolis, MN, United States","Zvosec, D.L., Department of Emergency Medicine, Hennepin County Medical Center, Minneapolis, MN, United States; Smith, S.W., Department of Emergency Medicine, Hennepin County Medical Center, Minneapolis, MN, United States, University of Minnesota, School of Medicine, Minneapolis, MN, United States",,"alprazolam; carisoprodol; nordazepam; oxybate sodium; quetiapine; tramadol; zolpidem; autopsy; cause of death; daytime somnolence; drug blood level; drug contraindication; drug fatality; drug intoxication; drug urine level; human; letter; narcolepsy; patient compliance; prescription; priority journal; sleep apnea syndrome; snoring; stomach content; Automobile Driving; Central Nervous System Depressants; Drug Interactions; Drug Therapy, Combination; Forensic Toxicology; Humans; Obesity; Sleep Apnea Syndromes; Sodium Oxybate","Zvosec, D. L.; Department of Emergency Medicine, , Minneapolis, MN, United States; email: dzvosec@gmail.com",Letter,"Final","",Scopus,2-s2.0-69649099703
"Logan B.K.","35430212000;","Combined dextromethorphan and chlorpheniramine intoxication in impaired drivers",2009,"Journal of Forensic Sciences","54","5",,"1176","1180",,13,"10.1111/j.1556-4029.2009.01127.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649098869&doi=10.1111%2fj.1556-4029.2009.01127.x&partnerID=40&md5=2c0b03ade33c31884a56fe34c84488ff","NMS Labs, 3701 Welsh Rd., Willow Grove, PA 18901, United States","Logan, B.K., NMS Labs, 3701 Welsh Rd., Willow Grove, PA 18901, United States","Chlorpheniramine; Coricidin; Dextromethorphan; Driving impairment; Forensic science; Toxicology","chlorpheniramine; dextromethorphan; non prescription drug; adolescent; adult; article; clinical article; driver; driving ability; drug abuse; drug blood level; drug effect; drug intoxication; female; human; male; priority journal; traffic; Adolescent; Adult; Automobile Driving; Central Nervous System Depressants; Chlorpheniramine; Chromatography, Gas; Dextromethorphan; Female; Forensic Toxicology; Humans; Male; Middle Aged; Substance Abuse Detection; Substance-Related Disorders","Logan, B. K.; NMS Labs, , Willow Grove, PA 18901, United States; email: barry.logan@nmslabs.com",Article,"Final","",Scopus,2-s2.0-69649098869
"Logan B.K., Akins B.E., Lacy J.M.","35430212000;26031930800;56732614600;","Authors' response",2009,"Journal of Forensic Sciences","54","5",,"1205","",,,"10.1111/j.1556-4029.2009.01141.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649098763&doi=10.1111%2fj.1556-4029.2009.01141.x&partnerID=40&md5=7be5de458e34f4a6741792d332f949ca","Toxicological Services, NMS Labs, Willow Grove, PA 19090, United States; Washington State Toxicology Laboratory, 2203 Airport Way S., Seattle, WA 98134, United States; Department of Pathology, University of Washington, 1959 N.E. Pacific, Seattle, WA 98195, United States","Logan, B.K., Toxicological Services, NMS Labs, Willow Grove, PA 19090, United States; Akins, B.E., Washington State Toxicology Laboratory, 2203 Airport Way S., Seattle, WA 98134, United States; Lacy, J.M., Department of Pathology, University of Washington, 1959 N.E. Pacific, Seattle, WA 98195, United States",,"carisoprodol; cetirizine; gabapentin; modafinil; oxybate sodium; tramadol; alcohol consumption; autopsy; drug contraindication; drug effect; drug fatality; drug safety; forensic toxicology; human; letter; prescription; priority journal; sleep apnea syndrome","Logan, B. K.; Toxicological Services, , Willow Grove, PA 19090, United States; email: barry.logan@nmslabs.com",Letter,"Final","",Scopus,2-s2.0-69649098763
"Toprak S., Cetin I.","6603885437;23481428000;","Heroin overdose deaths and heroin purity between 1990 and 2000 in Istanbul, Turkey",2009,"Journal of Forensic Sciences","54","5",,"1185","1188",,11,"10.1111/j.1556-4029.2009.01124.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649090016&doi=10.1111%2fj.1556-4029.2009.01124.x&partnerID=40&md5=3c3be34ceaa96c86a421103098c190c0","Forensic Medicine Department, GOP University, Gaziosmanpasa University, Tokat, 60100, Turkey; Public Health Department, GOP University, Gaziosmanpasa University, Tokat, 60100, Turkey; Gaziosmanpasa Universitesi, Tip Fakultesi, Adli Tip AD, Tokat, 60100, Turkey","Toprak, S., Forensic Medicine Department, GOP University, Gaziosmanpasa University, Tokat, 60100, Turkey, Gaziosmanpasa Universitesi, Tip Fakultesi, Adli Tip AD, Tokat, 60100, Turkey; Cetin, I., Public Health Department, GOP University, Gaziosmanpasa University, Tokat, 60100, Turkey","Forensic science; Heroin; Illicit; Overdose; Purity; Turkey","diamorphine; conference paper; drug fatality; drug overdose; drug purity; drug synthesis; drug traffic; heroin dependence; human; law enforcement; priority journal; Turkey (republic); Female; Forensic Toxicology; Heroin; Humans; Male; Narcotics; Overdose; Poisoning; Registries; Retrospective Studies; Street Drugs; Turkey","Toprak, S.; Gaziosmanpasa Universitesi, , Tokat, 60100, Turkey; email: sadik_toprak@yahoo.com",Conference Paper,"Final","",Scopus,2-s2.0-69649090016
"Oxley J.C., Smith J.L., Huang J., Luo W.","7004427947;7410170253;55742449600;7202198829;","Destruction of peroxide explosives",2009,"Journal of Forensic Sciences","54","5",,"1029","1033",,24,"10.1111/j.1556-4029.2009.01130.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649084873&doi=10.1111%2fj.1556-4029.2009.01130.x&partnerID=40&md5=2f29da08d403a319273572cf64a8738a","Chemistry Department, University of Rhode Island, Kingston, RI 02881, United States","Oxley, J.C., Chemistry Department, University of Rhode Island, Kingston, RI 02881, United States; Smith, J.L., Chemistry Department, University of Rhode Island, Kingston, RI 02881, United States; Huang, J., Chemistry Department, University of Rhode Island, Kingston, RI 02881, United States; Luo, W., Chemistry Department, University of Rhode Island, Kingston, RI 02881, United States","DADP; Destruction; Explosives; Forensic science; HMTD; Hydrogen peroxide; Peroxides; TATP","copper; copper chloride; diacetone diperoxide; explosive; hexamethylene triperoxide diamine; peroxide; sulfuric acid; triacetone triperoxide; unclassified drug; zinc; zinc sulfate; acidity; article; controlled study; destruction; heat sensitivity; priority journal; room temperature; solution and solubility; terrorism","Oxley, J. C.; Chemistry Department, , Kingston, RI 02881, United States; email: joxley@chm.uri.edu",Article,"Final","All Open Access, Green",Scopus,2-s2.0-69649084873
"Garg U., Frazee III C., Johnson L., Turner J.W.","7004837688;6603093182;35310465500;55447577300;","A fatal case involving extremely high levels of ethylene glycol without elevation of its metabolites or crystalluria",2009,"American Journal of Forensic Medicine and Pathology","30","3",,"273","275",,8,"10.1097/PAF.0b013e318187dfbd","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549133574&doi=10.1097%2fPAF.0b013e318187dfbd&partnerID=40&md5=72c21745ba6056c5ea68f0736622efa9","Department of Pathology and Laboratory Medicine, Children's Mercy Hospital, Kansas City MO, United States; University of Missouri Kansas City School of Medicine, Kansas City, MO, United States; Jackson County Medical Examiner Office, Kansas City, MO, United States; St. Louis University School of Medicine, St. Louis, MO, United States; Department of Pathology and Laboratory Medicine, Children's Mercy Hospitals and Clinics, University of Missouri Kansas City School of Medicine, 2401 Gillham Road, Kansas City, MO, United States","Garg, U., Department of Pathology and Laboratory Medicine, Children's Mercy Hospital, Kansas City MO, United States, University of Missouri Kansas City School of Medicine, Kansas City, MO, United States, Department of Pathology and Laboratory Medicine, Children's Mercy Hospitals and Clinics, University of Missouri Kansas City School of Medicine, 2401 Gillham Road, Kansas City, MO, United States; Frazee III, C., Department of Pathology and Laboratory Medicine, Children's Mercy Hospital, Kansas City MO, United States, University of Missouri Kansas City School of Medicine, Kansas City, MO, United States; Johnson, L., Department of Pathology and Laboratory Medicine, Children's Mercy Hospital, Kansas City MO, United States, University of Missouri Kansas City School of Medicine, Kansas City, MO, United States; Turner, J.W., Department of Pathology and Laboratory Medicine, Children's Mercy Hospital, Kansas City MO, United States, Jackson County Medical Examiner Office, Kansas City, MO, United States, St. Louis University School of Medicine, St. Louis, MO, United States","Crystalluria; Ethylene glycol; Fatality; Postmortem","alcohol; amfebutamone; carboxylic acid; ethylene glycol; glycolic acid; glyoxylic acid; mirtazapine; oxalic acid; thinner; adult; alcohol abuse; article; bipolar disorder; blood level; body fluid; case report; chemistry; concentration (parameters); crystalluria; drug intoxication; drug overdose; fatality; human; knowledge; laboratory test; male; plasma osmolality; schizophrenia; suicide attempt; toxicokinetics; toxicology; urine level; vitreous body; Antidepressive Agents; Bupropion; Ethylene Glycol; Forensic Toxicology; Glycolates; Glyoxylates; Humans; Mianserin; Osmolar Concentration; Overdose; Oxalic Acid; Suicide; Vitreous Body","Garg, U.; Department of Pathology and Laboratory Medicine, 2401 Gillham Road, Kansas City, MO, United States; email: ugarg@cmh.edu",Article,"Final","",Scopus,2-s2.0-69549133574
"Zoja R., Battistini A., Gentile G.","6506348083;15130649400;23466974600;","Death with complete decapitation: Report of four suicides by train",2009,"American Journal of Forensic Medicine and Pathology","30","3",,"303","306",,16,"10.1097/PAF.0b013e318187df18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549124075&doi=10.1097%2fPAF.0b013e318187df18&partnerID=40&md5=bcfb4b4c85fbfedf8fddc4e8fb079e74","Istituto di Medicina Legale, Università degli Studi, Via Luigi Mangiagalli 37, 20133 Milano, Italy","Zoja, R., Istituto di Medicina Legale, Università degli Studi, Via Luigi Mangiagalli 37, 20133 Milano, Italy; Battistini, A., Istituto di Medicina Legale, Università degli Studi, Via Luigi Mangiagalli 37, 20133 Milano, Italy; Gentile, G., Istituto di Medicina Legale, Università degli Studi, Via Luigi Mangiagalli 37, 20133 Milano, Italy","Decapitation; Forensic pathology; Railway; Suicide; Train","adult; article; autopsy; case report; decapitation; drug use; female; histology; human; male; medicolegal aspect; suicidal ideation; suicide attempt; victim; wound; Adult; Cannabinoids; Central Nervous System Depressants; Cervical Vertebrae; Decapitation; Depression; Ethanol; Female; Forensic Pathology; Fractures, Comminuted; Humans; Male; Railroads; Retrospective Studies; Spinal Fractures; Suicide","Zoja, R.; Istituto di Medicina Legale, Via Luigi Mangiagalli 37, 20133 Milano, Italy; email: riccardo.zoia@unimi.it",Article,"Final","",Scopus,2-s2.0-69549124075
"Hua Y.S., Liang R., Liang L., Huang G.Z.","35310633500;35311020800;56106215400;7403425195;","Contraction band necrosis in two ecstasy abusers: A latent lethal lesion associated with ecstasy",2009,"American Journal of Forensic Medicine and Pathology","30","3",,"295","297",,12,"10.1097/PAF.0b013e318187e756","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549114497&doi=10.1097%2fPAF.0b013e318187e756&partnerID=40&md5=3f296e1f28e9fdb040e92ca0980a6fad","Department of Forensic Medicine, Tongji Medical College, Huazhong University of Science and Technology, No. 13, Hangkong Rd, Wuhan, China","Hua, Y.S., Department of Forensic Medicine, Tongji Medical College, Huazhong University of Science and Technology, No. 13, Hangkong Rd, Wuhan, China; Liang, R., Department of Forensic Medicine, Tongji Medical College, Huazhong University of Science and Technology, No. 13, Hangkong Rd, Wuhan, China; Liang, L., Department of Forensic Medicine, Tongji Medical College, Huazhong University of Science and Technology, No. 13, Hangkong Rd, Wuhan, China; Huang, G.Z., Department of Forensic Medicine, Tongji Medical College, Huazhong University of Science and Technology, No. 13, Hangkong Rd, Wuhan, China","Contraction band necrosis; Ecstasy; Histopathology; MDMA","3,4 methylenedioxymethamphetamine; adult; article; autopsy; case report; cell infiltration; coronary artery; coronary artery blood flow; cyanosis; drug abuse; drug use; heart arrest; heart muscle; heart muscle necrosis; heart ventricle septum; histopathology; human; human tissue; hyperpyrexia; hypersalivation; hypotension; intoxication; lethality; lip; lymphocytic infiltration; male; medical examination; medicolegal aspect; monocyte; myocardial contraction band necrosis; restlessness; tablet; toxicology; trismus; Adult; Amphetamine-Related Disorders; Eosinophils; Forensic Pathology; Hallucinogens; Hepatocytes; Humans; Lymphocytes; Male; Monocytes; Myocardial Contraction; Myocardium; N-Methyl-3,4-methylenedioxyamphetamine; Necrosis; Papillary Muscles; Pulmonary Edema","Liang, L.; Department of Forensic Medicine, No. 13, Hangkong Rd, Wuhan, China; email: liu200515150003@yahoo.com.cn",Article,"Final","",Scopus,2-s2.0-69549114497
