Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Taborda J.G.V.","6602196454;","Criminal Justice System in Brazil: Functions of a forensic psychiatrist",2001,"International Journal of Law and Psychiatry","24","4-5",,"371","386",,21,"10.1016/S0160-2527(01)00073-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034906901&doi=10.1016%2fS0160-2527%2801%2900073-5&partnerID=40&md5=6fff5243c2e7018c4eab4ea471b86590","Department of Psychiatry and Legal Medicine, Federal Faculty of Medical Schiences of Porto Alegre, Rua Bororo, 55, Porto Alegre, RS, 91900-540, Brazil","Taborda, J.G.V., Department of Psychiatry and Legal Medicine, Federal Faculty of Medical Schiences of Porto Alegre, Rua Bororo, 55, Porto Alegre, RS, 91900-540, Brazil",,"article; Brazil; criminal behavior; criminal justice; drug dependence; forensic psychiatry; law; mental disease; psychiatrist; punishment; responsibility; Brazil; Criminal Law; Forensic Psychiatry; Humans; Insanity Defense; Mental Competency; Mental Disorders; Mentally Disabled Persons; Mentally Ill Persons; Political Systems; Psychological Tests; Punishment; Social Justice","Taborda, J.G.V.; Dept. Psychiatry and Legal Medicine, Rua Bororo 55, Porto Alegre, RS 91900-540, Brazil; email: jose@taborda.med.br",Article,"Final","",Scopus,2-s2.0-0034906901
"Brink J.H., Doherty D., Boer A.","11241528100;7103272846;15733627700;","Mental disorder in federal offenders: A Canadian prevalence study",2001,"International Journal of Law and Psychiatry","24","4-5",,"339","356",,87,"10.1016/S0160-2527(01)00071-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034896943&doi=10.1016%2fS0160-2527%2801%2900071-1&partnerID=40&md5=a424446b9e12f6b1994c06b9d11cfd7e","Department of Psychiatry, University of British Columbia, Vancouver, BC, Canada; Regional Reception and Assessment Centre, Correctional Services of Canada, Abbotsford, BC, Canada; Regional Health Centre, P.O. Box 3000, Abbotsford, BC V2S 4P4, Canada","Brink, J.H., Department of Psychiatry, University of British Columbia, Vancouver, BC, Canada, Regional Health Centre, P.O. Box 3000, Abbotsford, BC V2S 4P4, Canada; Doherty, D., Regional Reception and Assessment Centre, Correctional Services of Canada, Abbotsford, BC, Canada; Boer, A., Regional Reception and Assessment Centre, Correctional Services of Canada, Abbotsford, BC, Canada",,"alcohol; cannabis; central stimulant agent; cocaine; hypnotic agent; opiate; psychedelic agent; sedative agent; adolescent; adult; affective neurosis; aged; agoraphobia; alcoholism; anxiety neurosis; article; bulimia; Canada; community; comorbidity; computer analysis; controlled study; criminal behavior; depression; drug abuse; education; ethnology; human; hypochondriasis; interview; major clinical study; male; manic depressive psychosis; mental disease; mental hospital; methodology; obsession; offender; panic; phobia; posttraumatic stress disorder; prevalence; prison; psychosis; reliability; sample; schizophrenia; social phobia; somatization; substance abuse; videorecording; Adolescent; Adult; Aged; Anxiety Disorders; British Columbia; Forensic Psychiatry; Humans; Interviews; Male; Mental Disorders; Middle Aged; Mood Disorders; Prevalence; Prisoners; Psychotic Disorders; Reproducibility of Results; Sampling Studies; Schizophrenia; Substance-Related Disorders","Brink, J.H.; Regional Health Centre, P.O. Box 3000, Abbotsford, BC V2S 4P4, Canada; email: brinkjh@csc-scc.gc.ca",Article,"Final","",Scopus,2-s2.0-0034896943
"Hilhorst M.J., Somsen G.W., De Jong G.J.","57214519383;7004507339;7103309560;","Capillary electrokinetic separation techniques for profiling of drugs and related products",2001,"Electrophoresis","22","12",,"2542","2564",,39,"10.1002/1522-2683(200107)22:12<2542::AID-ELPS2542>3.0.CO;2-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034909563&doi=10.1002%2f1522-2683%28200107%2922%3a12%3c2542%3a%3aAID-ELPS2542%3e3.0.CO%3b2-3&partnerID=40&md5=873f1ee81965055c676736b8ae44ac38","Department of Pharmaceutical Analysis, University of Groningen, Groningen, Netherlands","Hilhorst, M.J., Department of Pharmaceutical Analysis, University of Groningen, Groningen, Netherlands; Somsen, G.W., Department of Pharmaceutical Analysis, University of Groningen, Groningen, Netherlands; De Jong, G.J., Department of Pharmaceutical Analysis, University of Groningen, Groningen, Netherlands","Capillary electrochromatography; Capillary electrophoresis; Forensic profiling; Impurity profiling; Micellar electrokinetic chromatography; Review","chemical compound; drug; natural product; analysis; capillary chromatography; capillary electrophoresis; capillary zone electrophoresis; controlled study; drug impurity; evaluation; liquid chromatography; medical literature; micellar electrokinetic chromatography; review; sample; Cations; Chromatography, Micellar Electrokinetic Capillary; Drug Contamination; Electrophoresis, Capillary; Emulsions; Forensic Medicine; Humans; Hydrogen-Ion Concentration; Molecular Weight; Pharmaceutical Preparations; Sensitivity and Specificity; Street Drugs; Substance Abuse Detection; Surface-Active Agents","de Jong, G.J.; Dept. of Pharmaceutical Analysis, Antonius Deusinglaan 1, 9713 AV Groningen, Netherlands; email: g.j.de.jong@farm.rug.nl",Review,"Final","All Open Access, Green",Scopus,2-s2.0-0034909563
"Musvasva E., Williams K.A., Muller W.J., Villet M.H.","37057584000;13907643600;8530466700;7004262479;","Preliminary observations on the effects of hydrocortisone and sodium methohexital on development of Sarcophaga (Curranea) tibialis Macquart (Diptera: Sarcophagidae), and implications for estimating post mortem interval",2001,"Forensic Science International","120","1-2",,"37","41",,31,"10.1016/S0379-0738(01)00415-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035882621&doi=10.1016%2fS0379-0738%2801%2900415-7&partnerID=40&md5=69ba01bd0944db24243a56f47e9746b1","Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa; Centre for Aquatic Toxicology, Rhodes University, Grahamstown 6140, South Africa","Musvasva, E., Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa; Williams, K.A., Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa; Muller, W.J., Centre for Aquatic Toxicology, Rhodes University, Grahamstown 6140, South Africa; Villet, M.H., Department of Zoology and Entomology, Rhodes University, Grahamstown 6140, South Africa","Development; Larvae; Post mortem intervals; Sarcophaga tibialis","hydrocortisone; methohexital; animal experiment; article; cadaver; chicken; concentration response; contamination; controlled study; fly; forensic science; insect; larval development; LD 50; liver; nonhuman; observation; postmortem interval; priority journal; sarcophaga tibialis; temperature; time; time of death; Animals; Anti-Inflammatory Agents; Diptera; Forensic Medicine; Humans; Hydrocortisone; Life Cycle Stages; Methohexital; Postmortem Changes","Villet, M.H.; Department of Zoology/Entomology, , Grahamstown 6140, South Africa; email: m.villet@ru.ac.za",Article,"Final","",Scopus,2-s2.0-0035882621
"Carvalho L.M.L., Linhares A.X., Trigo J.R.","7101931359;7006072852;7007102944;","Determination of drug levels and the effect of diazepam on the growth of necrophagous flies of forensic importance in southeastern Brazil",2001,"Forensic Science International","120","1-2",,"140","144",,81,"10.1016/S0379-0738(01)00421-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035882609&doi=10.1016%2fS0379-0738%2801%2900421-2&partnerID=40&md5=5e18e804623dedd028ad0dce44e06ada","Departamento de Parasitologia, Instituto de Biologia, Universidade Estadual de Campinas, CP 6109, CEP 13083-970 Campinas, SP, Brazil; Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas, CP 6109, CEP 13083-970 Campinas, SP, Brazil","Carvalho, L.M.L., Departamento de Parasitologia, Instituto de Biologia, Universidade Estadual de Campinas, CP 6109, CEP 13083-970 Campinas, SP, Brazil; Linhares, A.X., Departamento de Parasitologia, Instituto de Biologia, Universidade Estadual de Campinas, CP 6109, CEP 13083-970 Campinas, SP, Brazil; Trigo, J.R., Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas, CP 6109, CEP 13083-970 Campinas, SP, Brazil","Calliphoridae; Drug; Entomotoxicology; Forensic science; Postmortem interval","diazepam; animal experiment; animal tissue; article; Brazil; chemical analysis; chrysomya albiceps; chrysomya putoria; controlled study; drug infusion; drug tissue level; ear; fly; forensic science; gas chromatography; growth; larval development; male; mass spectrometry; nonhuman; postmortem interval; priority journal; rabbit; sample; time; time of death; Analysis of Variance; Animals; Anti-Anxiety Agents; Brazil; Diazepam; Diptera; Forensic Medicine; Gas Chromatography-Mass Spectrometry; Male; Rabbits; Tissue Distribution","Carvalho, L.M.L.; Departamento de Parasitologia, CP 6109, CEP 13083-970 Campinas, SP, Brazil; email: luma@obelix.unicamp.br",Article,"Final","",Scopus,2-s2.0-0035882609
"Bourel B., Tournel G., Hedouin V., Deveaux M., Goff M.Lee, Gosset D.","6603956048;56050310000;7003885609;7006572359;57207557097;7006348103;","Morphine extraction in necrophagous insects remains for determining ante-mortem opiate intoxication",2001,"Forensic Science International","120","1-2",,"127","131",,56,"10.1016/S0379-0738(01)00428-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035882606&doi=10.1016%2fS0379-0738%2801%2900428-5&partnerID=40&md5=f1541c04fd408e2ce69df334c8a53642","Laboratoire Environnement et Santé, Faculté Libre des Sciences et Faculté Libre de Médecine, Institut Catholique de Lille, 56 rue du port, 59046 Lille Cedex, France; Faculté de Médecine, Institut de Médecine Légale et Sociale, Place Théo Varlet, 59000 Lille, France; Department of Entomology, University of Hawaii at Manoa, Honolulu, HI 96822, United States","Bourel, B., Laboratoire Environnement et Santé, Faculté Libre des Sciences et Faculté Libre de Médecine, Institut Catholique de Lille, 56 rue du port, 59046 Lille Cedex, France; Tournel, G., Faculté de Médecine, Institut de Médecine Légale et Sociale, Place Théo Varlet, 59000 Lille, France; Hedouin, V., Faculté de Médecine, Institut de Médecine Légale et Sociale, Place Théo Varlet, 59000 Lille, France; Deveaux, M., Faculté de Médecine, Institut de Médecine Légale et Sociale, Place Théo Varlet, 59000 Lille, France; Goff, M.Lee, Department of Entomology, University of Hawaii at Manoa, Honolulu, HI 96822, United States; Gosset, D., Faculté de Médecine, Institut de Médecine Légale et Sociale, Place Théo Varlet, 59000 Lille, France","Calliphoridae; Dermestes frischi; Forensic entomology; Morphine; Radioimmunoassay","diamorphine; dithiothreitol; morphine; pronase; animal experiment; article; calliphoridae; controlled study; cuticle; dermestidae; digestion; drug intoxication; extraction; forensic science; human; hydrolysis; insect; meat; nonhuman; priority journal; psoas muscle; radioimmunoassay; sample; toxicology; victim","Gosset, D.; Institut Catholique de Lille, 56 Rue du Port, 59046 Lille Cedex, France; email: gosset@hp-sc.univ-lille2.fr",Article,"Final","",Scopus,2-s2.0-0035882606
"Introna F., Campobasso C.P., Goff M.L.","7003289493;6701639787;57207557097;","Entomotoxicology",2001,"Forensic Science International","120","1-2",,"42","47",,137,"10.1016/S0379-0738(01)00418-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035882590&doi=10.1016%2fS0379-0738%2801%2900418-2&partnerID=40&md5=c146949c29d244b4b8a9996ab80b957b","Section of Legal Medicine (D.I.M.I.M.P.), University of Bari, Piazza G Cesare, Policlinico, Bari 70100, Italy; Department of Entomology, University of Hawaii at Manoa, 3050 Maile Way, Honolulu, HI 96822, United States","Introna, F., Section of Legal Medicine (D.I.M.I.M.P.), University of Bari, Piazza G Cesare, Policlinico, Bari 70100, Italy; Campobasso, C.P., Section of Legal Medicine (D.I.M.I.M.P.), University of Bari, Piazza G Cesare, Policlinico, Bari 70100, Italy; Goff, M.L., Department of Entomology, University of Hawaii at Manoa, 3050 Maile Way, Honolulu, HI 96822, United States","Drug analysis; Forensic entomology; Forensic toxicology; Insect development; Postmortem interval","3,4 methylenedioxymethamphetamine; amitriptyline; amphetamine; barbituric acid derivative; benzodiazepine derivative; bromazepam; cocaine; dextropropoxyphene; diamorphine; diazepam; flurazepam; illicit drug; levomepromazine; loprazolam; mercury; morphine; nortriptyline; opiate; phencyclidine; phenobarbital; temazepam; toxin; trazodone; arthropod; article; cadaver; decomposition; development; drug analysis; forensic science; human; insect; intoxication; nonhuman; postmortem interval; priority journal; time; time of death; toxicology; zoology; Adult; Animals; Diptera; Entomology; Female; Forensic Medicine; Gas Chromatography-Mass Spectrometry; Humans; Life Cycle Stages; Pharmaceutical Preparations; Postmortem Changes; Toxicology","Introna, F.; Section of Legal Medicine, Piazza G. Cesare, Bari 70100, Italy",Article,"Final","",Scopus,2-s2.0-0035882590
"Hellerich U., Bohnert M., Pollak S.","7003888258;7005162909;7103341767;","Modification of hypostatic findings in the mamillary region [Abwandlung der hypostasebefunde in der mamillenregion]",2001,"Archiv fur Kriminologie","207","5-6",,"162","169",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034918107&partnerID=40&md5=3ae8bd2e6dfc43c1d2f129e78eed77ba","Institut für Rechtsmedizin, Albertstraße 9, D-79104 Freiburg, Germany","Hellerich, U., Institut für Rechtsmedizin, Albertstraße 9, D-79104 Freiburg, Germany; Bohnert, M., Institut für Rechtsmedizin, Albertstraße 9, D-79104 Freiburg, Germany; Pollak, S., Institut für Rechtsmedizin, Albertstraße 9, D-79104 Freiburg, Germany",,"autopsy; bleeding; cadaver; histology; human; nipple; review; tissue slice; Adult; Autopsy; Death, Sudden, Cardiac; Female; Humans; Male; Middle Aged; Nipples; Overdose; Postmortem Changes; Posture; Skin; Street Drugs","Hellerich, U.; Institut für Rechtsmedizin, Albertstraße 9, D-79104 Freiburg, Germany",Review,"Final","",Scopus,2-s2.0-0034918107
"Andrén A., Bergman H., Laurell H., Schlyter F.","57215541079;7102553002;6701439274;8878185500;","Psychosocial survey of drunken drivers in the KAPUBRA project: New interview method facilitates matching the right client with the right treatment [Psykosocial kartläggning av rattfyllerister inom KAPUBRA-projektet: Ny intervjumetod lämplig för att para ihop rätt behandling med rätt klient]",2001,"Lakartidningen","98","32-33",,"3426","3432",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035828254&partnerID=40&md5=668f91d87860af82b109facc31352e39","Institutionen för Klinisk Neurovetenskap, Karolinska Institutet, Stockholm, Sweden; Beroendecentrum Nord, Magnus Huss Klinik, Karolinska Sjukhuset, Stockholm, Sweden; Droger och Trafik, Vägverket, Borlänge, Sweden; Kriminalvårdsstyrelsen, Norrköping, Sweden; Dept. of Clinical Neuroscience, Section for Experimental Alcohol and Drug Research, Karolinska Sjukhuset, SE-171 76 Stockholm, Sweden","Andrén, A., Institutionen för Klinisk Neurovetenskap, Karolinska Institutet, Stockholm, Sweden; Bergman, H., Institutionen för Klinisk Neurovetenskap, Karolinska Institutet, Stockholm, Sweden, Beroendecentrum Nord, Magnus Huss Klinik, Karolinska Sjukhuset, Stockholm, Sweden, Dept. of Clinical Neuroscience, Section for Experimental Alcohol and Drug Research, Karolinska Sjukhuset, SE-171 76 Stockholm, Sweden; Laurell, H., Droger och Trafik, Vägverket, Borlänge, Sweden; Schlyter, F., Kriminalvårdsstyrelsen, Norrköping, Sweden",,"addiction; alcoholism; article; car driving; clinical trial; cognitive therapy; controlled clinical trial; controlled study; drinking behavior; follow up; forensic psychiatry; health care planning; hospitalization; human; legal aspect; methodology; opiate addiction; psychologic test; psychological aspect; psychological rating scale; randomized controlled trial; social problem; socioeconomics; Sweden; Alcohol Drinking; Alcoholism; Automobile Driving; Behavior, Addictive; Cognitive Therapy; Follow-Up Studies; Forensic Psychiatry; Humans; Interview, Psychological; Opioid-Related Disorders; Psychiatric Status Rating Scales; Regional Medical Programs; Severity of Illness Index; Social Problems; Socioeconomic Factors; Sweden","Bergman, H.; Dept. of Clinical Neuroscience, , SE-171 76 Stockholm, Sweden; email: hans.bergman@ks.se",Review,"Final","",Scopus,2-s2.0-0035828254
"Du Plooy W.J.","6603900019;","Poisoning with Boophane disticha: A forensic case",2001,"Human and Experimental Toxicology","20","5",,"277","278",,17,"10.1191/096032701678227749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034922826&doi=10.1191%2f096032701678227749&partnerID=40&md5=39710e30442407b2075b24be09701304","Dept. of Pharmacol. and Therapeutics, Med. University of Southern Africa, P.O. Box 225, PO Medunsa 0204, South Africa","Du Plooy, W.J., Dept. of Pharmacol. and Therapeutics, Med. University of Southern Africa, P.O. Box 225, PO Medunsa 0204, South Africa","Boophane disticha; Buphandrin; Buphanine; Hallucination","alkaloid derivative; Boophane disticha extract; eugenol; plant extract; scopolamine; unclassified drug; article; behavior; boophane disticha; case report; chemical analysis; chemical composition; gas chromatography; hallucination; human; male; mass spectrometer; plant; plant intoxication; priority journal; sample; Administration, Oral; Adult; Forensic Medicine; Gas Chromatography-Mass Spectrometry; Hallucinations; Humans; Liliaceae; Male; Plant Extracts; Plants, Medicinal; Violence; Amaryllidaceae; Boophane disticha","du Plooy, W.J.; Dept. of Pharmacology/Therapeutics, P.O. Box 225, PO Medunsa 0204, South Africa",Article,"Final","",Scopus,2-s2.0-0034922826
"Wang S.-M., Giang Y.-S., Ling Y.-C.","8055548600;6603659037;7201526877;","Simultaneous supercritical fluid extraction and chemical derivatization for the gas chromatographic-isotope dilution mass spectrometric determination of amphetamine and methamphetamine in urine",2001,"Journal of Chromatography B: Biomedical Sciences and Applications","759","1",,"17","26",,21,"10.1016/S0378-4347(01)00195-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035812218&doi=10.1016%2fS0378-4347%2801%2900195-5&partnerID=40&md5=54353650efe2929358ff92547c6eb8ff","Department of Forensic Science, Central Police University, Kueishan, Taoyuan 33334, Taiwan; Department of Chemistry, National Tsing Hua University, Hsinchu 30043, Taiwan","Wang, S.-M., Department of Forensic Science, Central Police University, Kueishan, Taoyuan 33334, Taiwan; Giang, Y.-S., Department of Forensic Science, Central Police University, Kueishan, Taoyuan 33334, Taiwan; Ling, Y.-C., Department of Chemistry, National Tsing Hua University, Hsinchu 30043, Taiwan","Amphetamine; Chemical derivatization; Methamphetamine; Supercritical fluid extraction","Amines; Ammonium compounds; Carbon dioxide; Gas chromatography; Mass spectrometry; Wet-support; Supercritical fluid extraction; acid anhydride; ammonia; amphetamine; carbon dioxide; infusorial earth; methamphetamine; trifluoroacetic anhydride; unclassified drug; accuracy; analytic method; article; controlled study; correlation function; derivatization; drug determination; drug urine level; evaluation; gas chromatography; human; intermethod comparison; isotope dilution assay; mass spectrometry; priority journal; supercritical fluid extraction; urinalysis; Amphetamines; Calibration; Chromatography, Supercritical Fluid; Gas Chromatography-Mass Spectrometry; Humans; Methamphetamine; Sensitivity and Specificity","Giang, Y.-S.; Department of Forensic Science, , Kueishan, Taoyuan 33334, Taiwan; email: ysgiang@sun4.cpu.edu.tw",Article,"Final","",Scopus,2-s2.0-0035812218
"Dåderman A.M., Edman G.","6603825931;7003625360;","Flunitrazepam abuse and personality characteristics in male forensic psychiatric patients",2001,"Psychiatry Research","103","1",,"27","42",,24,"10.1016/S0165-1781(01)00266-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035812183&doi=10.1016%2fS0165-1781%2801%2900266-9&partnerID=40&md5=f8e1b34a020dab4c3f200119764cddf6","Department of Clinical Neuroscience, Occupational Therapy and Elderly Care Research, Karolinska Institute, Huddinge, Sweden; Department of Psychology, Division of Biological Psychology, Stockholm University, Stockholm, Sweden; Department of Psychiatry, Research and Development, Danderyd's Hospital, Danderyd, Sweden; Department of Clinical Neuroscience, Occupational Therapy and Elderly Care Research, Karolinska Institute, P.O. Box 4044, SE-141 04 Huddinge, Sweden","Dåderman, A.M., Department of Clinical Neuroscience, Occupational Therapy and Elderly Care Research, Karolinska Institute, Huddinge, Sweden, Department of Psychology, Division of Biological Psychology, Stockholm University, Stockholm, Sweden, Department of Clinical Neuroscience, Occupational Therapy and Elderly Care Research, Karolinska Institute, P.O. Box 4044, SE-141 04 Huddinge, Sweden; Edman, G., Department of Psychology, Division of Biological Psychology, Stockholm University, Stockholm, Sweden, Department of Psychiatry, Research and Development, Danderyd's Hospital, Danderyd, Sweden","Flunitrazepam abuse; Forensic psychiatry; Personality traits; Risk assessment; Robbery and weapons offences","flunitrazepam; hypnotic sedative agent; adult; article; controlled study; criminal behavior; drug abuse; forensic psychiatry; human; major clinical study; male; narcotic dependence; personality; personality disorder; priority journal; rating scale; weapon; Adult; Benzodiazepines; Flunitrazepam; Humans; Male; Mental Disorders; Personality Disorders; Prisoners; Severity of Illness Index; Substance-Related Disorders; Temperament","Dåderman, A.M.; Department of Clinical Neuroscience, P.O. Box 4044, SE-141 04 Huddinge, Sweden; email: anna.daderman@neurotec.ki.se",Article,"Final","",Scopus,2-s2.0-0035812183
"Slovenko R.","7005555497;","On making a travesty of triability",2001,"Journal of the American Academy of Psychiatry and the Law","29","2",,"136","137",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034924813&partnerID=40&md5=a378914c8a281ab6e43c55192ecef634","Wayne State University Law School, 471 W. Palmer, Detroit, MI 48202, United States","Slovenko, R., Wayne State University Law School, 471 W. Palmer, Detroit, MI 48202, United States",,"court; editorial; forensic psychiatry; human; mental health; mental patient; Criminal Law; District of Columbia; Ethics, Medical; Forensic Psychiatry; Homicide; Humans; Male; Mental Competency; Psychotropic Drugs; Schizophrenia, Paranoid","Slovenko, R.; Wayne State University Law School, 471 W. Palmer, Detroit, MI 48202, United States",Editorial,"Final","",Scopus,2-s2.0-0034924813
"Merikangas J.R.","6603917791;","A review of Stephen Soderbergh's movie, Traffic",2001,"Journal of the American Academy of Psychiatry and the Law","29","2",,"241","242",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034912102&partnerID=40&md5=1ef5be2297da35dd36fe102d4d8cfed4","1 Bradley Rd., Woodbridge, CT 06525, United States","Merikangas, J.R., 1 Bradley Rd., Woodbridge, CT 06525, United States",,"addiction; audiovisual equipment; drug traffic; economic aspect; human; poverty; short survey; Adolescent; Adult; California; Culture; Drug and Narcotic Control; Female; Forensic Psychiatry; Health Priorities; Humans; Mexico; Motion Pictures; Substance-Related Disorders","Merikangas, J.R.1 Bradley Rd., Woodbridge, CT 06525, United States",Short Survey,"Final","",Scopus,2-s2.0-0034912102
"Ma H., Huang Y., Lei H.","7403096251;56110555100;55025741700;","New Applications of FTIR Micro-spectroscopy in the Field of Forensic Science",2001,"Guang Pu Xue Yu Guang Pu Fen Xi/Spectroscopy and Spectral Analysis","21","4",,"471","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346347621&partnerID=40&md5=8aca3bc36498d7c1ee84520f1eaf8b11","Pub. Secty. Bureau of Henan Province, 450003 Zhengzhou, China; Beijing Shimadzu Sci. Instrum. E., 100029 Beijing, China","Ma, H., Pub. Secty. Bureau of Henan Province, 450003 Zhengzhou, China; Huang, Y., Pub. Secty. Bureau of Henan Province, 450003 Zhengzhou, China; Lei, H., Beijing Shimadzu Sci. Instrum. E., 100029 Beijing, China","Forensic science; FTIR micro-spectroscopy","coloring agent; paint; rodenticide; article; forensic science; infrared spectroscopy; methodology; Coloring Agents; Forensic Sciences; Paint; Rodenticides; Spectroscopy, Fourier Transform Infrared","Ma, H.; Pub. Secty. Bureau of Henan Province, 450003 Zhengzhou, China",Article,"Final","",Scopus,2-s2.0-0346347621
"Kishi K., Yasuda T., Takeshita H.","7402756935;7402397529;55641719000;","DNase I: Structure, function, and use in medicine and forensic science",2001,"Legal Medicine","3","2",,"69","83",,51,"10.1016/S1344-6223(01)00004-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034918880&doi=10.1016%2fS1344-6223%2801%2900004-9&partnerID=40&md5=1673254851ea4259c7956fe3dcd78e52","Department of Legal Medicine, Gunma University, School of Medicine, 3-39-22 Showa, Maebashi, Gunma 371-8511, Japan; Department of Biology, Fukui Medical University, Matsuoka, Fukui 910-1193, Japan","Kishi, K., Department of Legal Medicine, Gunma University, School of Medicine, 3-39-22 Showa, Maebashi, Gunma 371-8511, Japan; Yasuda, T., Department of Biology, Fukui Medical University, Matsuoka, Fukui 910-1193, Japan; Takeshita, H., Department of Legal Medicine, Gunma University, School of Medicine, 3-39-22 Showa, Maebashi, Gunma 371-8511, Japan","Deoxyribonuclease I; Dried agarose film overlay; Forensic science; Medical genetics; Single radial enzyme diffusion","deoxyribonuclease I; hypothalamus hormone; amino acid sequence; comparative study; criminology; DNA determination; drug effect; electrophoresis; enzyme activity; enzyme glycosylation; enzyme modification; enzyme purification; enzyme structure; forensic science; frog; gene locus; genetic polymorphism; hen; human; immunology; medicine; molecular evolution; nonhuman; paternity test; phenotype; review; snake","Kishi, K.; Department of Legal Medicine, 3-39-22 Showa, Maebashi, Gunma 371-8511, Japan; email: kkoichi@med.gunma-u.ac.jp",Review,"Final","",Scopus,2-s2.0-0034918880
"Macchia M., Manetto G., Mori C., Papi C., Di Pietro N., Salotti V., Bortolotti F., Tagliaro F.","7006067881;6602939733;7102283033;7003574543;14052031500;22954961600;7005050288;7006052078;","Use of β-cyclodextrin in the capillary zone electrophoretic separation of the components of clandestine heroin preparations",2001,"Journal of Chromatography A","924","1-2",,"499","506",,37,"10.1016/S0021-9673(01)00734-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035958576&doi=10.1016%2fS0021-9673%2801%2900734-8&partnerID=40&md5=e3ea564f591fcb652ea8e76bc1bbc72d","Department of Pharmaceutical Sciences, University of Pisa, 56126 Pisa, Italy; Department of Public Medicine and Health, University of Verona, 37134 Verona, Italy; GeneDia, S.r.l, Lammari, Lucca, Italy; Institute of Forensic Medicine, Catholic University of the Sacred Heart, 00168 Rome, Italy","Macchia, M., Department of Pharmaceutical Sciences, University of Pisa, 56126 Pisa, Italy; Manetto, G., Department of Public Medicine and Health, University of Verona, 37134 Verona, Italy; Mori, C., Department of Pharmaceutical Sciences, University of Pisa, 56126 Pisa, Italy; Papi, C., Department of Pharmaceutical Sciences, University of Pisa, 56126 Pisa, Italy; Di Pietro, N., GeneDia, S.r.l, Lammari, Lucca, Italy; Salotti, V., GeneDia, S.r.l, Lammari, Lucca, Italy; Bortolotti, F., Department of Public Medicine and Health, University of Verona, 37134 Verona, Italy; Tagliaro, F., Institute of Forensic Medicine, Catholic University of the Sacred Heart, 00168 Rome, Italy","Codeine; Forensic analysis; Heroin; Morphine; Narcotine","Evaporation; Optimization; pH; Separation; Rapid determination; Electrophoresis; acetylcodeine; beta cyclodextrin; buffer; codeine; diamorphine; morphine; noscapine; papaverine; phenethylamine; accuracy; analytic method; article; capillary zone electrophoresis; drug determination; drug synthesis; evaluation; evaporation; light absorption; pH; priority journal; standard; technique; temperature; beta-Cyclodextrins; Cyclodextrins; Electrophoresis, Capillary; Heroin; Reference Standards; Reproducibility of Results; Sensitivity and Specificity; Street Drugs","Macchia, M.; Dept. of Pharmaceutical Sciences, , 56126 Pisa, Italy; email: mmacchia@farm.unipi.it",Article,"Final","",Scopus,2-s2.0-0035958576
