Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Collins M.","57198092712;","Synthetic Cannabinomimetics: A Brief History and the Challenges They Pose for the Forensic Chemist",2021,"Australian Journal of Chemistry","74","6",,"405","415",,2,"10.1071/CH20322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100682236&doi=10.1071%2fCH20322&partnerID=40&md5=d2dab20664fd155968a903b360c85ac6","National Measurement Institute, 105 Delhi Road, North Ryde, NSW  2113, Australia","Collins, M., National Measurement Institute, 105 Delhi Road, North Ryde, NSW  2113, Australia",,"Chromatography; Forensic science; Mass spectrometers; Mass spectrometry; Certified reference materials; Chemistry laboratory; Identification of unknowns; Medical literatures; Reference material; Spectrometric techniques; Synthetic cannabinoids; Synthetic chemistry; Nuclear magnetic resonance","Collins, M.; National Measurement Institute, 105 Delhi Road, Australia; email: michael.collins@measurement.gov.au",Review,"Final","",Scopus,2-s2.0-85100682236
"Wille S.M.R., Van Dijck K., Van Assche A., Di Fazio V., Ramiréz-Fernandéz M.M., Vanvooren V., Samyn N.","7005210647;56398499100;57223429337;6508325504;9234999500;57193966480;6602823183;","The interest of a systematic toxicological analysis combined with forensic advice to improve the judicial investigation and final judgment in drug facilitated sexual assault cases",2021,"Pharmaceuticals","14","5","432","","",,4,"10.3390/ph14050432","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105872868&doi=10.3390%2fph14050432&partnerID=40&md5=198d8557ac2f42421ff0952c4fce835d","National Institute of Criminalistics and Criminology (NICC), Unit Toxicology, Brussels, 1120, Belgium; National Institute of Criminalistics and Criminology (NICC), Unit Forensic Advice, Brussels, 1120, Belgium; National Institute of Criminalistics and Criminology (NICC), Unit DNA Analysis, Brussels, 1120, Belgium","Wille, S.M.R., National Institute of Criminalistics and Criminology (NICC), Unit Toxicology, Brussels, 1120, Belgium; Van Dijck, K., National Institute of Criminalistics and Criminology (NICC), Unit Forensic Advice, Brussels, 1120, Belgium; Van Assche, A., National Institute of Criminalistics and Criminology (NICC), Unit Forensic Advice, Brussels, 1120, Belgium; Di Fazio, V., National Institute of Criminalistics and Criminology (NICC), Unit Toxicology, Brussels, 1120, Belgium; Ramiréz-Fernandéz, M.M., National Institute of Criminalistics and Criminology (NICC), Unit Toxicology, Brussels, 1120, Belgium; Vanvooren, V., National Institute of Criminalistics and Criminology (NICC), Unit DNA Analysis, Brussels, 1120, Belgium; Samyn, N., National Institute of Criminalistics and Criminology (NICC), Unit Toxicology, Brussels, 1120, Belgium","Drug facilitated sexual assault (DFSA); Judicial investigation; Sexual assault; Toxicological analysis","alcohol; non prescription drug; prescription drug; recreational drug; adolescent; adult; alcohol consumption; Article; blood sampling; child; controlled study; decision making; drug-facilitated sexual assault; female; forensic evidence; forensic science; human; jurisprudence; male; prevalence; substance use; toxicology; urine sampling","Wille, S.M.R.; National Institute of Criminalistics and Criminology (NICC), Belgium; email: Sarah.Wille@just.fgov.be",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85105872868
"Lemos V.F., Ortiz R.S., Limberger R.P.","57221687341;35218046000;7003300268;","Forensic analysis of anabolic steroids tablets composition using attenuated total reflection Fourier transform infrared microspectroscopy (µATR-FTIR) mapping",2021,"Journal of Forensic Sciences","66","3",,"837","845",,4,"10.1111/1556-4029.14671","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099874634&doi=10.1111%2f1556-4029.14671&partnerID=40&md5=aab16d85c48e7d8e0e4a3d7c446e2810","General Institute of Forensics of Rio Grande do Sul - IGP-RS, Porto Alegre, RS, Brazil; Department of Analysis, Federal University of Rio Grande do Sul - UFRGS, Porto Alegre, RS, Brazil; Rio Grande do Sul Superintendence, Brazilian Federal Police, Porto Alegre, RS, Brazil; Brazilian National Institute of Forensic Science and Technology - INCT FORENSE, Porto Alegre, RS, Brazil","Lemos, V.F., General Institute of Forensics of Rio Grande do Sul - IGP-RS, Porto Alegre, RS, Brazil, Department of Analysis, Federal University of Rio Grande do Sul - UFRGS, Porto Alegre, RS, Brazil; Ortiz, R.S., Rio Grande do Sul Superintendence, Brazilian Federal Police, Porto Alegre, RS, Brazil, Brazilian National Institute of Forensic Science and Technology - INCT FORENSE, Porto Alegre, RS, Brazil; Limberger, R.P., Department of Analysis, Federal University of Rio Grande do Sul - UFRGS, Porto Alegre, RS, Brazil, Brazilian National Institute of Forensic Science and Technology - INCT FORENSE, Porto Alegre, RS, Brazil","anabolic steroids; chemical image; chemical mapping; distribution maps; falsified drugs; middle infrared microspectroscopy; unregistered drugs; µATR-FTIR","counterfeit drug; testosterone derivative; chemistry; drug traffic; human; infrared spectroscopy; procedures; tablet manufacture; Counterfeit Drugs; Drug Trafficking; Humans; Spectroscopy, Fourier Transform Infrared; Tablets; Testosterone Congeners","Lemos, V.F.; General Institute of Forensics of Rio Grande do Sul - IGP-RSBrazil; email: lemos.vfl@gmail.com
Lemos, V.F.; Department of Analysis, Brazil; email: lemos.vfl@gmail.com",Article,"Final","",Scopus,2-s2.0-85099874634
"Felipe Montiel N., Parrilla M., Beltrán V., Nuyts G., Van Durme F., De Wael K.","57216357009;55241681100;57222289355;37093681100;55842395700;8580814900;","The opportunity of 6-monoacetylmorphine to selectively detect heroin at preanodized screen printed electrodes",2021,"Talanta","226",,"122005","","",,18,"10.1016/j.talanta.2020.122005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099866017&doi=10.1016%2fj.talanta.2020.122005&partnerID=40&md5=8cab7cf3c2ec3ea3132e7616a9f62d86","AXES Research Group, Department of Bioscience Engineering, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium; NANOlab Center of Excellence, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Drugs and Toxicology Department, National Institute for Criminalistics and Criminology (NICC), Vilvoordsesteenweg 100, Brussels, 1120, Belgium","Felipe Montiel, N., AXES Research Group, Department of Bioscience Engineering, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium, NANOlab Center of Excellence, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Parrilla, M., AXES Research Group, Department of Bioscience Engineering, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium, NANOlab Center of Excellence, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Beltrán, V., AXES Research Group, Department of Bioscience Engineering, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium, NANOlab Center of Excellence, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Nuyts, G., AXES Research Group, Department of Bioscience Engineering, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium, NANOlab Center of Excellence, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Van Durme, F., Drugs and Toxicology Department, National Institute for Criminalistics and Criminology (NICC), Vilvoordsesteenweg 100, Brussels, 1120, Belgium; De Wael, K., AXES Research Group, Department of Bioscience Engineering, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium, NANOlab Center of Excellence, University of Antwerp, Groenenborgerlaan 171, Antwerp, 2020, Belgium","6-Monoacetylmorphine; Cutting agents; Electrochemical fingerprint; Forensics; Heroin; Pretreated screen-printed electrodes","Aromatic compounds; Cyclic voltammetry; Degradation; Electrochemical impedance spectroscopy; Fourier transform infrared spectroscopy; Scanning electron microscopy; Screening; 6-monoacetylmorphine; 6-monoacetylmorphine (6-MAM); Alkaline conditions; Degradation products; Lower limits of detections; Screen printed electrodes; Selective detection; Spectroscopic technique; Electrochemical electrodes; 6-O-monoacetylmorphine; diamorphine; morphine derivative; electrochemical analysis; electrode; limit of detection; reproducibility; Electrochemical Techniques; Electrodes; Heroin; Limit of Detection; Morphine Derivatives; Reproducibility of Results","De Wael, K.; AXES Research Group, Groenenborgerlaan 171, Belgium; email: karolien.dewael@uantwerpen.be",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85099866017
"Schenck C.H., Bornemann M.C., Kaplish N., Eiser A.S.","7006007387;57212481426;26326894400;7004245358;","Sleep-related (psychogenic) dissociative disorders as parasomnias associated with a psychiatric disorder: Update on reported cases",2021,"Journal of Clinical Sleep Medicine","17","4",,"803","810",,4,"10.5664/JCSM.9048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103920410&doi=10.5664%2fJCSM.9048&partnerID=40&md5=6a434d0e42f72929195bc0bdf9305317","Minnesota Regional Sleep Disorders Center, Hennepin County Medical Center, Minneapolis, MN, United States; Department of Psychiatry, University of Minnesota Medical School, Minneapolis, MN, United States; Sleep Disorders Center, Michigan Medicine, University of Michigan, Ann Arbor, MI, United States; Department of Neurology, Michigan Medicine, University of Michigan, Ann Arbor, MI, United States; Department of Psychiatry, Michigan Medicine, University of Michigan, Ann Arbor, MI, United States","Schenck, C.H., Minnesota Regional Sleep Disorders Center, Hennepin County Medical Center, Minneapolis, MN, United States, Department of Psychiatry, University of Minnesota Medical School, Minneapolis, MN, United States; Bornemann, M.C., Minnesota Regional Sleep Disorders Center, Hennepin County Medical Center, Minneapolis, MN, United States; Kaplish, N., Sleep Disorders Center, Michigan Medicine, University of Michigan, Ann Arbor, MI, United States, Department of Neurology, Michigan Medicine, University of Michigan, Ann Arbor, MI, United States; Eiser, A.S., Sleep Disorders Center, Michigan Medicine, University of Michigan, Ann Arbor, MI, United States, Department of Psychiatry, Michigan Medicine, University of Michigan, Ann Arbor, MI, United States","Dissociative disorders; Nocturnal dissociative disorders; Nocturnal seizures; Non-REM parasomnias; Parasomnia overlap disorder; Parasomnias; Post-traumatic stress disorder; Sleep forensics; Sleep-related dissociative disorders; Trauma; Video-polysomnography","clomipramine; clonazepam; hemoglobin; imipramine; melatonin; ramelteon; sertraline; adolescent; adult; amnesia; anxiety disorder; apnea hypopnea index; Article; Beck Depression Inventory; bedtime dosage; behavior disorder; behavior therapy; child; child abuse; clinical feature; continuous positive airway pressure; contusion; daytime somnolence; differential diagnosis; disease association; dissociative disorder; dissociative experiences scale; divorce; domestic violence; drowsiness; drug withdrawal; electroencephalogram; electroencephalography; emotional abuse; exploding head syndrome; faintness; family therapy; female; follow up; group therapy; human; hypnosis; insomnia; leg fracture; leg movement; male; mental disease; middle aged; mood disorder; multiple personality; narcolepsy; nightmare; nocturnal enuresis; nocturnal seizure; oxygen desaturation; panic; parasomnia; patient counseling; pelvis fracture; physical abuse; play therapy; polysomnography; posttraumatic stress disorder; preschool child; psychogenic nonepileptic seizure; psychotherapy; psychotrauma; REM sleep; restlessness; school child; sexual trauma; sleep deprivation; sleep disorder; sleep disordered breathing; sleep related dissociative disorder; sleep waking cycle; sleep walking; slow wave sleep; stage 1 sleep; suicide attempt; systematic review; tic; tonic clonic seizure; treatment failure; trichotillomania; wakefulness; young adult; dissociative disorder; parasomnia; sleep; sleep disorder; Dissociative Disorders; Humans; Parasomnias; REM Sleep Behavior Disorder; Sleep; Sleep Wake Disorders","Schenck, C.H.; Minnesota Regional Sleep Disorders Center, 701 Park Ave, United States; email: schen010@umn.edu",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85103920410
"Braz A., Santos Silva C., Peixoto A.C., Pimentel M.F., Pereira G., Caixeta Castro Souza Braga P., Martini A.L., Lino Fernandes Alcântara T.","55906094700;57221819986;57221817384;7006799228;24923163800;57221820459;57221816044;57221815267;","Preliminary study on the identification of synthetic cathinones in street seized samples by Raman spectroscopy and chemometrics",2021,"Journal of Raman Spectroscopy","52","4",,"901","913",,4,"10.1002/jrs.6074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100314740&doi=10.1002%2fjrs.6074&partnerID=40&md5=684eef4c687867091d9e1d2178ce1df3","Department of Chemistry, Slippery Rock University of Pennsylvania, Slippery Rock, PA, United States; Department of Chemical Engineering, Federal University of Pernambuco, Recife, Pernambuco, Brazil; Department of Fundamental Chemistry, Federal University of Pernambuco, Recife, Pernambuco, Brazil; Superintendence of the Technical-Scientific Police of Goiás, Institute of Criminalistics Leonardo Rodrigues, Goiânia, Goiás, Brazil","Braz, A., Department of Chemistry, Slippery Rock University of Pennsylvania, Slippery Rock, PA, United States; Santos Silva, C., Department of Chemical Engineering, Federal University of Pernambuco, Recife, Pernambuco, Brazil; Peixoto, A.C., Department of Fundamental Chemistry, Federal University of Pernambuco, Recife, Pernambuco, Brazil; Pimentel, M.F., Department of Chemical Engineering, Federal University of Pernambuco, Recife, Pernambuco, Brazil; Pereira, G., Department of Fundamental Chemistry, Federal University of Pernambuco, Recife, Pernambuco, Brazil; Caixeta Castro Souza Braga, P., Superintendence of the Technical-Scientific Police of Goiás, Institute of Criminalistics Leonardo Rodrigues, Goiânia, Goiás, Brazil; Martini, A.L., Superintendence of the Technical-Scientific Police of Goiás, Institute of Criminalistics Leonardo Rodrigues, Goiânia, Goiás, Brazil; Lino Fernandes Alcântara, T., Superintendence of the Technical-Scientific Police of Goiás, Institute of Criminalistics Leonardo Rodrigues, Goiânia, Goiás, Brazil","cathinones; chemometrics; MCR-ALS; new psychoactive substances; Raman spectroscopy",,"Braz, A.; Department of Chemistry, United States; email: andre.braz@sru.edu",Article,"Final","",Scopus,2-s2.0-85100314740
"Parey M., Rasul I.","37006810500;12796887500;","Measuring the Market Size for Cannabis: A New Approach Using Forensic Economics",2021,"Economica","88","350",,"297","338",,2,"10.1111/ecca.12354","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097020778&doi=10.1111%2fecca.12354&partnerID=40&md5=1397d9c09265a767d0618a49b6a0cac6","University of Surrey and IFS, United Kingdom; University College London and IFS, United Kingdom","Parey, M., University of Surrey and IFS, United Kingdom; Rasul, I., University College London and IFS, United Kingdom",,"black market; cost-benefit analysis; demand-side management; economic policy; forensic science; legislation; market conditions; medicinal plant; United Kingdom; Cannabis; Nicotiana tabacum",,Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85097020778
"Taylor L., Remeškevičius V., Saskoy L., Brodie T., Mahmud J., Moir H., Brouner J., Howe C., Thatti B., Connell S.O., Trotter G., Rooney B.","57217138970;57217129460;57217130547;57194278228;57217129461;35084029800;23983969800;55786874700;57215420370;57217131952;57194283206;57194288055;","Determination of ethanol in micro-volumes of blood by headspace gas chromatography: Statistical comparison between capillary and venous sampling sites",2021,"Medicine, Science and the Law","61","2",,"86","96",,4,"10.1177/0025802420928632","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086361353&doi=10.1177%2f0025802420928632&partnerID=40&md5=1884eb4ba33f5fa919488e079a11f91b","Applied and Human Sciences, Kingston University, United Kingdom; Medical Bureau of Road Safety, University College Dublin, Ireland","Taylor, L., Applied and Human Sciences, Kingston University, United Kingdom; Remeškevičius, V., Applied and Human Sciences, Kingston University, United Kingdom; Saskoy, L., Applied and Human Sciences, Kingston University, United Kingdom; Brodie, T., Applied and Human Sciences, Kingston University, United Kingdom; Mahmud, J., Applied and Human Sciences, Kingston University, United Kingdom; Moir, H., Applied and Human Sciences, Kingston University, United Kingdom; Brouner, J., Applied and Human Sciences, Kingston University, United Kingdom; Howe, C., Applied and Human Sciences, Kingston University, United Kingdom; Thatti, B., Applied and Human Sciences, Kingston University, United Kingdom; Connell, S.O., Medical Bureau of Road Safety, University College Dublin, Ireland; Trotter, G., Applied and Human Sciences, Kingston University, United Kingdom; Rooney, B., Applied and Human Sciences, Kingston University, United Kingdom","blood alcohol; capillary blood; forensic science; Road Traffic Act; Toxicology","alcohol; adult; alcohol blood level; blood; blood sampling; capillary; comparative study; drunken driving; female; flame ionization detection; gas chromatography; human; legislation and jurisprudence; male; microvasculature; procedures; United Kingdom; vein; Adult; Blood Alcohol Content; Blood Specimen Collection; Capillaries; Chromatography, Gas; Driving Under the Influence; Ethanol; Female; Flame Ionization; Humans; Male; Microvessels; United Kingdom; Veins","Rooney, B.; Applied and Human Sciences, United Kingdom; email: b.rooney@kingston.ac.uk",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85086361353
"Lobato-Freitas C., Brito-Da-costa A.M., Dinis-Oliveira R.J., Carmo H., Carvalho F., Silva J.P., Dias-Da-silva D.","57222318737;57219569424;14053913800;6602890128;7103070417;7403023631;57867385000;","Overview of synthetic cannabinoids adb-fubinaca and amb-fubinaca: Clinical, analytical, and forensic implications",2021,"Pharmaceuticals","14","3","186","1","39",,12,"10.3390/ph14030186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102245299&doi=10.3390%2fph14030186&partnerID=40&md5=124f84d03bcc847ae805eae775285c3d","UCIBIO-REQUIMTE, Laboratory of Toxicology, Department of Biological Sciences, Faculty of Pharmacy, University of Porto, Porto, 4050-313, Portugal; IINFACTS-Institute of Research and Advanced Training in Health Sciences and Technologies, Department of Sciences, University Institute of Health Sciences (IUCS), CESPU, CRL, Gandra, 4585-116, Portugal; Department of Public Health and Forensic Sciences, and Medical Education, Faculty of Medicine, University of Porto, Porto, 4200-319, Portugal","Lobato-Freitas, C., UCIBIO-REQUIMTE, Laboratory of Toxicology, Department of Biological Sciences, Faculty of Pharmacy, University of Porto, Porto, 4050-313, Portugal; Brito-Da-costa, A.M., IINFACTS-Institute of Research and Advanced Training in Health Sciences and Technologies, Department of Sciences, University Institute of Health Sciences (IUCS), CESPU, CRL, Gandra, 4585-116, Portugal; Dinis-Oliveira, R.J., UCIBIO-REQUIMTE, Laboratory of Toxicology, Department of Biological Sciences, Faculty of Pharmacy, University of Porto, Porto, 4050-313, Portugal, IINFACTS-Institute of Research and Advanced Training in Health Sciences and Technologies, Department of Sciences, University Institute of Health Sciences (IUCS), CESPU, CRL, Gandra, 4585-116, Portugal, Department of Public Health and Forensic Sciences, and Medical Education, Faculty of Medicine, University of Porto, Porto, 4200-319, Portugal; Carmo, H., UCIBIO-REQUIMTE, Laboratory of Toxicology, Department of Biological Sciences, Faculty of Pharmacy, University of Porto, Porto, 4050-313, Portugal; Carvalho, F., UCIBIO-REQUIMTE, Laboratory of Toxicology, Department of Biological Sciences, Faculty of Pharmacy, University of Porto, Porto, 4050-313, Portugal; Silva, J.P., UCIBIO-REQUIMTE, Laboratory of Toxicology, Department of Biological Sciences, Faculty of Pharmacy, University of Porto, Porto, 4050-313, Portugal; Dias-Da-silva, D., UCIBIO-REQUIMTE, Laboratory of Toxicology, Department of Biological Sciences, Faculty of Pharmacy, University of Porto, Porto, 4050-313, Portugal, IINFACTS-Institute of Research and Advanced Training in Health Sciences and Technologies, Department of Sciences, University Institute of Health Sciences (IUCS), CESPU, CRL, Gandra, 4585-116, Portugal","Intoxication; Metabolism; Synthetic cannabinoids (SCs), psychoactive substances; Toxicity","ADB FUBINACA; AMB FUBINACA; biological marker; cannabinoid receptor agonist; unclassified drug; chemical analysis; controlled study; drug abuse; drug structure; drug synthesis; forensic science; physical chemistry; prevalence; Review; structure analysis; toxicology; urinary excretion","Silva, J.P.; UCIBIO-REQUIMTE, Portugal; email: jpmsilva@ff.up.pt
Dias-Da-silva, D.; UCIBIO-REQUIMTE, Portugal; email: dsilva@ff.up.pt
Dias-Da-silva, D.; IINFACTS-Institute of Research and Advanced Training in Health Sciences and Technologies, Portugal; email: dsilva@ff.up.pt",Review,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85102245299
"Degreef M., Vits L., Berry E.M., Maudens K.E.K., Van Nuijs A.L.N.","57200815117;57222278489;57209307783;6506850613;57205552039;","Quantification of 54 Benzodiazepines and Z-Drugs, Including 20 Designer Ones, in Plasma",2021,"Journal of Analytical Toxicology","45","2",,"141","153",,4,"10.1093/jat/bkaa059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102152876&doi=10.1093%2fjat%2fbkaa059&partnerID=40&md5=9d1534c6c98a7fb9f200d9068191f1cb","Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B-2610, Belgium; Eurofins Forensics Belgium, Lieven Bauwensstraat 6, Bruges, B-8200, Belgium","Degreef, M., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B-2610, Belgium; Vits, L., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B-2610, Belgium; Berry, E.M., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B-2610, Belgium; Maudens, K.E.K., Eurofins Forensics Belgium, Lieven Bauwensstraat 6, Bruges, B-8200, Belgium; Van Nuijs, A.L.N., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B-2610, Belgium",,"3 oh flubromazepam; 4 oh midazolam; 7 amino 1,3 dihydro 5 phenyl 2h 1,4 benzodiazepin 2 one; 7 amino clonazepam; 7 amino clonazepam d4; 7 amino flunitrazepam d7; 7 amino nitrazepam d 5; 7 aminoflunitrazepam; adinazolam; alpha oh alprazolam; alpha oh midazolam; alpha oh triazolam; alprazolam; alprazolam d5; bentazepam; benzodiazepine derivative; bromazepam; bromazepam d4; brotizolam; chlordiazepoxide; clobazam; clobazam d5; clonazepam; clonazepam d4; clonazolam; cloniprazepam; clotiazepam; cloxazolam; dealkylflurazepam; delorazepam; deschloro etizolam; diazepam; diazepam d5; diclazepam; ethyl loflazepate; etizolam; flubromazepam; flubromazolam; flunitrazepam; flurazepam; flurazepam d10; halazepam; loprazolam; lorazepam; lormetazepam; meclonazepam; medazepam; metizolam; midazolam; midazolam d4; nifoxipam; nitrazepam; norclobazam; nordazepam; nordazepam d5; norflunitrazepam; norflunitrazepam d4; norflurazepam d4; oxazepam; oxazepam d5; phenazepam; pivoxazepam; prazepam; prazepam d5; pyrazolam; temazepam; tetrazepam; triazolam; unclassified drug; zolpidem; zopiclone; benzodiazepine derivative; cloxazolam; designer drug; Article; controlled study; drug monitoring; environmental temperature; limit of quantitation; liquid chromatography; liquid liquid extraction; measurement accuracy; qualitative analysis; quantitative analysis; solid phase extraction; triple quadrupole mass spectrometry; human; limit of detection; plasma; tandem mass spectrometry; Benzodiazepines; Chromatography, Liquid; Designer Drugs; Humans; Limit of Detection; Liquid-Liquid Extraction; Plasma; Solid Phase Extraction; Tandem Mass Spectrometry","Degreef, M.; Toxicological Centre, Universiteitsplein 1, Belgium; email: maarten.degreef@uantwerpen.be",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85102152876
"Crook S.M., Quinton R.A.","56964843900;57216833946;","Cerebral Vascular Thrombosis Associated With Ulcerative Colitis and Primary Sclerosing Cholangitis",2021,"The American journal of forensic medicine and pathology","42","1",,"81","84",,,"10.1097/PAF.0000000000000592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102018334&doi=10.1097%2fPAF.0000000000000592&partnerID=40&md5=9621b97becce143cb29c7cdb6741d239",,"Crook, S.M.; Quinton, R.A.",,"adult; brain hemorrhage; case report; complication; etiology; human; male; occlusive cerebrovascular disease; pathology; sclerosing cholangitis; subarachnoid hemorrhage; sudden death; ulcerative colitis; Adult; Cerebral Hemorrhage; Cholangitis, Sclerosing; Colitis, Ulcerative; Death, Sudden; Humans; Intracranial Thrombosis; Male; Subarachnoid Hemorrhage",,Article,"Final","",Scopus,2-s2.0-85102018334
"Custódio M.F., Magalhães L.O., Arantes L.C., Braga J.W.B.","57221919067;57196566333;14630097200;7004881648;","Identification of synthetic drugs on seized blotter papers using ATR-FTIR and PLS-DA: Routine application in a forensic laboratory",2021,"Journal of the Brazilian Chemical Society","32","3",,"513","522",,6,"10.21577/0103-5053.20200205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100553027&doi=10.21577%2f0103-5053.20200205&partnerID=40&md5=91c10ba5b97e4bb1909be1a02b6aa00a","Instituto de Química, Universidade de Brasília, CP 4478, Brasília-DF, 70910-900, Brazil; Seção de Perícias e Análises Laboratoriais, Instituto de Criminalística, Polícia Civil do Distrito Federal, Brasília-DF, 70610-907, Brazil","Custódio, M.F., Instituto de Química, Universidade de Brasília, CP 4478, Brasília-DF, 70910-900, Brazil; Magalhães, L.O., Instituto de Química, Universidade de Brasília, CP 4478, Brasília-DF, 70910-900, Brazil; Arantes, L.C., Seção de Perícias e Análises Laboratoriais, Instituto de Criminalística, Polícia Civil do Distrito Federal, Brasília-DF, 70610-907, Brazil; Braga, J.W.B., Instituto de Química, Universidade de Brasília, CP 4478, Brasília-DF, 70910-900, Brazil","Blotter papers; Chemometrics; NBOH; NBOMe; Routine analysis; Synthetic drugs",,"Braga, J.W.B.; Instituto de Química, CP 4478, Brazil; email: jez@unb.br",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85100553027
"Dawson D., Sprajcer M., Thomas M.","7402379938;55220021800;55347893900;","How much sleep do you need? A comprehensive review of fatigue related impairment and the capacity to work or drive safely",2021,"Accident Analysis and Prevention","151",,"105955","","",,17,"10.1016/j.aap.2020.105955","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098135986&doi=10.1016%2fj.aap.2020.105955&partnerID=40&md5=3f040c83a739982da465709cc7b4feda","Appleton Institute, Central Queensland University, Adelaide, South Australia, Australia","Dawson, D., Appleton Institute, Central Queensland University, Adelaide, South Australia, Australia; Sprajcer, M., Appleton Institute, Central Queensland University, Adelaide, South Australia, Australia; Thomas, M., Appleton Institute, Central Queensland University, Adelaide, South Australia, Australia","Drink driving; Fatigue; Impairment; Law","Laws and legislation; Sleep research; Wakes; Blood-alcohol concentration; Developed countries; Drink driving; Drug concentration; Impairment; Law; Legal principles; Public education programs; Sleep/wake; Wake behavior; Accidents; car driving; comparative study; fatigue; human; New Jersey; prevention and control; sleep; traffic accident; Accidents, Traffic; Automobile Driving; Fatigue; Humans; New Jersey; Sleep","Dawson, D.; Central Queensland University, 44 Greenhill Road, Australia; email: drew.dawson@cqu.edu.au",Article,"Final","",Scopus,2-s2.0-85098135986
