Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Brueggemann M., Karu E., Hoffmann T.",55831222100;56622953500;41561458500;,Critical assessment of ionization patterns and applications of ambient desorption/ionization mass spectrometry using FAPA-MS,2016,Journal of Mass Spectrometry,51,2,NA,141,149,NA,12,10.1002/jms.3733,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963569956&doi=10.1002%2fjms.3733&partnerID=40&md5=ef9bab8dd2310603946eec0d8a766558,"Institute of Inorganic and Analytical Chemistry, Johannes Gutenberg University Mainz, Duesbergweg 10-14, Mainz, 55128, Germany","Brüggemann, M., Institute of Inorganic and Analytical Chemistry, Johannes Gutenberg University Mainz, Duesbergweg 10-14, Mainz, 55128, Germany; Karu, E., Institute of Inorganic and Analytical Chemistry, Johannes Gutenberg University Mainz, Duesbergweg 10-14, Mainz, 55128, Germany; Hoffmann, T., Institute of Inorganic and Analytical Chemistry, Johannes Gutenberg University Mainz, Duesbergweg 10-14, Mainz, 55128, Germany",adduct formation; ambient desorption/ionization mass spectrometry; flowing atmospheric-pressure afterglow; ionization mechanism; soft ionization,Atmospheric ionization; Atmospheric pressure; Carboxylic acids; Ionization; Ions; Ketones; Mass spectrometry; Molecular oxygen; Negative ions; Spectrometry; Adduct formation; Ambient desorption/ionization mass spectrometries; flowing atmospheric-pressure afterglow; Ionization mechanisms; Soft ionization; Desorption; alcohol derivative; aldehyde; alkaloid; alkane; anion; carboxylic acid; cation; cocaine; ketone; nitrogen; oxygen; peroxide; aerosol; Article; controlled study; desorption; flowing atmospheric pressure afterglow mass spectrometry; ionization; mass spectrometry; molecular weight; priority journal; tandem mass spectrometry; vapor pressure,"Hoffmann, T.; Institute of Inorganic and Analytical Chemistry, Duesbergweg 10-14, Germany; email: t.hoffmann@uni-mainz.de",Article,Final,NA,Scopus,2-s2.0-84963569956,,IFSMS 2016,Drugs,Drugs
"De Carvalho T.C., Tosato F., Souza L.M., Santos H., Merlo B.B., Ortiz R.S., Rodrigues R.R.T., Filgueiras P.R., França H.S., Augusti R., Romão W., Vaz B.G.",57052509300;57159258500;56180791200;57155864600;56085928600;35218046000;56949906300;36052984700;29067740800;56249609600;57198083811;57209170765;,Thin layer chromatography coupled to paper spray ionization mass spectrometry for cocaine and its adulterants analysis,2016,Forensic Science International,262,NA,NA,56,65,NA,27,10.1016/j.forsciint.2016.02.039,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960194362&doi=10.1016%2fj.forsciint.2016.02.039&partnerID=40&md5=c2e7c96181dd1929384370ae404fac82,"Instituto de Química, Universidade Federal de Goiás, Goiânia, GO, 74001-970, Brazil; Laboratório de Petroleômica e Química Forense, Departamento de Química, Universidade Federal do Espírito Santo, Vitória, ES, 29075-910, Brazil; Laboratório de Química Legal, Superintendencia de Policia Tecnico-Cientifica da Policia Civil do Estado do Espirito Santo, Vitória, ES, 29045-300, Brazil; Superintendência de Polícia Federal no Estado do Rio Grande do Sul, Porto Alegre, RS, 90160-093, Brazil; Instituto Federal do Espírito Santo, Vila Velha, ES, 29106-010, Brazil; Departamento de Química, Universidade Federal de Minas Gerais, Belo Horizonte, MG, 31270-901, Brazil","De Carvalho, T.C., Instituto de Química, Universidade Federal de Goiás, Goiânia, GO, 74001-970, Brazil; Tosato, F., Laboratório de Petroleômica e Química Forense, Departamento de Química, Universidade Federal do Espírito Santo, Vitória, ES, 29075-910, Brazil; Souza, L.M., Laboratório de Petroleômica e Química Forense, Departamento de Química, Universidade Federal do Espírito Santo, Vitória, ES, 29075-910, Brazil; Santos, H., Laboratório de Petroleômica e Química Forense, Departamento de Química, Universidade Federal do Espírito Santo, Vitória, ES, 29075-910, Brazil; Merlo, B.B., Laboratório de Química Legal, Superintendencia de Policia Tecnico-Cientifica da Policia Civil do Estado do Espirito Santo, Vitória, ES, 29045-300, Brazil; Ortiz, R.S., Superintendência de Polícia Federal no Estado do Rio Grande do Sul, Porto Alegre, RS, 90160-093, Brazil; Rodrigues, R.R.T., Laboratório de Petroleômica e Química Forense, Departamento de Química, Universidade Federal do Espírito Santo, Vitória, ES, 29075-910, Brazil; Filgueiras, P.R., Laboratório de Petroleômica e Química Forense, Departamento de Química, Universidade Federal do Espírito Santo, Vitória, ES, 29075-910, Brazil; França, H.S., Instituto Federal do Espírito Santo, Vila Velha, ES, 29106-010, Brazil; Augusti, R., Departamento de Química, Universidade Federal de Minas Gerais, Belo Horizonte, MG, 31270-901, Brazil; Romão, W., Laboratório de Petroleômica e Química Forense, Departamento de Química, Universidade Federal do Espírito Santo, Vitória, ES, 29075-910, Brazil, Instituto Federal do Espírito Santo, Vila Velha, ES, 29106-010, Brazil; Vaz, B.G., Instituto de Química, Universidade Federal de Goiás, Goiânia, GO, 74001-970, Brazil, Laboratório de Petroleômica e Química Forense, Departamento de Química, Universidade Federal do Espírito Santo, Vitória, ES, 29075-910, Brazil",Cocaine; Paper spray ionization; PS-MS; TLC,"benzocaine; caffeine; cocaine; lidocaine; phenacetin; benzocaine; caffeine; cocaine; lidocaine; narcotic agent; phenacetin; Article; calibration; chemical structure; controlled study; electrospray; forensic identification; limit of detection; mass spectrometry; mathematical analysis; paper spray ionization mass spectrometry; priority journal; process optimization; proton transport; quantitative analysis; reliability; reproducibility; sensitivity analysis; separation technique; standard; tandem mass spectrometry; thin layer chromatography; chemistry; drug contamination; human; mass spectrometry; procedures; thin layer chromatography; Benzocaine; Caffeine; Chromatography, Thin Layer; Cocaine; Drug Contamination; Humans; Lidocaine; Mass Spectrometry; Narcotics; Phenacetin","Romão, W.; Instituto Federal do Espírito SantoBrazil; email: wandersonromao@gmail.com",Article,Final,NA,Scopus,2-s2.0-84960194362,,IFSMS 2016,Drugs,Drugs
"De Jong M., Sleegers N., Kim J., Van Durme F., Samyn N., Wang J., De Wael K.",57146467900;57148444200;56103241400;55842395700;6602823183;7701314455;8580814900;,Electrochemical fingerprint of street samples for fast on-site screening of cocaine in seized drug powders,2016,Chemical Science,7,3,NA,2364,2370,NA,76,10.1039/c5sc04309c,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959377630&doi=10.1039%2fc5sc04309c&partnerID=40&md5=d3168718ad0891dee19dd0708d647a54,"AXES Research Group, Chemistry Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Department of Nanoengineering, University California San DiegoCA  92093, United States; National Institute for Criminalistics and Criminology (NICC), Vilvoordsesteenweg 100, Brussels, 1120, Belgium","De Jong, M., AXES Research Group, Chemistry Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium, National Institute for Criminalistics and Criminology (NICC), Vilvoordsesteenweg 100, Brussels, 1120, Belgium; Sleegers, N., AXES Research Group, Chemistry Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium; Kim, J., Department of Nanoengineering, University California San DiegoCA  92093, United States; Van Durme, F., National Institute for Criminalistics and Criminology (NICC), Vilvoordsesteenweg 100, Brussels, 1120, Belgium; Samyn, N., National Institute for Criminalistics and Criminology (NICC), Vilvoordsesteenweg 100, Brussels, 1120, Belgium; Wang, J., Department of Nanoengineering, University California San DiegoCA  92093, United States; De Wael, K., AXES Research Group, Chemistry Department, Groenenborgerlaan 171, Antwerp, 2020, Belgium",NA,Binary mixtures; On the spots; Seized drugs; Site screening; Voltammetric response; Screening,"De Wael, K.; AXES Research Group, Groenenborgerlaan 171, Belgium; email: karolien.dewael@uantwerpen.be",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-84959377630,,IFSMS 2016,Drugs,Drugs
"Mallette J.R., Casale J.F., Jordan J., Morello D.R., Beyer P.M.",23982948600;7004165743;57188677672;9274683200;57188687704;,Geographically Sourcing Cocaine's Origin - Delineation of the Nineteen Major Coca Growing Regions in South America,2016,Scientific Reports,6,NA,23520,NA,NA,NA,15,10.1038/srep23520,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962302943&doi=10.1038%2fsrep23520&partnerID=40&md5=ef9a9b30671069a454750176789fe993,"U.S. Drug Enforcement Administration, Special Testing and Research Laboratory, Dulles, VA  20166, United States; National Geospatial Intelligence Agency, Springfield, VA  20150, United States; U.S. Drug Enforcement Administration, Intelligence Division, Arlington, VA  22202, United States","Mallette, J.R., U.S. Drug Enforcement Administration, Special Testing and Research Laboratory, Dulles, VA  20166, United States; Casale, J.F., U.S. Drug Enforcement Administration, Special Testing and Research Laboratory, Dulles, VA  20166, United States; Jordan, J., National Geospatial Intelligence Agency, Springfield, VA  20150, United States; Morello, D.R., U.S. Drug Enforcement Administration, Special Testing and Research Laboratory, Dulles, VA  20166, United States; Beyer, P.M., U.S. Drug Enforcement Administration, Intelligence Division, Arlington, VA  22202, United States",NA,"alkaloid; deuterium; oxygen; chemistry; classification; coca; growth, development and aging; machine learning; mass spectrometry; phylogeography; South America; Alkaloids; Coca; Deuterium; Machine Learning; Mass Spectrometry; Oxygen Isotopes; Phylogeography; South America","Mallette, J.R.; U.S. Drug Enforcement Administration, United States; email: Jennifer.R.Mallette@usdoj.gov",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-84962302943,,IFSMS 2016,Drugs,Drugs
"Marcelo M.C.A., Fiorentin T.R., Mariotti K.C., Ortiz R.S., Limberger R.P., Ferrão M.F.",56263533100;55899357800;55322641000;35218046000;7003300268;8348726000;,"Determination of cocaine and its main adulterants in seized drugs from Rio Grande do Sul, Brazil, by a Doehlert optimized LC-DAD method",2016,Analytical Methods,8,26,NA,5212,5217,NA,13,10.1039/c6ay01157h,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977097843&doi=10.1039%2fc6ay01157h&partnerID=40&md5=56686ffc3852cc224806b9a31815b9c9,"Instituto de Química, Universidade Federal Do Rio Grande Do sul, Porto Alegre, Rio Grande do Sul, Brazil; Laboratório de Toxicologia, Faculdade de Farmácia, Universidade Federal Do Rio Grande Do sul, Brazil; Setor Técnico-Científico, Superintendência Regional, Departamento de Polícia Federal No Rio Grande Do sul, Brazil","Marcelo, M.C.A., Instituto de Química, Universidade Federal Do Rio Grande Do sul, Porto Alegre, Rio Grande do Sul, Brazil; Fiorentin, T.R., Laboratório de Toxicologia, Faculdade de Farmácia, Universidade Federal Do Rio Grande Do sul, Brazil; Mariotti, K.C., Laboratório de Toxicologia, Faculdade de Farmácia, Universidade Federal Do Rio Grande Do sul, Brazil; Ortiz, R.S., Setor Técnico-Científico, Superintendência Regional, Departamento de Polícia Federal No Rio Grande Do sul, Brazil; Limberger, R.P., Laboratório de Toxicologia, Faculdade de Farmácia, Universidade Federal Do Rio Grande Do sul, Brazil; Ferrão, M.F., Instituto de Química, Universidade Federal Do Rio Grande Do sul, Porto Alegre, Rio Grande do Sul, Brazil",NA,Caffeine; Chromatography; Law enforcement; Chemical profiling; Cocaine consumption; Diode array detectors; Isocratic modes; Low concentrations; Phosphate buffers; Rio Grande do Sul; Scientific information; Liquid chromatography,"Marcelo, M.C.A.; Instituto de Química, Brazil; email: marcelocamarcelo@gmail.com",Article,Final,NA,Scopus,2-s2.0-84977097843,,IFSMS 2016,Drugs,Drugs
"Morris F., Peterson E., Manhart M., Heemstra J., Harris J.",,Single-molecule kinetics study of a small-molecule-dependent split aptamer assembly,2016,"Abstracts of Papers, 251st ACS National Meeting & Exposition, San Diego, CA, United States",Mar 13-17,,,ANYL-71,,,,,,,,,,,,,,,,,IFSMS 2016,Drugs,Drugs
"Nakayama H., Kenjjou N., Shigetoh N., Ito Y.",55816592100;57189096121;55816319700;55467318400;,Fluorescence Immunoassay for Cocaine Detection,2016,Monoclonal Antibodies in Immunodiagnosis and Immunotherapy,35,2,NA,83,85,NA,2,10.1089/mab.2015.0067,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965180541&doi=10.1089%2fmab.2015.0067&partnerID=40&md5=f9f699ff40cea81f23e73a41f5e5d1e7,"RandD Division, Bioscience Technology Development Office, Panasonic Co., Ltd, 3-4 Hikaridai, Seika-cho, Kyoto Soraku-gun, 619-0237, Japan; Graduate School of Science and Engineering, Kagoshima University, Kagoshima, Japan","Nakayama, H., RandD Division, Bioscience Technology Development Office, Panasonic Co., Ltd, 3-4 Hikaridai, Seika-cho, Kyoto Soraku-gun, 619-0237, Japan, Graduate School of Science and Engineering, Kagoshima University, Kagoshima, Japan; Kenjjou, N., RandD Division, Bioscience Technology Development Office, Panasonic Co., Ltd, 3-4 Hikaridai, Seika-cho, Kyoto Soraku-gun, 619-0237, Japan; Shigetoh, N., RandD Division, Bioscience Technology Development Office, Panasonic Co., Ltd, 3-4 Hikaridai, Seika-cho, Kyoto Soraku-gun, 619-0237, Japan; Ito, Y., Graduate School of Science and Engineering, Kagoshima University, Kagoshima, Japan",NA,"cocaine; cocaine derivative; ecgonine; merocyanine; monoclonal antibody; norcocaine; benzopyran derivative; cocaine; indole derivative; antibody labeling; Article; chemical labeling; concentration (parameters); cross reaction; drug determination; enzyme linked immunosorbent assay; fluorescence analysis; fluorescence immunoassay; fluorophotometer; immunoassay; limit of detection; photometer; priority journal; reproducibility; sensitivity and specificity; spectrophotometer; time; analogs and derivatives; chemistry; fluorescence; human; immunology; isolation and purification; Antibodies, Monoclonal; Benzopyrans; Cocaine; Fluorescence; Humans; Immunoassay; Indoles; Limit of Detection","Nakayama, H.; RandD Division, 3-4 Hikaridai, Seika-cho, Japan; email: nakayama.healther@jp.panasonic.com",Article,Final,NA,Scopus,2-s2.0-84965180541,,IFSMS 2016,Drugs,Drugs
"Neves M.A.D., Blaszykowski C., Thompson M.",36572121200;7801357384;57198867990;,Utilizing a Key Aptamer Structure-Switching Mechanism for the Ultrahigh Frequency Detection of Cocaine,2016,Analytical Chemistry,88,6,NA,3098,3106,NA,19,10.1021/acs.analchem.5b04010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961112854&doi=10.1021%2facs.analchem.5b04010&partnerID=40&md5=8bf0a00627ddc0bc5c5fb75297608ee0,"Department of Chemistry, University of Toronto, 80 St. George Street, Toronto, ON  M5S 3H6, Canada; Econous Systems, Inc., 80 St. George Street, Toronto, ON  M5S 3H6, Canada","Neves, M.A.D., Department of Chemistry, University of Toronto, 80 St. George Street, Toronto, ON  M5S 3H6, Canada; Blaszykowski, C., Econous Systems, Inc., 80 St. George Street, Toronto, ON  M5S 3H6, Canada; Thompson, M., Department of Chemistry, University of Toronto, 80 St. George Street, Toronto, ON  M5S 3H6, Canada, Econous Systems, Inc., 80 St. George Street, Toronto, ON  M5S 3H6, Canada",NA,"Amplification; Assays; Bins; Probes; Signal processing; Analytical performance; Binding mechanisms; Detection scheme; Interfering species; Piezoelectric acoustic sensors; Signal amplifications; Structure switching; Ultra-high-frequency detections; Signal detection; aptamer; cocaine; chemistry; genetic procedures; limit of detection; Aptamers, Nucleotide; Biosensing Techniques; Cocaine; Limit of Detection","Thompson, M.; Department of Chemistry, 80 St. George Street, Canada; email: mikethom@chem.utoronto.ca",Article,Final,NA,Scopus,2-s2.0-84961112854,,IFSMS 2016,Drugs,Drugs
"Nielsen L.S., Villesen P., Lindholst C.",57192067623;9742845100;6508041697;,Stability of cocaine impurity profiles during 12 months of storage,2016,Forensic Science International,264,NA,NA,56,62,NA,7,10.1016/j.forsciint.2016.03.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961772984&doi=10.1016%2fj.forsciint.2016.03.012&partnerID=40&md5=eed31ef518ef4bcb6d90dc0c1b77ccd5,"Department of Forensic Medicine, Section for Forensic Chemistry, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus N, 8200, Denmark; Bioinformatics Research Centre, Aarhus University, C.F. Møllers Allé 8, Aarhus C, 8000, Denmark; Department of Clinical Medicine, Aarhus University, Denmark","Nielsen, L.S., Department of Forensic Medicine, Section for Forensic Chemistry, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus N, 8200, Denmark; Villesen, P., Bioinformatics Research Centre, Aarhus University, C.F. Møllers Allé 8, Aarhus C, 8000, Denmark, Department of Clinical Medicine, Aarhus University, Denmark; Lindholst, C., Department of Forensic Medicine, Section for Forensic Chemistry, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus N, 8200, Denmark",Gas chromatography-mass spectrometry; Headspace analysis; Illicit drugs; Profiling,alkaloid; cocaine; solvent; cocaine; narcotic agent; Article; controlled study; crime; drug impurity; drug purity; drug stability; drug storage; forensic science; mass fragmentography; priority journal; seizure; storage temperature; time; weight; chemistry; drug contamination; drug storage; forensic toxicology; specimen handling; statistics and numerical data; time factor; Cocaine; Drug Contamination; Drug Stability; Drug Storage; Forensic Toxicology; Gas Chromatography-Mass Spectrometry; Narcotics; Specimen Handling; Time Factors,"Nielsen, L.S.; Department of Forensic Medicine, Palle Juul-Jensens Boulevard 99, Denmark; email: lsni@forens.au.dk",Article,Final,NA,Scopus,2-s2.0-84961772984,,IFSMS 2016,Drugs,Drugs
"Russo D., Spasiano D., Vaccaro M., Cochran K.H., Richardson S.D., Andreozzi R., Li Puma G., Reis N.M., Marotta R.",57189839956;37014893200;56747497300;55598955000;35553773900;7005332983;56568142500;55743660000;35280146200;,Investigation on the removal of the major cocaine metabolite (benzoylecgonine) inwater matrices by UV254/H2O2process by using a flow microcapillary film array photoreactor as an efficient experimental tool,2016,Water Research,89,NA,NA,375,383,NA,23,10.1016/j.watres.2015.11.059,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958251775&doi=10.1016%2fj.watres.2015.11.059&partnerID=40&md5=50b545b68c50e5699baf8a1f2d7654a2,"Dipartimento di Ingegneria Chimica, Dei Materiali e Della Produzione Industriale, Universita di Napoli 'Federico II', P.le V. Tecchio, 80, Napoli, 80125, Italy; Department of Chemistry and Biochemistry, University of South Carolina, Columbia, SC  29208, United States; Environmental Nanocatalysis and Photoreaction Engineering, Department of Chemical Engineering, Loughborough University, Loughborough, LE11 3TU, United Kingdom","Russo, D., Dipartimento di Ingegneria Chimica, Dei Materiali e Della Produzione Industriale, Universita di Napoli 'Federico II', P.le V. Tecchio, 80, Napoli, 80125, Italy; Spasiano, D., Dipartimento di Ingegneria Chimica, Dei Materiali e Della Produzione Industriale, Universita di Napoli 'Federico II', P.le V. Tecchio, 80, Napoli, 80125, Italy; Vaccaro, M., Dipartimento di Ingegneria Chimica, Dei Materiali e Della Produzione Industriale, Universita di Napoli 'Federico II', P.le V. Tecchio, 80, Napoli, 80125, Italy; Cochran, K.H., Department of Chemistry and Biochemistry, University of South Carolina, Columbia, SC  29208, United States; Richardson, S.D., Department of Chemistry and Biochemistry, University of South Carolina, Columbia, SC  29208, United States; Andreozzi, R., Dipartimento di Ingegneria Chimica, Dei Materiali e Della Produzione Industriale, Universita di Napoli 'Federico II', P.le V. Tecchio, 80, Napoli, 80125, Italy; Li Puma, G., Environmental Nanocatalysis and Photoreaction Engineering, Department of Chemical Engineering, Loughborough University, Loughborough, LE11 3TU, United Kingdom; Reis, N.M., Environmental Nanocatalysis and Photoreaction Engineering, Department of Chemical Engineering, Loughborough University, Loughborough, LE11 3TU, United Kingdom; Marotta, R., Dipartimento di Ingegneria Chimica, Dei Materiali e Della Produzione Industriale, Universita di Napoli 'Federico II', P.le V. Tecchio, 80, Napoli, 80125, Italy",Advanced oxidation processes; Benzoylecgonine; Emerging micropollutants; Microcapillary film photoreactor; Surface waters; Wastewater,"Biochemistry; Efficiency; Liquid chromatography; Mass spectrometry; Oxidation resistance; Photolysis; Ultraviolet radiation; Wastewater; Advanced oxidation process; Advanced Oxidation Processes; Benzoylecgonine; High resolution mass spectrometry; Micropollutants; Nano liquid chromatography; Photoreactors; Transformation products; Surface waters; benzoylecgonine; hydrogen peroxide; natural product; scavenger; surface water; water; xenobiotic agent; benzoylecgonine; cocaine; fresh water; hydrogen peroxide; waste water; water pollutant; chromatography; drug; metabolite; oxidation; photochemistry; photolysis; pollutant removal; surface water; ultraviolet radiation; wastewater; water treatment; aqueous solution; Article; biofilm reactor; controlled study; flow; hydroxylation; liquid chromatography; mass spectrometry; microfluidics; oxidation; photolysis; priority journal; radiation dose; ultraviolet radiation; waste component removal; waste water; analogs and derivatives; analysis; chemistry; metabolism; oxidation reduction reaction; photolysis; procedures; sewage; water management; water pollutant; Chromatography, Liquid; Cocaine; Fresh Water; Hydrogen Peroxide; Mass Spectrometry; Oxidation-Reduction; Photolysis; Ultraviolet Rays; Waste Disposal, Fluid; Waste Water; Water Pollutants, Chemical; Water Purification","Russo, D.; Dipartimento di Ingegneria Chimica, P.le V. Tecchio, 80, Italy; email: danilo.russo3@unina.it",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84958251775,,IFSMS 2016,Drugs,Drugs
"Silva T.G., De Araujo W.R., Muñoz R.A.A., Richter E.M., Santana M.H.P., Coltro W.K.T., Paixão T.R.L.C.",56585387800;53879388500;7202035961;13309480600;57189464792;8675907400;6506102243;,Simple and Sensitive Paper-Based Device Coupling Electrochemical Sample Pretreatment and Colorimetric Detection,2016,Analytical Chemistry,88,10,NA,5145,5151,NA,53,10.1021/acs.analchem.6b00072,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971275454&doi=10.1021%2facs.analchem.6b00072&partnerID=40&md5=5e1011989f755522f57062e380aa328a,"Instituto de Química, Universidade de São Paulo, São Paulo, São Paulo, 05508-000, Brazil; Instituto de Química, Universidade Federal de Uberlândia, Uberlândia, Minas Gerais, 38400-902, Brazil; Unidade Técnico-Científica, Superintendência Regional Do Departamento de Polícia Federal em MG, Uberlândia, Minas Gerais, 38408-680, Brazil; Instituto de Química, Universidade Federal de Goiás, Campus Samambaia, Goiânia, Goiás, 74690-900, Brazil","Silva, T.G., Instituto de Química, Universidade de São Paulo, São Paulo, São Paulo, 05508-000, Brazil; De Araujo, W.R., Instituto de Química, Universidade de São Paulo, São Paulo, São Paulo, 05508-000, Brazil; Muñoz, R.A.A., Instituto de Química, Universidade Federal de Uberlândia, Uberlândia, Minas Gerais, 38400-902, Brazil; Richter, E.M., Instituto de Química, Universidade Federal de Uberlândia, Uberlândia, Minas Gerais, 38400-902, Brazil; Santana, M.H.P., Unidade Técnico-Científica, Superintendência Regional Do Departamento de Polícia Federal em MG, Uberlândia, Minas Gerais, 38408-680, Brazil; Coltro, W.K.T., Instituto de Química, Universidade Federal de Goiás, Campus Samambaia, Goiânia, Goiás, 74690-900, Brazil; Paixão, T.R.L.C., Instituto de Química, Universidade de São Paulo, São Paulo, São Paulo, 05508-000, Brazil",NA,Analytic equipment; Curve fitting; Analytical curves; Colorimetric detection; Detection limits; Experimental conditions; Paper-based analytical devices; Recovery protocols; Sample pretreatment; Sensitive papers; Colorimetry; cocaine; procaine; chemistry; colorimetry; devices; drug contamination; electrochemical analysis; limit of detection; paper; pH; Cocaine; Colorimetry; Drug Contamination; Electrochemical Techniques; Hydrogen-Ion Concentration; Limit of Detection; Paper; Procaine,"Paixão, T.R.L.C.; Instituto de Química, Brazil; email: trlcp@iq.usp.br",Article,Final,NA,Scopus,2-s2.0-84971275454,,IFSMS 2016,Drugs,Drugs
"Vazquez D., Garcinuno B., Tejedor J., Pardo R., Deban L.",36904986500;55907381900;57217060792;56234711900;6701310023;,Polarographic determination of the stability constant of the ternary complex formed between cocaine and cobalt thiocyanate,2017,Toxicological and Environmental Chemistry,99,1,NA,10,16,NA,1,10.1080/02772248.2016.1145681,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958528147&doi=10.1080%2f02772248.2016.1145681&partnerID=40&md5=3c618c9a65e13cabcb72eb8b121032cc,"Faculty of Sciences, Department of Analytical Chemistry, University of Valladolid, Valladolid, Spain","Vázquez, D., Faculty of Sciences, Department of Analytical Chemistry, University of Valladolid, Valladolid, Spain; Garcinuño, B., Faculty of Sciences, Department of Analytical Chemistry, University of Valladolid, Valladolid, Spain; Tejedor, J., Faculty of Sciences, Department of Analytical Chemistry, University of Valladolid, Valladolid, Spain; Pardo, R., Faculty of Sciences, Department of Analytical Chemistry, University of Valladolid, Valladolid, Spain; Deban, L., Faculty of Sciences, Department of Analytical Chemistry, University of Valladolid, Valladolid, Spain",Cocaine; polarographic determination; stability constant; ternary complex of cobalt,Cobalt; Polarographs; Cocaine; Electrochemical process; Experimental conditions; Formation constants; polarographic determination; Polarographic titration; Stability constants; Ternary complex; Cobalt compounds; cobalt; complexation; cyanide; drug; electrochemistry; inorganic compound; stoichiometry,"Pardo, R.; Faculty of Sciences, Spain; email: rpardo@qa.uva.es",Article,Final,NA,Scopus,2-s2.0-84958528147,,IFSMS 2016,Drugs,Drugs
"Zhang S., Hu X., Geng H., Huang M., Qiu Y., Shen C., Wang S., Shen G., Yang M.",24167400200;55624078000;57190176574;57217320187;57189640995;56394920900;57190181111;8708374500;57203906617;,A highly sensitive and signal-on electrochemical aptasensor based on restriction endonuclease induced background elimination,2016,Journal of the Electrochemical Society,163,8,NA,B411,B416,NA,2,10.1149/2.0171608jes,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978062853&doi=10.1149%2f2.0171608jes&partnerID=40&md5=4c4dd6041269b7a0bd7f9511f1db5b75,"College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, China; College of Chemistry and Chemical Engineering, Hunan University of Arts and Science, Changde, 415000, China","Zhang, S., College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, China, College of Chemistry and Chemical Engineering, Hunan University of Arts and Science, Changde, 415000, China; Hu, X., College of Chemistry and Chemical Engineering, Hunan University of Arts and Science, Changde, 415000, China; Geng, H., College of Chemistry and Chemical Engineering, Hunan University of Arts and Science, Changde, 415000, China; Huang, M., College of Chemistry and Chemical Engineering, Hunan University of Arts and Science, Changde, 415000, China; Qiu, Y., College of Chemistry and Chemical Engineering, Hunan University of Arts and Science, Changde, 415000, China; Shen, C., College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, China; Wang, S., College of Chemistry and Chemical Engineering, Hunan University of Arts and Science, Changde, 415000, China; Shen, G., College of Chemistry and Chemical Engineering, Hunan University of Arts and Science, Changde, 415000, China; Yang, M., College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, China",NA,Binding sites; Organometallics; Probes; Electrochemical aptasensor; Highly sensitive detections; Low detection limit; Proof of principles; Recognition sequence; Restriction endonucleases; Structure switching; Universal application; Electrodes,NA,Article,Final,NA,Scopus,2-s2.0-84978062853,,IFSMS 2016,Drugs,Drugs
